CycID1,CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,X4,X4.1,X8,X8.1,X12,X12.1,X16,X16.1,X20,X20.1,X24,X24.1,X28,X28.1,X32,X32.1,X36,X36.1,X40,X40.1
Synpcc7942_1863,"""hemG, h",1,1,24,2,46.57535262,0.975343235,1,21.14722753,21.14189892,441.8620312,0.999693492,1,22.57361377,0.937723225,414.0881047,40.06797135,0.096761947,372.8715193,487.3416894,353.747729,399.4963077,300.8234844,382.1396477,362.1137777,492.2454795,356.5277644,526.9571621,380.0943441,529.0202406,404.8659014,395.132726,335.7517577,427.6658563,293.5041764,513.0802504,352.206463,525.2700148
Synpcc7942_0924,"""hik33,",0.191227213,0.414769825,24,14,6.428063354,0.706092646,1,21.72888016,15.62465816,330.4962426,0.405383182,0.86569822,22.86444008,14.88939953,333.3217001,26.08746707,0.078265133,303.7907124,312.2594326,262.8463191,297.506281,380.5648511,393.7303272,275.2164865,325.4552201,286.3535159,357.0623749,304.1526449,317.7442327,337.7319173,322.6848116,324.4611079,301.652086,420.0824943,461.2430778,350.9563852,357.3942466
Synpcc7942_2175,"""idi, fu",1,1,28,8,17.06223306,1,1,28,6.427481452,388.1441281,1,1,28,7.213740726,363.1977146,19.69845378,0.054236172,495.6670304,240.3900609,254.3320903,431.5667276,390.6547968,423.3938891,323.5642919,262.531356,407.4370862,334.2821563,441.7139355,321.9923248,407.5718929,292.6110981,273.4540834,390.6140647,470.6579267,523.0165047,372.3133679,293.3393611
Synpcc7942_2582,"""impA, s",1,1,24,2,19.54328656,0.999482777,1,22.0758483,20.2912239,211.1178665,0.999999866,1,23.03792415,0.02871392,203.6661538,12.3175844,0.06047929,208.4357698,265.2667581,172.4940693,154.1662824,191.68522,230.7905295,206.7944427,183.3627365,195.2071525,240.5344276,186.6059902,217.9236547,193.7267257,231.3409401,168.1624673,188.8404522,216.0661,205.4468251,188.7732843,194.1767504
Synpcc7942_0310,"""ispE, i",1,1,20,0,12.40511728,0.999999817,1,20,0.053963987,181.7285568,1,1,20,0.026981993,182.8958013,12.19439905,0.066674024,161.671729,248.3728563,104.0710228,208.2598534,146.1654245,216.6046007,173.4973587,180.9373722,153.1921595,201.9129052,162.8125492,201.9047362,148.0491215,213.0498645,136.2566149,179.3376318,167.8407106,272.6548439,156.9863996,224.3382712
Synpcc7942_2062,"""lcyE, c",0.284044956,0.575017839,28,14,7.654234401,0.806042354,1,20.98671727,15.89174777,225.1887827,0.566483252,1,24.49335863,15.39687854,219.3949416,24.29542838,0.110738325,192.3786374,243.291861,171.0498798,203.2033595,232.3021942,258.2692557,175.5736408,251.2757985,200.755733,233.0937319,165.4646381,277.3212751,157.138527,191.4364025,166.4402688,224.0545544,245.0839212,294.3810966,236.2019432,280.2883877
Synpcc7942_2492,"""livF, u",1,1,28,10,5.964244923,0.9999958,1,28,4.000041217,87.18411277,1,1,28,7.000020608,70.39692861,6.791309319,0.096471671,70.86655232,109.9601899,73.319646,67.64367565,57.5085759,90.21075319,70.38269023,70.35148724,48.69454901,75.84719398,63.48089087,81.31299426,55.75973641,61.94797417,60.81716437,81.42575129,62.97297191,106.7708398,39.84896154,88.57067585
Synpcc7942_2188,"""menF, e",0.007867067,0.03634322,24,2,88.98861947,0.041224694,0.342205783,23.18658281,0.723502851,379.991499,0.002929815,0.01599833,23.5932914,1.351150602,324.8343965,77.95537169,0.239984966,370.6645891,481.3496296,301.701891,257.1850572,237.478541,289.1175199,234.1545959,314.3462406,342.4792296,422.4300339,361.5681954,429.3100617,304.5485645,391.0746803,256.6899796,311.5968302,240.6060649,267.3828744,217.385304,287.9259441
Synpcc7942_0295,"""met3, s",7.43E-05,0.001390329,28,22,318.8562011,0.014947898,0.291627884,23.99132321,21.4793098,2162.154077,1.63E-05,0.000327923,25.99566161,21.84947324,1819.657543,485.7884572,0.266966968,2059.870679,1617.799723,1208.193731,1323.740284,1389.192048,1685.291644,1774.671048,2000.68004,2019.922334,2393.523453,2217.725787,2062.001646,2015.802606,1886.278867,1090.974338,1413.952797,1230.808864,1310.841018,1668.206265,1950.155502
Synpcc7942_2463,"""metX, m",0.001623662,0.010339947,28,22,311.5302913,0.026752845,0.318349454,23.08977035,21.59811822,2213.67617,0.000479733,0.003903708,25.54488518,21.9828041,1928.954239,450.0294631,0.233302301,2356.785521,2046.659386,1490.977913,1289.702643,1423.974161,1523.428162,1819.543685,2397.936386,2182.210493,2249.609426,2091.660225,2123.608351,2164.974655,2056.923549,1453.181467,1391.382946,1338.873602,1440.55863,1788.922539,2083.27456
Synpcc7942_2490,"""miaA, t",1,1,20,2,12.82053219,0.88001651,1,20,0.354964787,93.23579767,0.992495477,1,20,1.177482394,90.26002802,13.03552632,0.144421917,93.9974336,119.8146756,50.43215928,80.81186479,68.90949574,98.99546862,79.98664214,94.49942165,84.08929447,103.9726178,97.70674558,88.34726511,66.81982065,105.7586411,57.8142005,101.7424682,68.42722925,120.02251,93.27151791,129.7810885
Synpcc7942_2575,"""mntC, z",0.005842913,0.028360337,24,22,6.120295898,0.235371939,0.784382078,22.16432866,19.10749597,79.11241442,0.010436988,0.046324599,23.08216433,20.52869867,74.34643451,12.5528174,0.168842225,73.03515003,70.81839589,55.8775156,62.11997669,67.53710002,71.13187917,98.07377177,78.50435416,70.64501661,79.66508207,76.31470805,62.88043295,68.62962472,68.50407238,55.85040817,53.86279229,66.44816322,73.18453947,75.92009814,124.7162904
Synpcc7942_2571,"""mrcA, p",1,1,28,22,13.46564826,1,1,20,19.99991803,280.0788572,1,1,24,21.42852225,264.0367908,5.710765407,0.021628673,194.9632507,336.250444,249.168926,227.8247399,244.6614573,260.4553535,214.1167006,268.2122284,221.8774388,321.0114356,216.9192677,317.6529923,152.326431,390.2818798,249.0841237,283.8568404,245.9428281,304.4603181,244.0177546,318.0897279
Synpcc7942_2000,"""mrcB, p",0.343341746,0.667385595,20,2,18.64712878,0.981186687,1,20,0.044769913,296.3726497,0.703417596,1,20,1.022384957,294.1868851,20.69152508,0.070334628,322.0353991,328.2265394,299.5179078,241.5995423,277.7451416,277.4641953,306.8676233,293.9155188,255.1245877,351.0602819,248.8956222,310.2333561,285.4312901,296.8384272,261.21994,295.5958433,224.6037837,336.7242836,300.5640113,370.0744074
Synpcc7942_1937,"""msrA, p",0.412813559,0.773443011,24,14,64.30582563,0.671156954,1,22.61758691,14.84177771,1181.480605,0.632675835,1,23.30879346,14.4460736,1073.420907,159.4413149,0.14853569,1062.022287,702.5297056,973.8074277,987.1037127,1521.162353,1285.550056,1155.347496,875.8883756,1260.845458,969.0403102,1221.583894,898.5445802,1067.171329,722.5273439,1024.699896,1015.453111,1524.292315,1217.742137,1273.920729,926.1617933
Synpcc7942_2247,"""mutS, f",1,1,20,0,7.384565512,0.99816219,1,21.14722753,19.7051048,147.4590317,0.99999831,1,20.57361377,19.87211103,142.0046134,7.749886498,0.054574892,112.5218774,162.90118,105.628616,144.9019105,133.2165249,165.4291338,144.5988969,134.2628953,134.9390688,165.9982327,144.8721564,142.4113777,129.5322792,151.510814,112.3213023,136.5664008,140.1879034,179.0313405,128.6406984,166.8695373
Synpcc7942_0105,"""nadE, a",1,1,24,10,5.347576046,0.999999947,1,27.30864198,3.238558282,112.4998116,1,1,25.65432099,6.865835583,111.1186875,2.837568309,0.025536374,107.3912228,134.469358,110.6666006,105.4777997,115.4588905,114.8028968,99.77681306,103.1557812,125.046787,112.5600989,105.3029913,98.76596416,100.9449621,127.1778759,129.9426359,104.5493325,107.6662066,109.4073033,93.90994079,125.9122944
Synpcc7942_0529,"""nagB, d",0.002268547,0.013546,28,10,26.73570322,0.101976748,0.507844205,23.48195329,11.93492648,404.2880948,0.002168023,0.012646308,25.74097665,11.13815129,360.3788112,97.72901072,0.27118412,295.4802874,339.3663104,300.5359433,474.668848,456.8867437,577.8638551,323.1666793,319.6179703,292.0912469,300.3034911,320.4368398,301.5563163,289.0693021,327.5454553,345.2775274,470.9548195,482.4622531,591.5812125,377.6477885,383.4367681
Synpcc7942_1591,"""nbp1, r",0.000382986,0.003990109,24,20,39.49989233,0.075519359,0.438832307,21.72888016,19.85205791,947.1333964,0.000331192,0.002955803,22.86444008,19.97161721,868.5679534,116.2839349,0.133880066,860.9062116,858.5693721,579.7810185,682.4003917,863.2315199,951.735707,895.1117626,900.2576016,894.7714066,991.7005002,933.7495485,913.2410235,765.5294149,853.3932438,653.2054474,730.5548315,900.4642315,986.6391725,927.2740046,961.2008324
Synpcc7942_2497,"""ndk, nd",0.023834236,0.085761917,24,0,354.1658635,0.163863817,0.660838812,22.16432866,0.39651679,3470.693907,0.025563322,0.097626797,23.08216433,0.206468372,3222.147254,382.9179616,0.118839374,3287.626706,3747.941266,2397.827782,3334.230275,2796.475666,3179.217308,2949.745534,3217.000806,3305.634408,3826.803868,3394.641207,3618.129152,3136.580702,3475.300067,2427.96887,3020.400972,2670.852019,3226.25591,3088.919898,3308.291568
Synpcc7942_0307,"""nhaS5,",0.080821947,0.215237058,24,10,53.64565315,0.302532277,0.884824219,22.52545825,8.913101999,392.7208814,0.115191638,0.323885635,23.26272912,9.448818313,342.341954,77.23487306,0.225607385,294.6164886,381.5366011,418.8192119,519.2052527,307.5320422,370.8608585,275.8843818,327.7016343,238.2316264,384.3529117,250.6868232,314.1045147,292.287421,435.9686518,507.5107074,476.9005914,326.1402457,324.7279418,239.5462534,384.8398786
Synpcc7942_1944,"""pdhA, a",0.412813559,0.773443011,24,22,104.4549145,0.758311919,1,22.43407708,20.19723677,2037.842401,0.676613938,1,23.21703854,21.09220831,1953.70543,122.4457851,0.062673617,1881.088714,2172.413645,1665.365033,1751.229638,1808.23535,1989.214983,2110.20284,2030.199648,1926.778654,1985.361942,1964.798277,2056.816688,1824.25777,2233.163682,1756.715785,1656.979366,1887.48054,2047.825237,1959.859942,2013.543382
Synpcc7942_0143,"""pdhB, a",0.000259241,0.003179851,28,20,85.84770662,0.078526037,0.44539825,25.78088578,19.62061608,1486.643834,0.000240257,0.002336872,26.89044289,19.83625343,1384.398346,134.9976464,0.097513585,1255.352875,1269.638524,1226.727748,1297.681423,1287.96066,1451.191539,1334.87007,1615.179505,1375.062289,1628.60817,1333.325827,1545.8277,1307.928679,1309.626256,1201.908627,1271.477954,1231.561212,1317.88437,1399.304082,1502.899273
Synpcc7942_0118,"""pet112,",0.013910279,0.057156097,24,22,136.2934189,0.269586046,0.836994083,22.16432866,20.09727328,1463.08182,0.024697593,0.09475656,23.08216433,21.04408091,1348.55409,159.4548695,0.11824136,1257.565385,1448.961958,1044.106846,1207.082621,1166.569174,1401.72433,1258.560644,1523.069526,1413.571969,1540.235213,1360.530082,1531.083566,1205.719439,1405.500085,1023.825161,1196.052549,1167.643731,1550.103687,1279.272876,1547.224341
Synpcc7942_2412,"""phb, hf",0.004301847,0.022362422,24,10,50.21684782,0.074247301,0.435875886,23.88768898,11.46910465,162.0591459,0.002890276,0.015827461,23.94384449,10.73633412,140.4773814,44.0983471,0.313917776,111.2364925,174.3941594,203.5817495,181.6347788,198.1729656,151.7880996,156.1642439,103.5931961,108.098318,108.9806033,102.6055197,94.23326004,108.9406117,158.8453864,214.4502415,159.2438638,206.4900619,134.359202,153.8255544,127.6477499
Synpcc7942_1198,"""phdD, l",0.004301847,0.022362422,24,20,214.9474426,0.073329398,0.435125565,24.09586057,19.81988524,1683.549272,0.002858469,0.015712112,24.04793028,19.91020121,1481.414453,264.0153466,0.178218422,1565.408855,1281.32732,1030.304945,1093.013769,1282.209368,1790.075385,1649.439865,1557.179283,1624.638509,1764.279907,1614.320582,1651.780263,1447.69229,1199.568789,1086.453934,1359.360806,1391.912105,1269.884276,1692.420597,1489.331371
Synpcc7942_2071,"""pilB1,",0.191227213,0.414769825,24,10,62.77820374,0.80081387,1,21.3926499,9.658213891,1242.376758,0.440487445,0.927930405,22.69632495,9.851795326,1167.022524,108.8147324,0.09324133,1039.361968,1230.366522,1246.789946,1408.067807,1109.798759,1244.804917,1053.870127,1232.575433,1007.860973,1220.368553,948.9825602,1229.179726,1021.227321,1439.873039,1231.941438,1481.659528,1019.286823,1273.003183,958.2671131,1217.343441
Synpcc7942_1935,"""pilD, h",1,1,28,4,40.75938771,0.84056668,1,23.08977035,4.277093304,246.8715454,0.986555457,1,25.54488518,4.190571078,233.1016722,32.38937033,0.138949541,230.2070878,405.6076722,229.6706711,282.9717026,166.9533751,239.7564139,174.9230543,249.5013204,168.152634,295.220637,173.226269,278.748731,230.8687479,307.725445,212.4275805,251.2198975,166.982633,245.6406879,153.3591209,242.6000505
Synpcc7942_2450,"""pilQ, g",0.101156161,0.253910122,20,8,281.5945357,0.497850735,1,23.28421053,5.680656792,2619.091866,0.200865784,0.505207881,21.64210526,6.968436958,2316.96531,424.9960817,0.1834279,2435.241854,2423.745183,3301.848959,2466.82353,1838.202168,1894.336265,1934.390199,2259.381577,2028.386076,2271.115135,2051.57931,2219.773155,2691.82738,2469.506558,3764.094595,2604.110185,1782.505819,1811.635906,2100.700288,2232.840309
Synpcc7942_0855,"""pixG, p",6.94E-07,9.60E-05,24,0,353.2464529,0.005201438,0.287325741,22.80412371,0.955728055,903.2359032,7.38E-08,1.41E-05,23.40206186,0.490393916,662.4309091,364.2191985,0.549822168,878.6619534,1203.404473,427.6359308,462.2690892,284.4550225,360.4546989,464.993736,542.893626,910.4574631,943.4121695,930.2921225,936.8026543,788.0568943,752.214306,483.643367,368.3698832,299.2809508,288.1519766,437.4140604,500.9210949
Synpcc7942_0858,"""pixJ1,",0.000173248,0.002451068,24,0,238.8682055,0.005413612,0.287325741,23.38266385,0.392387719,818.5719493,1.40E-05,0.000295858,23.69133192,0.198783761,628.2842586,262.2466851,0.41740133,834.8083861,842.3148631,369.3133494,515.499649,379.9554022,453.9431521,515.4059782,575.2948678,801.9704604,792.1738964,821.6528171,817.6566953,795.0569605,784.2578195,449.0938887,410.5419739,430.3658821,249.7369949,503.6897216,468.3755802
Synpcc7942_0785,"""ponA, m",1,1,24,2,4.757133094,0.999872723,1,20,0.273435153,46.1147156,0.999999992,1,22,1.067056001,46.18481395,3.956466631,0.085665964,39.06428814,79.5356199,43.0861264,28.43035984,41.1890231,42.29463086,38.2098664,48.82700212,42.15245425,51.02256299,41.49673636,54.42502022,32.34418256,46.58425349,43.21757775,47.87165083,32.72835969,65.72396897,32.50483209,65.43944301
Synpcc7942_0781,"""ppsA, p",1.90E-07,3.95E-05,24,10,83.2969808,0.032322598,0.328261905,22.25352113,9.450582313,475.4314189,1.22E-07,1.79E-05,23.12676056,9.728789092,372.4656712,156.5593131,0.420332195,327.6668035,310.3197009,526.160562,649.6212681,399.296782,423.408034,353.2923148,286.3535791,283.7620459,284.2151859,284.0880738,293.92822,356.2123897,416.0669638,740.6411461,527.0878067,422.0445463,431.2663827,279.5403706,300.7442074
Synpcc7942_2365,"""prfC, t",0.003138671,0.017444845,24,22,51.01620414,0.120143337,0.557089216,22.80412371,20.12434752,603.4895614,0.003349704,0.01797578,23.40206186,21.05195516,560.0611911,62.51164681,0.111615744,558.8430352,562.4361757,459.2664413,456.7392143,502.23497,587.8915653,550.4141735,601.3413113,575.1378151,653.4227689,573.6277405,600.357983,550.4045267,547.8476936,427.4893366,545.6402995,484.1529827,586.5022521,550.900841,639.3364391
Synpcc7942_1709,"""prlC, o",1,1,28,4,13.53437006,0.994900277,1,28,8.377419934,134.9849168,0.999986974,1,28,6.188709967,125.1369457,11.42056853,0.091264562,122.4600678,173.5277398,119.0186159,145.0420094,108.1172673,103.738385,107.4772885,126.936183,99.9734361,137.6455741,108.1649957,122.3927135,113.7267299,157.6518821,121.9972192,145.1346872,98.54070187,170.9824487,102.2090126,165.1441483
Synpcc7942_0920,"""psaK, p",0.000558947,0.005135709,24,2,925.6040156,0.037177606,0.340996977,22.25352113,1.844951979,8820.644644,0.000244823,0.002367008,23.12676056,1.922289438,8246.118201,1176.649889,0.142691368,10437.1217,10167.21532,8530.613364,7782.46251,6598.233478,6893.797568,8416.329573,7747.588196,8677.534136,8059.076731,8382.502776,8263.541583,9656.787839,9162.280423,8296.443472,7129.38363,6544.490932,6422.616914,8095.260882,7348.25412
Synpcc7942_0407,"""psaK, p",0.233711771,0.486573839,24,4,596.9820119,0.335332892,0.943283833,24.30769231,3.491489655,3721.025814,0.277927802,0.642562886,24.15384615,3.747516322,3335.145665,646.9568909,0.1939816,3809.793852,4861.07272,3628.524097,3567.622386,2091.557854,2750.975572,2422.624449,3587.307986,2859.351991,3632.766547,2679.709855,3693.308021,3500.803238,4715.34828,3558.015006,3986.413801,1887.2454,3325.599761,2319.686698,3743.308285
Synpcc7942_1680,"""psb28,",1,1,24,14,59.39990694,0.994369377,1,28,11.99991803,972.0369675,0.999984118,1,26,13.15472385,881.5187581,33.13303257,0.037586305,653.8349207,1121.033551,841.7455774,1001.421042,698.6095723,947.4846693,866.2191185,920.554253,596.7352283,947.8993671,667.1613129,898.0363778,811.414489,908.2316611,999.5507881,982.55454,884.0013369,1050.849246,799.3067106,1109.731562
Synpcc7942_2442,"""pstA, p",1,1,28,18,79.83554988,0.971171531,1,28,16.20355732,825.3112206,0.999580408,1,28,17.10177866,769.2067424,52.04815061,0.067664709,651.9254771,718.0598097,613.2995103,751.3420662,819.786163,935.6210161,758.3994906,880.6349982,649.6891433,899.6726611,732.1565415,825.8878226,763.0649857,750.1028148,690.7409255,806.3653193,753.4800548,760.4134258,844.6072923,672.6127509
Synpcc7942_2441,"""pstB, p",0.191227213,0.414769825,28,16,61.97236219,0.385449212,1,24.74272931,16.09981852,913.8726334,0.265913206,0.625235018,26.37136465,16.11445232,863.4877838,55.05680775,0.063760957,770.1526057,774.2318914,753.843067,873.2463178,929.2311943,972.7047531,841.4852221,961.1455505,811.5982217,928.3074799,832.0584257,928.4121016,763.8164657,851.6684901,801.2388787,872.2638688,933.4077986,856.6908999,859.0459217,914.9987358
Synpcc7942_2443,"""pstC, p",1,1,24,16,71.34495555,0.986078595,1,28,22.35248416,1497.510618,0.999902644,1,26,19.04460574,1450.489066,51.76022355,0.03568467,1497.429993,1264.100404,1276.048135,1343.728841,1634.270249,1521.793442,1542.942464,1457.109056,1452.684365,1372.384988,1599.205036,1439.330285,1539.270357,1558.476297,1377.253316,1414.446413,1461.704175,1213.120411,1484.967785,1392.423777
Synpcc7942_0098,"""pyk2, p",0.101156161,0.253910122,28,20,91.84909016,0.393400079,1,26.39618138,19.90096335,1226.946968,0.168094127,0.438736244,27.19809069,19.96637861,1148.981317,98.6533932,0.085861616,1106.610656,980.1071304,899.3162014,1104.522969,1067.244553,1307.95416,1120.622502,1264.936997,1114.936442,1285.346588,1220.784017,1257.461493,1135.042768,1112.478011,913.4517209,1130.340986,1084.497429,1142.156377,1107.429599,1231.388739
Synpcc7942_1980,"""rbcR, y",0.191227213,0.414769825,24,16,33.12187253,0.558535988,1,23.58208955,15.40171197,515.4888673,0.345706241,0.764495875,23.79104478,15.69943968,488.5488026,41.31209949,0.084560845,389.4882689,411.515489,411.8778622,585.2822047,457.5221549,594.73162,461.0155937,511.4693675,503.1739601,518.7464401,471.5072001,516.7221085,427.6396517,430.6703316,440.2303818,499.416257,562.3072385,555.5520999,479.2511457,555.7017844
Synpcc7942_0679,"""rbp1, 1",0.001150303,0.008302183,24,0,813.1636325,0.027734832,0.318349454,22.16432866,1.148613807,7447.877899,0.000362193,0.003164426,23.08216433,0.598089233,7007.521729,765.7547975,0.109276122,7754.968978,8252.468357,6896.676182,5942.58531,6175.262456,6362.733844,7073.704593,6624.089841,7897.438913,7038.0428,7643.39888,7372.056587,7596.893981,6871.301687,6215.014638,6212.599062,6170.330023,6624.771425,6642.376716,6809.900517
Synpcc7942_1186,"""ribD, r",0.961527498,1,28,10,14.63617517,0.637895794,1,24.41501104,11.03500163,93.33276631,0.913169592,1,26.20750552,10.60249485,79.53870145,18.24617216,0.229399925,57.83479687,108.9412976,92.43407545,86.51091889,84.72508253,107.3439927,92.58055589,87.61080975,77.95151546,80.22769026,53.29538691,50.17819413,36.62035575,93.90627278,71.68695861,115.7686656,81.17958941,114.0715695,62.35388768,107.8808566
Synpcc7942_0604,"""rpe, cb",0.005842913,0.028360337,28,22,343.0406955,0.074396487,0.435875886,24.20131291,23.06457701,3385.64368,0.003799589,0.019834332,26.10065646,22.6911835,3035.467178,471.2369835,0.155243643,3370.0635,2763.154355,2424.797964,2799.093692,2617.006577,2854.69301,2861.589408,3332.479642,3005.087443,3524.396077,3281.121036,3622.755805,2969.129093,3627.543312,2459.003352,2452.200774,2646.80047,2179.660138,2766.594624,3155.488099
Synpcc7942_0584,"""rpiA, c",0.010503636,0.045485311,24,0,139.7259234,0.080130185,0.448657524,22.80412371,0.786945501,699.6397737,0.006800714,0.032564957,23.40206186,0.403789848,613.2702343,130.9686856,0.213557871,648.3574302,800.1552313,487.6730659,467.5598459,418.6069109,547.3877099,505.0126271,681.1559561,648.6885926,755.2398999,598.330073,781.9079373,641.1445043,704.6493592,480.0481708,572.6438805,389.3789205,545.0997673,528.5176127,705.2242772
Synpcc7942_0649,"""rpoD1,",0.023834236,0.085761917,24,12,895.4039593,0.245038714,0.794461455,23.48195329,12.15713952,5336.1551,0.035876859,0.127984785,23.74097665,12.08086505,4797.338712,815.9421973,0.170082257,4444.60414,3696.569129,6349.031595,5400.69223,5869.210241,4801.225775,5793.622617,4400.292082,4478.306771,4286.953785,4301.492803,3966.557044,4355.996186,3938.517087,6420.204654,5048.117505,5866.003393,4505.821938,5823.972834,4549.225759
Synpcc7942_1747,"""rpoD2,",0.493766276,0.890280975,20,18,10.57391371,0.894912101,1,20,16.63725705,226.4368831,0.802768764,1,20,17.31862853,218.14608,18.83508029,0.086341594,226.1391587,207.9488621,220.5141766,202.2627762,214.7727645,226.7121087,226.446658,216.1953419,218.2659581,242.0456581,253.5236462,198.902021,187.357405,167.2747482,194.2608023,238.0973769,238.3398349,275.8351317,215.7795427,192.2476272
Synpcc7942_0672,"""rpoD3,",0.002268547,0.013546,24,16,39.0797715,0.083887716,0.459077833,21.9009901,14.97956731,272.801829,0.00182061,0.01087127,22.95049505,15.49886235,262.4526642,54.6505846,0.208230253,170.1304469,177.1330162,256.3177067,216.7468105,321.4804824,237.8206089,335.0855306,207.7738759,274.7664312,224.0184629,249.2207906,197.3852287,207.6856357,195.8674082,284.806841,261.1119567,395.3335787,421.1066025,371.7340941,275.0160584
Synpcc7942_1849,"""rpoD5,",1.13E-05,0.000408514,24,12,2424.190933,0.016765331,0.296068612,23.48195329,11.21822186,3294.779062,3.13E-06,0.000109407,23.74097665,11.60622774,1855.625014,2781.249589,1.49882092,104.439154,405.983568,4301.03343,4620.517603,6391.804134,3531.474451,2015.123129,671.246011,103.1185111,122.5503745,88.08235227,120.0380675,120.1268176,569.8868532,4594.882136,3559.698971,6244.759054,3256.479905,3292.481722,1514.528668
Synpcc7942_1711,"""rpoZ, y",0.064166371,0.181355579,24,18,9.873487744,0.322414994,0.92277395,22.61758691,19.52399142,1010.632742,0.100921009,0.291523563,23.30879346,18.80112549,972.4589427,66.14621509,0.068019545,963.5368238,888.8511317,987.4998831,886.6317787,1001.353484,947.1115029,993.8179943,980.9709648,1009.965299,977.8289022,1096.421756,1002.822571,868.3282504,865.6375523,985.6422902,793.9619403,925.7416631,1034.472521,1071.581513,1036.50238
Synpcc7942_0095,"""rre31,",0.101156161,0.253910122,24,10,766.3666856,0.212338185,0.733317725,24.41501104,12.16492188,4029.020556,0.103974168,0.298266912,24.20750552,11.07399584,3544.513784,784.5104765,0.221330914,3383.991033,3737.253526,5237.168472,4417.005408,3677.699775,3362.068178,4557.915508,3332.19229,2652.196952,2475.308181,2443.700793,2279.268975,3605.467181,4010.609176,5211.568802,4060.970258,3862.683758,3179.164546,4394.784213,3686.253719
Synpcc7942_2114,"""sasA, h",0.819887421,1,28,0,25.27662741,0.809019024,1,28,0.627722299,380.9703722,0.935605014,1,28,0.31386115,354.6509869,24.75124016,0.069790417,344.8845278,350.9847316,378.5350813,320.2522293,314.4090601,297.0690185,333.0750051,288.0316047,341.4616479,384.66167,395.8117334,365.2140694,368.8215544,375.6277642,421.1569128,343.4143689,320.1286581,402.9126526,353.0779311,376.4309459
