CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,0,3,6,9,12,15,18,21
Cre02.g089550,0.927661379,1,24,12,0.011135977,0.743229545,0.870217289,21.3559322,12.08223057,0.080079069,0.945835342,1,22.6779661,12.08458062,0.036517108,0.029004841,0.029004841,0,0.0273252,0.02514975,0.01575625,0.127837,0.0328125,0.0200256,0.0313875
Cre02.g089600,0.015014056,0.02497277,21,13.5,1.76987696,0.030814915,0.104966695,22.79069767,12.15356183,3.244163578,0.004015179,0.007912438,21.89534884,12.87584094,1.78354466,1.428980843,0.801202726,0.620714,0.1632805,0.299908,3.416145,2.96405,2.583335,2.34045,1.089662
Cre02.g089608,0.010037898,0.017616642,21,13.5,0.56994645,0.019802889,0.101644165,22.55754476,12.20596173,1.009381487,0.001893039,0.004119661,21.77877238,12.89260241,0.528875246,0.468641561,0.468641561,0.139879,0.04493915,0.08481615,0.955526,0.9837405,0.7885005,0.682825,0.2793855
Cre02.g089650,2.21E-07,1.18E-05,24,18,18.91924615,0.013561382,0.101644165,24.16438356,16.83879144,36.74965866,6.17E-08,4.34E-06,24.08219178,17.42158024,15.22924851,18.72240842,1.229371785,6.875675,0.2371845,0.0882108,0.3235875,15.78375,40.9086,31.59455,25.89985
Cre02.g089700,0.000569951,0.001646957,24,21,0.290831605,0.0205371,0.101644165,24.70588235,20.99992264,0.760892915,0.000144623,0.00049893,24.35294118,21.00437364,0.421168075,0.272946025,0.272946025,0.546561,0.3515685,0.1176432,0.1132985,0.2607725,0.6384235,0.5070215,0.804156
Cre02.g089750,4.47E-06,6.17E-05,24,21,1.023048101,0.013065985,0.101644165,25.56521739,20.99992264,2.699317983,1.03E-06,1.82E-05,24.7826087,21.02092523,1.357764051,0.974058926,0.717399261,1.81504,0.808577,0.2834755,0.225263,1.14404,1.71078,1.85246,2.79125
Cre02.g089800,0.001634479,0.003805356,24,21,2.713126293,0.021152801,0.101644165,21.88585608,17.52064099,6.975338349,0.00038973,0.001091229,22.94292804,19.22096903,4.2595067,2.434304249,0.571499101,5.210795,2.7035,1.95287,1.6401,3.20866,7.85384,5.94993,6.19776
Cre02.g089850,1.04E-05,0.000101526,21,13.5,1.353979378,0.027706464,0.102524103,20,10.78516216,3.637805428,4.61E-06,4.48E-05,20.5,12.11668132,1.96752193,1.610872799,0.818731814,0.934293,0.373079,1.177995,4.04115,3.528675,2.008615,1.422545,0.621759
Cre02.g089900,0.000176005,0.000685626,21,12,7.821378817,0.028664043,0.103201594,20,11.283442,36.59534133,6.66E-05,0.000279,20.5,11.63990688,27.08999233,10.05060865,0.371008176,23.20875,16.39375,28.1658,32.5321,39.53375,28.91815,21.1133,15.97865
Cre02.g089950,4.69E-05,0.000274494,24,21,41.49578364,0.011544998,0.101644165,24.16438356,20.99992264,102.868542,8.35E-06,6.73E-05,24.08219178,21.00020607,58.01826426,40.10852708,0.691308635,80.3965,49.9917,25.5088,17.9942,21.597,80.80705,82.40835,104.405
Cre02.g090000,1,1,21,18,0.201525433,0.999387921,1,20,17.69995163,1.21079028,0.999999813,1,20.5,17.85693949,1.18208045,0.149087203,0.126122721,1.53468,1.05986,1.038897,1.366655,0.847884,1.41425,1.139595,1.16333
Cre02.g090050,1.04E-05,0.000101526,24,21,132.9672724,0.01506061,0.101644165,25.71428571,20.99992264,267.8272938,2.60E-06,3.09E-05,24.85714286,21.02496261,117.7863338,108.4762514,0.920957873,133.4695,49.57065,7.923005,5.440705,21.6724,221.0825,198.2885,276.755
Cre02.g090100,0.00097863,0.002519158,21,13.5,0.806858335,0.050889818,0.127248127,20,12.3319856,2.967451574,0.000543216,0.00142777,20.5,12.90942834,2.054506779,0.810486829,0.394492166,1.998125,1.29677,0.6823485,2.477695,3.005705,2.559255,2.08506,1.640845
Cre02.g090150,0.000322032,0.0010662,21,18,1.225628184,0.034203805,0.107583966,20.18306636,16.06929885,4.499064578,0.000136762,0.000478265,20.59153318,17.02219822,3.018871824,1.543569555,0.511306755,3.290565,2.99435,0.6123565,2.108445,3.49483,4.82522,3.93747,3.59447
Cre02.g090200,0.000569951,0.001646957,24,21,0.789560028,0.033268087,0.106829367,23.52,20.99992264,2.011490418,0.000225128,0.000705206,23.76,21.00210378,1.256042855,0.852610517,0.678806869,2.052955,1.47376,0.443833,0.3929905,0.6905665,1.63547,1.30036,2.12383
Cre02.g090250,1,1,24,9,0.193121469,0.999996603,1,28,12.17815698,2.315359459,1,1,26,10.52914431,2.006577295,0.010323043,0.005144603,2.2547,2.776485,1.267545,1.933285,2.538365,1.907175,1.774655,1.607375
Cre02.g090300,0.087651174,0.120191971,21,3,0.300562808,0.46581939,0.601616446,20,2.795336854,5.112043704,0.171416921,0.23152714,20.5,2.896895852,4.877970333,0.851029828,0.17446392,4.778955,5.70609,4.582905,4.566425,4.66396,4.11995,4.95955,6.32081
Cre02.g090350,1.04E-05,0.000101526,24,16.5,2.204813391,0.011718667,0.101644165,22.32911392,15.09005501,4.297105418,2.06E-06,2.76E-05,23.16455696,15.79014091,1.984945846,2.505789833,1.262397076,0.868055,0.04989765,0.138872,1.25197,4.102715,3.719635,4.05365,1.597785
Cre02.g090400,2.26E-05,0.000170427,24,18,1.500477054,0.02409159,0.101644165,26.80851064,18.26465033,4.33607457,8.41E-06,6.76E-05,25.40425532,18.18056102,2.829530941,1.29431293,0.457430209,1.968365,1.598555,0.6080755,3.01833,2.48622,4.188355,4.621075,3.94807
Cre02.g090450,0.000322032,0.0010662,21,15,0.712049458,0.028731205,0.103201594,21.25301205,13.43934082,1.59046457,0.000116493,0.00042261,21.12650602,14.2248531,0.778197194,0.799886123,0.799886123,0.2706905,0.1623765,0.1412045,0.5246915,1.964,1.29646,1.014024,0.508991
Cre02.g090500,0.119401804,0.158559137,24,12,0.308263201,0.323472867,0.451326205,26.32835821,11.93680698,1.925722218,0.164299456,0.222778025,25.1641791,11.99553927,1.259357656,0.483450968,0.383886948,0.271039,1.504875,0.735654,1.82644,2.106895,1.253395,1.288485,1.26628
Cre02.g090550,1,1,21,4.5,0.226645189,0.97106414,1,28,8.956798614,0.603784349,0.999577261,1,24.5,6.543599394,0.454230172,0.148021629,0.148021629,1.134945,0.0751837,0.505766,0.7411775,0.2523205,0.288065,0.219572,0.40347
Cre02.g090600,0.00423193,0.008454411,21,13.5,1.557742097,0.028543602,0.103144054,24.56824513,12.34762519,4.103694546,0.001210533,0.002799715,22.78412256,13.04894417,2.906013839,1.03588655,0.356463048,1.85719,1.39644,1.47639,4.03017,3.856625,3.764965,3.56244,2.975795
Cre02.g090650,0.087651174,0.120191971,21,10.5,0.651160493,0.245954506,0.364403563,20,9.024533291,5.686964425,0.104276997,0.147615749,20.5,9.750073312,4.02161126,1.182113504,0.293940271,3.044145,3.087355,3.83814,6.878755,4.13626,2.94862,3.590725,3.32329
Cre02.g090689,1,1,21,18,0.061756585,0.998505401,1,20,12.19997308,0.504484782,0.999998883,1,20.5,15.03820049,0.451846112,0.105392076,0.105392076,0.5484965,0.42243,0.3039345,0.620696,0.370821,0.5543355,0.44683,0.325513
Cre02.g090700,4.69E-05,0.000274494,21,13.5,0.554611426,0.031615252,0.105564834,21.25301205,10.76752566,1.22353667,2.14E-05,0.000124061,21.12650602,12.14237927,0.606409539,0.599512841,0.599512841,0.1120175,0.04640925,0.319199,1.461005,1.074578,0.737586,0.445505,0.1464875
Cre02.g090750,0.363257419,0.436950812,21,18,1.120417766,0.892926605,0.99886705,21.67076167,17.8268554,3.119357074,0.689559828,0.814842344,21.33538084,17.91921644,2.676094637,0.466044171,0.174150856,3.31749,1.47886,1.76408,3.79958,1.82669,3.23795,3.547735,2.67657
Cre02.g090800,1,1,21,18,1.695889549,0.999999998,1,21.99501247,9.105211842,6.505905124,1,1,21.49750623,13.66284727,5.461878769,0.430705849,0.078856721,6.856455,2.66941,4.37052,8.98357,3.17503,5.696795,6.29419,5.430525
Cre02.g090850,0.279912985,0.344442478,24,6,3.568697214,0.720300663,0.849734223,28,8.90139056,22.54013169,0.524490744,0.639878708,26,7.382788474,16.0829909,2.978824213,0.185215812,24.2579,10.062955,26.6694,15.96885,23.3209,9.285785,9.562445,11.0021
Cre02.g090900,0.04531654,0.066622016,21,0,0.39161412,0.104502034,0.194983287,20,0.999922636,1.061767201,0.030083973,0.047256369,20.5,0.512460351,0.806624819,0.311887182,0.311887182,1.10295,1.216485,0.505794,0.4496925,0.5381225,1.0758625,0.8016515,1.12047
Cre02.g090950,0.00097863,0.002519158,24,21,0.923684749,0.057547856,0.135134248,23.90243902,17.39569468,2.033358346,0.000607362,0.00156746,23.95121951,19.19425659,0.959765834,0.748986225,0.748986225,0.7704965,0.285626,0.198602,0.1051746,0.4798095,2.644675,1.40735,1.79454
Cre02.g091000,1,1,21,4.5,0.159650569,0.994177925,1,20,7.59977746,1.621857808,0.999983019,1,20.5,6.09131452,1.513558164,0.115322719,0.07619312,1.525825,1.60485,1.37986,1.92388,1.276465,1.488625,1.331465,1.54857
Cre02.g091050,0.000322032,0.0010662,21,3,45.57529479,0.176962822,0.284071898,20,3.289142943,185.5587005,0.000613909,0.001580559,20.5,3.149971473,83.14849158,96.09078412,1.155652764,73.7316,307.4155,89.90145,15.3226,14.6005,33.74385,76.4201,123.8065
Cre02.g091100,0.466308071,0.54921562,21,3,57.91770223,0.708473405,0.838915861,20.85106383,3.104630272,797.800769,0.696265194,0.822343577,20.92553191,3.05253997,740.5219267,48.27551301,0.0651912,764.469,810.9025,790.401,675.8015,673.997,760.7455,717.339,761.0115
Cre02.g091150,0.363257419,0.436950812,21,13.5,0.506281384,0.496320859,0.632387935,20,9.168262966,8.456627642,0.489164602,0.601198715,20.5,11.28802048,7.216863764,0.79552147,0.110230911,6.568145,6.398785,6.621465,9.5847,7.337315,6.57262,7.0622,6.700095
Cre02.g091193,1.04E-05,0.000101526,24,4.5,1.464099946,0.023864528,0.101644165,22.67352185,4.448126085,5.18435158,4.01E-06,4.18E-05,23.33676093,4.476942006,2.964145699,2.1524184,0.72615135,2.83831,5.42852,5.31205,2.873355,2.369315,1.216585,1.57532,2.124535
Cre02.g091200,0.000322032,0.0010662,24,6,2.238549809,0.106446587,0.197558585,24.70588235,5.257977834,7.665602128,0.000386702,0.001086891,24.35294118,5.63554958,3.827150129,2.814597506,0.735429082,5.523335,4.22447,10.682545,3.74977,2.221655,1.767895,1.196925,1.356005
Cre02.g091250,1,1,21,3,0.94933328,0.885580465,0.992648974,28,15.18505035,8.693888555,0.99318908,1,24.5,8.393459526,8.721603224,0.565783245,0.064871473,10.30236,9.38323,9.06219,8.289665,7.314715,9.78175,7.84118,7.714895
Cre02.g091300,0.363257419,0.436950812,21,18,0.515622265,0.555742107,0.691703558,20,15.57740596,3.978507825,0.524900426,0.640233012,20.5,16.76913484,3.134594393,0.749215242,0.239015052,3.315735,3.11789,2.500325,2.88222,2.62009,4.9062,3.14864,2.88207
Cre02.g091350,0.010037898,0.017616642,21,18,0.660154891,0.155609905,0.258352178,20,16.50490021,4.582786259,0.011655289,0.02018028,20.5,17.24447564,3.799845628,0.680093222,0.178979171,3.925605,3.68449,2.94191,3.612265,3.36687,5.14498,4.21634,3.87931
Cre02.g091400,4.47E-06,6.17E-05,24,4.5,0.387353802,0.009289814,0.101644165,28,7.74E-05,1.110129619,7.47E-07,1.55E-05,26,2.437535919,0.664754774,0.323562499,0.323562499,1.091075,1.09313,0.8943215,0.554097,0.4300585,0.325884,0.3568965,0.492069
Cre02.g091450,0.592350027,0.6843536,21,15,0.171756237,0.907400249,1,22.21662469,12.13233732,3.662244945,0.871193361,0.999480832,21.60831234,13.61732559,3.378793856,0.30268389,0.089583414,3.201685,3.122245,2.70554,4.19317,3.127655,3.777245,3.509985,3.2423
Cre02.g091500,0.000569951,0.001646957,21,15,2.97606197,0.015587541,0.101644165,22.10526316,14.65831099,5.260566582,0.000112218,0.000411278,21.55263158,14.84329503,2.3649326,2.869059513,1.213167561,0.5639385,0.0396429,0.05160285,1.473495,5.82259,4.380645,4.30363,1.57434
Cre02.g091550,0.000176005,0.000685626,24,10.5,2.172626244,0.097741866,0.186254291,20,9.226230564,11.80868881,0.000205927,0.00065668,22,9.88692681,7.19860634,3.495357634,0.485560325,5.55311,3.421485,7.113935,14.35085,8.558405,6.381065,6.08027,3.79544
Cre02.g091600,0.744901443,0.846629461,21,13.5,0.074470365,0.958783206,1,20,9.244176795,0.388084497,0.954593842,1,20.5,11.32692632,0.261628439,0.115740816,0.115740816,0.263585,0.02787525,0.2755105,0.5747865,0.0953212,0.4344115,0.14703825,0.1454625
Cre02.g091650,0.927661379,1,21,13.5,0.109802369,0.675649517,0.807110735,20,9.047409753,1.54124546,0.919583522,1,20.5,11.22608321,0.993669922,0.32658375,0.32658375,0.965729,0.5062385,0.945005,2.04854,0.821695,0.8308375,0.7706425,0.6938305
Cre02.g091700,1.04E-05,0.000101526,24,21,76.13692717,0.013162484,0.101644165,24.43213296,20.99992264,165.0852228,2.29E-06,2.88E-05,24.21606648,21.0016336,85.01935288,67.89660154,0.798601721,112.082,69.5781,19.19365,14.63615,25.7982,136.9105,127.7885,169.582
Cre02.g091750,0.000322032,0.0010662,24,22.5,3.81102094,0.031430816,0.105290461,26.01769912,20.99992264,17.12895014,0.00012653,0.00044997,25.00884956,21.81571819,10.63688725,4.749854196,0.446545506,14.88615,9.693125,6.32641,9.15647,5.821735,8.931855,11.614,17.1062
Cre02.g091800,0.592350027,0.6843536,24,10.5,1.767918981,0.842287663,0.957720859,20,9.253921431,14.04550005,0.845830165,0.975384818,22,9.902156787,10.25916513,2.027851242,0.197662404,13.40225,5.44618,9.99066,15.4993,11.9313,8.492745,9.470195,6.48541
Cre02.g091850,0.744901443,0.846629461,24,9,1.399141581,0.766255344,0.8914067,20,8.93875504,15.88286723,0.890848344,1,22,9.041315272,11.3873948,2.26231376,0.198668247,13.2113,6.186895,14.11335,17.5905,10.51825,8.9125,10.00258,9.16072
Cre02.g091900,2.26E-05,0.000170427,24,21,5.532355373,0.012262794,0.101644165,25.12820513,20.99992264,12.97373568,4.47E-06,4.39E-05,24.56410256,21.01104277,6.051681936,5.460488906,0.902309302,8.267485,4.865975,1.15221,0.894138,1.228255,8.842735,8.914585,13.30265
Cre02.g091950,0.001634479,0.003805356,24,18,0.966399302,0.100873879,0.190395069,28,18.29941147,3.722107465,0.001601,0.003556208,26,18.24615532,2.720245252,0.431521578,0.158633336,1.506115,2.47368,1.263605,3.14303,2.20047,3.70213,3.966915,3.419635
Cre02.g092000,0.160561867,0.20728622,24,22.5,0.079854806,0.303193114,0.428375321,22.21662469,19.84193842,0.379009065,0.195818453,0.261459279,23.10831234,21.15117918,0.28765418,0.100541355,0.100541355,0.385681,0.272693,0.158171,0.294794,0.08360665,0.404324,0.360653,0.371045
Cre02.g092050,1.79E-06,3.56E-05,21,18,1.70252221,0.01103691,0.101644165,20.85106383,16.7835657,6.183558965,3.71E-07,1.01E-05,20.92553191,17.38983861,4.281797294,1.720143538,0.401733996,4.66404,3.460225,2.387915,3.25931,4.19138,6.270505,6.24687,4.6147
Cre02.g092056,0.000322032,0.0010662,24,16.5,0.509899862,0.016961709,0.101644165,21.77777778,14.69356918,1.039516522,7.17E-05,0.000293555,22.88888889,15.58967609,0.423343656,0.632536626,0.632536626,0.0818793,0.02340515,0,0.19326595,1.08355,0.972731,0.7020905,0.288347
Cre02.g092079,0.000322032,0.0010662,24,18,2.718360792,0.018271262,0.101644165,22.32911392,15.10932906,4.813111794,7.67E-05,0.000308362,23.16455696,16.52403091,1.920928569,2.596254107,1.351562026,0.413784,0.045081,0.0334081,0.335531,4.778155,4.030165,4.25728,1.52085
Cre02.g092100,0.001634479,0.003805356,24,18,10.10094966,0.032687775,0.106236918,28,19.35727533,26.49153806,0.000579003,0.001502461,26,18.7373064,16.12678806,4.905153492,0.304161838,4.803285,14.0272,3.04321,12.5873,16.94725,23.36755,27.2924,25.59675
Cre02.g092150,9.27E-05,0.000440158,21,15,3.122930028,0.051749412,0.12803388,20.09111617,12.72702429,13.59460807,6.36E-05,0.00026942,20.54555809,13.84514805,9.616010243,5.368614012,0.558299531,9.325105,1.443935,6.44472,13.808,11.333,14.48025,10.6285,6.282235
Cre02.g092200,1,1,21,7.5,0.26315686,0.999940789,1,23.1496063,11.59559383,2.592194573,0.999999998,1,22.07480315,9.470542621,2.347792863,0.175065438,0.074565964,2.03655,2.80889,1.70094,3.11376,2.306695,2.24782,2.28123,2.176945
Cre02.g092250,0.015014056,0.02497277,24,18,1.065394252,0.10209916,0.191900662,28,18.27036984,2.903731729,0.011467148,0.019897312,26,18.23267171,1.9386773,0.658196822,0.33950819,1.012695,2.24344,0.8121635,1.19597,1.679555,2.900685,2.78558,2.748955
Cre02.g092300,0.087651174,0.120191971,21,0,0.689372543,0.308721624,0.4343193,25.2722063,20.99992264,5.979608491,0.124737769,0.17340962,23.13610315,21.18051616,4.457735697,1.523099115,0.341675509,7.00888,3.37346,3.21693,4.407945,2.30539,4.84097,5.00003,5.94521
Cre02.g092325,0.363257419,0.436950812,24,1.5,0.044500881,0.815961925,0.93531574,26.17210682,7.74E-05,1.151828659,0.656840987,0.780819905,25.08605341,0.783976246,0.798323651,0.198913205,0.198913205,1.194962,0.8033905,0.6728045,0.965356,0.296874,0.690442,0.937939,0.768985
Cre02.g092334,0.119401804,0.158559137,21,18,2.125958964,0.368719051,0.500619813,20,17.78107317,6.28084684,0.181517219,0.244125045,20.5,17.89851429,5.297019402,1.966627808,0.371270645,8.306365,4.578865,3.35471,5.642985,3.11676,6.94713,6.36839,5.514535
Cre02.g092350,0.000569951,0.001646957,21,10.5,5.07716811,0.12770152,0.22455834,21.15107914,9.163552492,33.72531218,0.000766267,0.001900211,21.07553957,9.834297651,24.94168058,7.378835353,0.295843551,16.7578,18.07685,24.45165,39.8428,25.8824,23.6909,24.23495,19.5324
Cre02.g092400,0.015014056,0.02497277,24,12,3.061531946,0.185920234,0.294552112,24.03269755,11.93289434,22.5291929,0.019208314,0.031541826,24.01634877,11.96647556,17.05763742,4.439439213,0.260261084,11.52885,15.88025,12.20202,23.32255,22.6684,17.83065,18.2225,14.8289
Cre02.g092450,0.466308071,0.54921562,21,10.5,2.05626652,0.661976618,0.794549561,20,9.071945486,33.14020885,0.671523872,0.796267335,20.5,9.774372062,27.74046132,4.03037731,0.145288763,20.6719,25.01505,25.51325,37.3905,28.8874,23.2578,30.1609,26.49955
Cre02.g092500,1,1,21,12,0.589840193,0.9779117,1,20,11.01333621,5.435034691,0.999754237,1,20.5,11.50147766,4.746162519,0.482465612,0.101653833,5.26001,4.20062,3.40735,6.32468,4.9905,4.49536,4.564935,4.196175
Cre02.g092550,2.26E-05,0.000170427,24,18,2.203015926,0.024246618,0.101644165,24.03269755,18.87475582,10.54670631,8.46E-06,6.77E-05,24.01634877,18.43708872,7.952302996,2.744220523,0.345085006,7.795445,6.46511,3.173405,7.477625,7.68157,9.990855,10.87525,10.15173
Cre02.g092600,0.00423193,0.008454411,24,22.5,2.378486241,0.23233849,0.34889771,21.05011933,20.99992264,9.874995742,0.007791842,0.014117892,22.52505967,21.79429461,8.537401044,2.655572365,0.311051613,9.628415,15.21485,6.468405,5.681065,6.47274,7.39775,8.988055,9.782905
Cre02.g092650,0.160561867,0.20728622,21,16.5,1.172510322,0.695868204,0.826237673,20,13.03586692,4.113405685,0.356605069,0.450201319,20.5,14.73445323,3.895290245,1.289547524,0.331053001,6.73214,2.51898,2.00846,4.074455,3.468925,4.49273,3.820285,3.645995
Cre02.g092700,4.47E-06,6.17E-05,24,21,33.02848045,0.009025289,0.101644165,24.29752066,20.99992264,71.88888475,7.27E-07,1.53E-05,24.14876033,21.00075849,37.05807969,30.01487724,0.809941516,53.4949,25.568,5.76436,7.150855,16.3526,55.31135,58.4998,72.92225
Cre02.g092750,0.00423193,0.008454411,24,18,1.591488768,0.058848325,0.136732568,27.82334385,17.8362679,4.449589558,0.002315565,0.004909144,25.91167192,18.02226838,2.765483768,1.228725316,0.444307549,1.16682,2.86975,0.514346,2.06906,2.46575,4.40313,4.51254,3.923705
Cre02.g092800,1.04E-05,0.000101526,24,22.5,5.69326141,0.010224964,0.101644165,24.16438356,20.99992264,14.66414699,1.81E-06,2.60E-05,24.08219178,21.75277456,8.432282033,6.575412288,0.779790365,15.23595,8.60556,3.68256,3.3658,2.181635,8.38517,11.30465,14.516
Cre02.g092850,6.42E-08,7.23E-06,24,21,29.41801091,0.008717064,0.101644165,24.16438356,20.99992264,64.3970483,1.25E-08,2.44E-06,24.08219178,21.00020607,34.29454483,26.38771388,0.769443479,48.7376,23.72045,8.568425,7.322195,15.2299,50.1551,55.12515,64.81495
Cre02.g092900,0.000176005,0.000685626,24,16.5,10.03653223,0.066187992,0.146032528,25.41786744,16.20757689,45.55878528,0.000143989,0.000497384,24.70893372,16.37146038,34.82969416,10.2431045,0.294091141,23.61415,33.89835,16.2405,35.51105,39.0026,47.34935,43.89425,39.3197
Cre02.g092950,0.087651174,0.120191971,24,10.5,1.374145357,0.209409897,0.322119159,20,9.247237304,10.6079695,0.09173569,0.131328256,22,9.898480517,7.54480209,2.027352564,0.268708515,7.723685,5.750835,6.95958,12.11595,9.1836,5.85848,6.09593,5.315655
Cre02.g093200,0.038592957,0.058954751,24,16.5,0.044819928,0.243985217,0.361865715,28,16.57347313,0.123526826,0.053345406,0.079906466,26,16.63232681,0.08289561,0.024929512,0.024929512,0.03088355,0.04088935,0.065394,0.0655493,0.11412905,0.1136262,0.1249645,0.10922185
Cre02.g093300,0.022059263,0.035158587,21,12,0.993555738,0.253010775,0.372439261,20,9.375022068,7.145821573,0.034538589,0.053636397,20.5,10.66184167,5.35594808,1.418787447,0.264899403,4.342575,4.396445,4.25475,8.5101,6.22661,4.410385,5.25164,3.823115
Cre02.g093350,0.119401804,0.158559137,21,19.5,0.314400888,0.340005023,0.469433722,20,18.22176329,2.76485158,0.170672952,0.230580303,20.5,18.85651083,2.617038512,0.303036316,0.115793602,3.10546,2.651345,2.28517,2.653895,2.25124,2.758335,2.871225,2.651495
Cre02.g093400,0.00423193,0.008454411,21,0,0.688806858,0.039557642,0.112568756,20,19.58724436,2.777204625,0.001623009,0.003598146,20.5,20.28846274,2.266682588,0.685469786,0.302411017,3.142465,2.752405,1.37652,1.51306,2.02438,2.70229,2.601485,2.802405
Cre02.g093450,0.000176005,0.000685626,24,22.5,7.545034416,0.051458271,0.127686287,22.21662469,20.99992264,14.73418755,0.000114225,0.000416691,23.10831234,21.75340975,9.2778664,7.634957286,0.822921667,13.95685,22.7627,5.320375,0.6416665,2.997605,6.48267,9.487315,14.89375
Cre02.g093550,0.04531654,0.066622016,21,1.5,0.158017152,0.282541695,0.405494293,24.56824513,20.99992264,4.01835519,0.068602983,0.100617709,22.78412256,21.94324407,3.205515268,0.547558427,0.170817601,3.370225,3.58193,2.641895,3.138245,2.1219,3.6618,3.273455,4.08196
Cre02.g093589,0.008311117,0.015544974,21,12,0.181836893,0.113244319,0.206181681,20,11.82343939,0.450986258,0.007499723,0.013659302,20.5,11.91665554,0.221634979,0.209457762,0.209457762,0.06095735,0.104843,0.2239425,0.2574229,0.570477,0.270988,0.0222816,0.0433255
Cre02.g093600,0.00423193,0.008454411,24,10.5,1.832676527,0.174012911,0.280595165,20,11.69667517,6.555296081,0.006048672,0.01133176,22,11.24567135,3.399933737,2.738318665,0.805403539,2.026285,1.636145,4.352195,3.077025,9.45053,3.011365,1.059348,0.771416
Cre02.g093650,0.744901443,0.846629461,21,19.5,8.876311424,0.646190638,0.779903623,22.44274809,20.58973835,183.1683537,0.833292951,0.962167469,21.72137405,20.04888633,173.8707487,8.671593076,0.049873789,180.1185,176.0015,151.7005,176.5135,171.9865,166.443,196.322,178.081
Cre02.g093700,0.031869374,0.048720752,21,15,1.584293956,0.031944516,0.105603914,21.67076167,12.40519672,6.970327277,0.00803229,0.014498095,21.33538084,13.72638463,5.331526045,1.754634882,0.329105563,4.136605,4.0192,3.463435,6.55352,7.062785,6.09349,6.22216,4.188355
Cre02.g093750,0.000176005,0.000685626,24,10.5,66.02680987,0.103360446,0.193548445,20,9.656111274,174.2561435,0.000216748,0.000684012,22,10.1233612,70.66036915,90.79244793,1.284913298,3.06422,12.42375,124.27605,113.5952,239.2865,5.058725,3.53476,2.82462
Cre02.g093800,0.00097863,0.002519158,24,9,41.12927605,0.072892761,0.154415288,20.27586207,9.243326489,83.40097301,0.000752451,0.001871423,22.13793103,9.196963775,34.92596191,43.72530338,1.251942709,3.40081,8.46895,71.54345,56.5212,102.6684,4.53624,3.34419,3.141185
Cre02.g093850,0.00097863,0.002519158,24,22.5,0.566274091,0.053489065,0.13032092,22.79069767,20.99992264,3.12705032,0.000568354,0.001481244,23.39534884,21.74510149,2.470860771,0.737382576,0.298431456,3.185455,2.46126,2.17434,1.626875,1.530665,3.121855,2.586325,3.231535
Cre02.g093950,0.006584336,0.012329551,24,16.5,11.50540515,0.056510314,0.134026819,26.80851064,15.90992754,38.27819149,0.003310196,0.006680962,25.40425532,16.27098796,27.71427952,9.824083203,0.354477308,15.8084,25.97525,8.81127,25.25215,37.79855,36.3758,37.335,35.02725
Cre02.g094000,1,1,21,13.5,0.690970604,0.998440088,1,20,9.72536736,4.970462907,0.999998783,1,20.5,11.57353649,4.558027156,0.311543338,0.068350479,5.042085,3.6977,3.35092,5.92804,4.36664,4.430445,5.276535,4.032305
