CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,0,6,12,18
CCND3,0.008974397,0.088116033,24,15,2.554596492,0.160788801,1,27.20974984,17.99993369,25.19447929,0.010881594,0.130609863,25.60487492,16.4706577,23.11486254,1.409490621,0.060977677,17.93440851,21.57131355,24.75397402,25.19448173
CCNE2,1,1,18,12,0.9117616,1,1,25.29516995,11.99997911,20.28135322,1,1,21.64758497,12.35064763,19.53056836,0.98951982,0.050665183,14.168973,20.0895832,20.28135322,19.27684938
CCNF,0.002079187,0.033591129,18,6,1.14128233,0.611772225,1,20,6.000009811,15.00770609,0.009752561,0.120111971,19,6.016671327,14.18528214,0.687042741,0.048433491,12.15803872,15.00770609,12.32874565,14.99143429
CCNG2,0.081741399,0.373762933,18,6,2.284588874,1,1,20,5.999999498,24.35657698,0.286437777,1,19,6.016666428,22.56448378,2.279829368,0.101036185,16.92129988,24.35657698,21.05695813,23.73978369
CCNH,0.774751395,1,18,15,5.310127126,1,1,20,11.99999999,153.5378687,0.972478086,1,19,13.61666666,148.7350272,6.5598242,0.044104098,165.810235,144.5449136,153.5378687,146.4534458
CCNI,1,1,24,12,18.53044135,1,1,21.01040119,6.000025855,804.0259021,1,1,22.50520059,8.839751054,779.9304165,16.23555258,0.020816668,952.1819811,804.0259021,777.2152816,761.1509257
CCNJ,0.753044609,1,18,6,0.556964521,1,1,20,6.00000471,13.27171095,0.966631262,1,19,6.016668904,12.72487129,0.580740146,0.045638194,10.13773408,13.27171095,12.22277583,12.78541778
CCNJL,0.539266991,1,24,3,0.133261006,0.999999999,1,28,6.63E-05,5.541633543,0.872288347,1,26,1.625030788,5.40084516,0.04042314,0.007484595,5.724350134,5.432519202,5.374542173,5.257746842
CCNK,0.323687371,0.857983556,18,3,4.39247025,0.999923732,1,20.17118402,5.05E-05,172.1033838,0.688771477,1,19.08559201,1.590489873,167.5579325,5.302904714,0.031648187,157.4350931,167.8910746,162.6233923,171.1227545
CCNL1,0.361385444,0.918514582,18,6,9.552268879,1,1,20,6.000000016,361.7946897,0.729207227,1,19,6.016666674,349.6343845,10.54765328,0.030167666,331.9695157,361.7946897,330.103509,353.5414848
CCNL2,0.002327189,0.036154396,24,3,9.103949842,0.826161806,1,21.6318205,6.63E-05,87.25592703,0.013946907,0.158875083,22.81591025,1.426029362,78.27695866,11.20484225,0.143143556,85.75886867,84.28719171,66.76426082,76.01860463
CCNO,0.33835272,0.881054516,24,0,0.210697903,0.999999997,1,24.96762802,6.63E-05,6.461667142,0.705014185,1,24.48381401,3.25E-05,6.254676235,0.222830184,0.035626174,6.178592192,6.134854175,6.104616249,6.30419058
CCNT1,1,1,18,3,0.281331625,1,1,21.03123451,4.98E-05,14.83485391,1,1,19.51561725,1.626324534,14.16866268,0.889780476,0.062799186,9.602527244,14.06582894,13.42924122,14.8590983
CCNT2,1,1,18,6,0.320799137,1,1,28,5.999988643,12.88564269,1,1,23,6.297614383,12.79996538,0.005898112,0.000460791,11.26391191,12.88564269,12.51166566,13.34385968
CCNY,0.038211862,0.231532552,18,15,5.16506528,0.746242899,1,20,11.99998989,93.07560194,0.1299533,0.799669181,19,13.61666186,88.61407795,5.747185122,0.064856344,94.30344748,83.47462497,93.07560194,89.63054749
CCNYL1,1,1,24,6,0.939808874,1,1,28,6.63E-05,29.5797425,1,1,26,3.250030788,28.94954802,0.611391704,0.021119214,39.27283034,29.56807211,28.71746396,27.97268766
CCPG1,1,1,18,6,0.595369032,1,1,28,5.999995825,31.28105041,1,1,23,6.297617333,31.15564046,0.036172517,0.001161026,30.61380139,31.28105041,30.62371292,32.68220265
CCR1,1,1,24,6,0.022858122,1,1,28,11.99997427,4.333355936,1,1,26,8.821416624,4.320791239,0.01519747,0.003517289,3.763450369,4.331350551,4.333355936,4.264215146
CCR10,1,1,18,9,0.129260085,1,1,23.97964952,12.00000376,5.518516773,1,1,20.98982476,10.49936731,5.376089432,0.137286256,0.025536453,4.535780124,5.38542617,5.518516773,5.331652909
CCR2,0.858421855,1,24,6,0.129111653,0.999841198,1,28,6.63E-05,5.912884876,0.989447395,1,26,3.250030788,5.730971809,0.058021921,0.010124273,5.420518111,5.771366023,5.711436943,5.524423983
CCR3,0.121305676,0.47680649,18,12,0.39420715,0.95816492,1,23.76470588,12.0000011,10.52342885,0.366380195,1,20.88235294,12.23306202,9.993235549,0.748744434,0.074925126,8.767972025,10.21401574,10.52342885,9.377941231
CCR4,0.10657979,0.439987881,24,6,0.174699417,0.931279455,1,28,5.69E-05,5.104735714,0.328541615,1,26,3.250026417,4.969117694,0.118768803,0.023901387,5.273476763,5.089563629,4.910981753,4.778916095
CCR6,1,1,18,9,0.512488428,1,1,25.6004828,6.000010643,8.845733699,1,1,21.8002414,8.004732491,8.51057631,0.482350316,0.056676575,6.720533183,8.845733699,8.76533087,8.392637202
CCR7,0.204095693,0.650320659,24,9,0.222665151,0.993174047,1,24.50606586,5.999990547,6.00343946,0.526218983,1,24.25303293,7.516463042,5.605969429,0.269486125,0.04807128,5.007885861,6.00343946,5.540814798,5.19114718
CCR8,0.029227834,0.195035836,18,9,0.278454059,0.88005539,1,24.47778419,5.999999969,4.916041232,0.119875445,0.759658116,21.23889209,7.912764029,4.746005914,0.242492073,0.051093925,4.305190307,4.916041232,4.866335233,4.611929888
CCR9,1,1,18,3,0.185975375,1,1,27.10543131,5.13E-05,5.500934238,1,1,22.55271565,1.87941432,5.254670274,0.152324251,0.028988356,5.349672681,5.316280608,5.081667516,5.136300572
CCRL1,1,1,18,0,1.143233613,1,1,28,11.9999903,22.8540655,1,1,23,4.928567446,23.24401365,1.528093749,0.065741389,11.66416256,22.53334848,22.8540655,22.60746402
CCRL2,0.697557863,1,18,0,0.196133918,1,1,28,11.99999993,5.080699023,0.948797147,1,23,4.9285714,5.115620106,0.255013426,0.049849954,5.274932229,4.981639054,5.080699023,5.036258612
CCRN4L,1,1,18,6,0.124362258,1,1,28,6.000005008,5.510859276,1,1,23,6.297621105,5.466122893,0.014129497,0.002584921,4.645039586,5.510859276,5.386221174,5.564319337
CCS,0.007837823,0.080587799,18,9,2.328381425,0.51948248,1,20,6.000018004,38.76378684,0.026480607,0.255573191,19,7.600008552,36.42446262,2.693136599,0.073937579,27.08928237,38.76378684,36.61661805,34.3852247
CCT2,0.539266991,1,18,15,7.472287058,1,1,28,11.99998538,259.6956674,0.872288348,1,23,14.51189876,256.0576762,11.47452968,0.044812285,266.4384139,251.7598189,259.6956674,249.8328333
CCT3,0.033951537,0.214115146,24,9,21.51493336,0.634714902,1,25.81862447,6.000017788,513.1625471,0.104243786,0.690731927,24.90931223,7.564846916,491.2366751,20.7638756,0.042268578,545.4141107,513.1625471,497.6888907,463.0056775
CCT4,2.54E-05,0.00166172,24,9,50.75914396,0.008057474,0.363248886,20.36485838,6.000004502,920.9655186,3.36E-06,0.000192891,22.18242919,7.426958986,856.7081107,61.43242972,0.071707538,910.4933624,920.9655186,861.3433531,807.8762633
CCT5,0.429234382,1,18,12,2.604994463,1,1,26.83111954,11.99998654,330.5986628,0.792260289,1,22.41555977,12.48443604,323.4209199,12.05490015,0.0372731,323.0217928,326.4633497,330.5986628,310.669018
CCT6A,0.302687224,0.82536051,24,0,14.24416054,0.999765264,1,26.13678373,6.63E-05,585.6014388,0.664330268,1,25.06839187,3.18E-05,563.1153259,19.49572554,0.034621195,599.7351586,553.0645446,549.3297902,562.0548398
CCT6B,0.013348812,0.114816,24,21,4.818421444,0.425127298,1,23.52745424,17.99993369,37.90990766,0.035024024,0.31827595,23.76372712,19.48697902,33.56813654,4.967940543,0.14799572,36.25202435,28.79573024,31.92234763,37.90994075
CCT7,0.130965528,0.499638635,24,12,13.14231342,0.938581601,1,20,12.00000021,304.7591099,0.380591399,1,22,12.10000012,286.0601883,21.40713483,0.074834373,262.4206481,285.2333514,304.7591099,275.7129142
CCT8,0.323687371,0.857983556,24,9,17.46938744,0.999916713,1,25.32537313,6.000019921,1006.024081,0.688768914,1,24.66268657,7.545762724,984.7862257,19.44108665,0.019741428,961.8848033,1006.024081,989.5615688,959.5395372
CD101,1,1,24,18,0.036978954,1,1,25.78723404,17.99993369,6.005966289,1,1,24.89361702,18.02319319,5.932470504,0.04643238,0.00782682,5.469718222,5.868601398,5.959923131,6.005966544
CD109,0.584534491,1,24,21,6.795678429,1,1,20.24821002,12.00000091,318.4709492,0.898394143,1,22.12410501,16.23516631,308.9924592,10.41386395,0.033702648,313.6685773,297.8480294,318.4709492,315.0459663
CD14,0.005172771,0.061095491,24,21,0.266678018,0.494135357,1,23.55358134,17.99994631,5.428428802,0.017813853,0.189820841,23.77679067,19.48760878,5.075362409,0.324108378,0.06385916,5.320518471,4.704949439,5.03622605,5.428430557
CD151,1,1,24,12,2.055372634,1,1,28,12.00000006,79.05056196,1,1,26,12.0714286,76.99241617,3.091175163,0.040149086,98.98823445,78.16294771,79.05056196,73.5659299
CD160,0.671054299,1,18,9,0.10383269,1,1,20,6.000021645,5.952290574,0.938741364,1,19,7.600010281,5.850855701,0.098813357,0.016888702,6.395458468,5.952290574,5.823035622,5.836051001
CD163,1,1,18,15,0.106226571,1,1,20,11.99999536,5.317992517,1,1,19,13.61666446,5.212722525,0.136667963,0.026218154,4.779098107,5.134510124,5.317992517,5.154285303
CD163L1,0.103829609,0.432627613,18,3,0.083914347,0.999998939,1,24.17094017,6.63E-05,4.969922196,0.339003849,1,21.08547009,1.757151431,4.865464365,0.201247953,0.041362538,4.869190804,4.778142141,4.732998145,5.040993933
CD164,1,1,18,6,3.773615486,1,1,20,5.999988288,539.5784012,1,1,19,6.016661104,534.2690907,6.561141955,0.012280594,529.7929173,539.5784012,528.7152224,538.429652
CD177,1,1,18,6,0.099372875,1,1,20.94814815,6.000000056,5.305935632,1,1,19.47407407,6.034575785,5.194974915,0.088899447,0.017112584,5.174226471,5.305935632,5.109181542,5.108824387
CD180,0.767444143,1,24,9,0.197235642,0.999644991,1,20,5.999999855,6.964523625,0.970506448,1,22,7.42499992,6.597318357,0.323029542,0.048963764,4.830326133,6.964523625,6.577390585,6.333805444
CD19,1,1,24,6,0.074031143,1,1,28,6.63E-05,5.06904087,1,1,26,3.250030788,4.99492577,0.03315438,0.006637612,5.48159958,5.034029662,4.952698314,4.926090909
CD1A,0.309556654,0.836708794,24,6,33.96502323,0.999999976,1,20.68259386,6.000005092,407.0827695,0.672547159,1,22.34129693,6.033258926,363.0464313,37.54315133,0.103411432,271.642719,407.0827695,344.3401629,331.8010347
CD1B,0.172312678,0.586899053,18,9,0.162727119,0.999194629,1,20,5.999996431,6.010993383,0.475070884,1,19,7.599998305,5.290106111,0.554757519,0.104866993,4.485048538,6.010993383,4.958280249,4.887063549
CD1C,0.134330487,0.507351325,24,6,0.937185844,0.999438015,1,23.06688418,6.000005495,10.11883193,0.403840951,1,23.53344209,6.002361989,9.065610731,0.987172936,0.10889205,7.089604515,10.11883193,8.912814523,8.091934418
CD1D,1,1,24,12,0.09333255,1,1,25.35564854,6.00000507,5.645008306,1,1,24.67782427,9.089260514,5.508131822,0.101066773,0.018348648,4.856618581,5.645008306,5.517642328,5.349307901
CD1E,0.309556654,0.836708794,18,6,1.782286673,0.945977816,1,20,6.000000013,15.16941313,0.652477562,1,19,6.016666673,13.03324145,1.857015152,0.142482986,8.939041376,15.16941313,11.10980098,11.98336937
CD2,0.658105666,1,24,6,0.179461467,0.999998947,1,28,6.63E-05,6.106900398,0.933450057,1,26,3.250030788,5.882148156,0.085625683,0.014556873,5.924993253,5.906023414,5.823295836,5.686801466
CD200,0.724882804,1,18,15,0.549478786,1,1,20,11.99999462,8.149967763,0.95811043,1,19,13.61666411,7.274999855,1.050801954,0.144440134,7.389709939,6.662556216,8.149967763,6.921302159
CD200R1,1,1,24,18,0.051419056,1,1,26.52908068,6.63E-05,4.811456806,1,1,25.26454034,22.10650437,4.835348206,0.199939011,0.041349455,4.054330944,4.750755315,4.634647061,5.098726828
CD207,0.199269493,0.640344923,24,6,39.17151599,0.999921737,1,21.13602392,5.999996479,300.1408555,0.520685383,1,22.56801196,6.024252798,255.6620619,36.54650172,0.142948474,200.6234638,300.1408555,235.9669546,222.3682973
CD209,0.711116691,1,24,6,0.079582402,1,1,28,6.63E-05,5.015403967,0.953549697,1,26,3.250030788,4.934429576,0.027037507,0.005479358,6.296474288,4.980031476,4.907616866,4.836424732
CD22,1,1,24,18,0.115506367,1,1,28,17.99993369,5.672237805,1,1,26,18.10711207,5.579836761,0.010779021,0.001931781,5.039439638,5.540371547,5.643833662,5.672237961
CD226,1,1,18,15,0.083805934,0.999999999,1,20,11.99999388,4.635514411,1,1,19,13.61666376,4.545039234,0.125763214,0.027670435,4.403564228,4.425774316,4.635514411,4.571717378
CD24,0.055554852,0.292869189,18,12,67.45891154,0.667223134,1,23.97964952,5.999999986,1209.013021,0.1592054,0.914140195,20.98982476,9.622562986,1100.83309,152.4400582,0.138476995,1021.229443,1209.013021,1183.280629,954.2303357
CD244,0.240752261,0.714230306,18,6,0.140969979,0.999999997,1,20,6.000000087,5.693688311,0.58358031,1,19,6.016666708,5.605002216,0.050665502,0.009039337,5.239722226,5.693688311,5.393569174,5.634264525
CD247,1,1,24,6,0.075080054,1,1,28,6.63E-05,5.167680071,1,1,26,3.250030788,5.121621028,0.012181193,0.002378386,4.514198007,5.129995415,5.10914889,5.078867077
CD248,0.016197106,0.131151031,18,0,4.5921542,0.816745838,1,20,17.99995412,41.35670431,0.070448624,0.530737947,19,18.0499782,36.10827658,5.19996398,0.144010307,48.59791505,30.53978659,36.35360288,41.35672344
CD27,1,1,18,3,0.089275798,1,1,20,5.999997128,6.465296004,1,1,19,4.433331969,6.409551004,0.09435815,0.014721491,6.248987919,6.465296004,6.300140554,6.419062549
CD274,0.47671979,1,24,9,0.090239159,1,1,24.00679117,5.99999998,5.01952567,0.829886397,1,24.00339559,7.500212334,4.942108126,0.105582478,0.021363854,5.16431876,5.01952567,5.005034736,4.878684911
CD276,0.385704629,0.955742219,24,6,2.635839326,0.999999986,1,24.6198491,6.000006706,47.10339276,0.753159026,1,24.30992455,6.000978674,45.18182541,1.250405278,0.027674961,47.49267241,47.10339276,44.24211527,43.15539111
CD28,0.33835272,0.881054516,18,3,0.114972335,1,1,20,6.63E-05,4.818586659,0.705014186,1,19,1.583364832,4.746615185,0.096316153,0.020291544,4.774757821,4.791059726,4.639778992,4.802373662
CD2AP,0.369346391,0.929986854,24,18,4.944803731,0.999999997,1,28,17.99993369,132.6719049,0.73722291,1,26,18.10711207,124.8430737,2.252038618,0.018038955,58.13275575,122.066151,124.3990524,132.6719506
CD2BP2,1,1,24,0,0.835012834,1,1,20,6.000012531,51.36796179,1,1,22,3.300006892,51.01143127,1.638300831,0.032116347,51.85813178,51.36796179,50.07495401,52.09008849
CD300A,1,1,24,18,0.274145435,1,1,28,17.99993369,8.054799983,1,1,26,18.10711207,7.715659386,0.019250945,0.002495049,6.800720216,7.644243744,7.775894951,8.054801524
CD300C,0.45723542,1,18,12,0.114929594,1,1,28,12.00001295,6.318539062,0.815048143,1,23,12.59524341,6.189785622,0.196311177,0.031715344,6.915575094,6.181830339,6.318539062,5.982085987
CD300E,1,1,24,12,0.097743517,1,1,26.42990654,12.00000066,5.836681244,1,1,25.21495327,12.02792534,5.691484732,0.195480422,0.034346121,4.669689369,5.742861403,5.836681244,5.510713483
CD300LB,1,1,24,6,0.129276242,1,1,28,12.00001483,6.927040361,1,1,26,8.821435458,6.787570605,0.072071777,0.010618199,7.269016323,6.759554103,6.927040361,6.521210034
CD300LD,1,1,18,12,0.054523682,1,1,20,11.99999453,5.151517628,1,1,19,12.03333073,5.113228095,0.045904487,0.008977594,4.828716591,5.055379977,5.151517628,5.068542421
CD300LF,1,1,24,18,0.077886456,1,1,20,11.99998425,5.08169751,1,1,22,14.84999134,5.011066351,0.155406433,0.031012647,4.735104024,4.909543693,5.08169751,5.025244063
CD300LG,1,1,18,0,0.057570593,1,1,23.47537355,6.63E-05,5.563800895,1,1,20.73768677,2.93E-05,5.501268424,0.06232249,0.011328749,5.609607503,5.484867524,5.447220945,5.54348116
CD302,1,1,24,12,1.642915311,1,1,22.55183413,6.000002264,45.16717545,1,1,23.27591707,8.915302924,42.53580038,1.647107724,0.038722857,39.38890002,45.16717545,42.15938956,40.21646927
CD320,1,1,24,18,0.092564551,1,1,20,11.9999967,6.117836803,1,1,22,14.84999818,6.010206062,0.230184004,0.038298854,6.008567152,5.852016812,6.117836803,6.0519394
CD33,0.767444143,1,24,9,0.305013606,0.999999993,1,26.13678373,6.00000635,8.751160684,0.97057861,1,25.06839187,7.577695686,8.295134517,0.245971732,0.029652531,7.575437259,8.751160684,8.14899741,7.753999276
CD34,0.031041356,0.20275899,18,15,0.235548356,0.779025003,1,20,11.99999999,5.766746733,0.114190925,0.734312888,19,13.61666666,5.536606578,0.285889799,0.051636286,6.195481231,5.319465858,5.766746733,5.525073674
CD36,1,1,24,18,1.985927757,1,1,20,11.99999999,35.3505758,1,1,22,14.85,32.16990895,3.80232177,0.118194981,35.8905995,30.07283985,35.3505758,32.39629512
CD37,0.148550579,0.537069908,24,0,0.184067047,0.978859697,1,24.28162564,6.63E-05,5.978298037,0.425789599,1,24.14081282,3.30E-05,5.77013798,0.236362007,0.040962973,5.929997962,5.71451891,5.570592517,5.812850213
CD38,1,1,18,12,0.104753522,1,1,20,12.00000011,4.776840887,1,1,19,12.03333339,4.599003623,0.204594654,0.044486735,5.357315363,4.538059013,4.776840887,4.43836768
CD3D,0.753044609,1,24,3,0.146459486,0.985343567,1,28,6.63E-05,5.173020373,0.963419565,1,26,1.625030788,4.808196633,0.187339882,0.038962608,6.10903048,4.791426153,4.604762175,4.649386264
CD3E,0.923572791,1,18,0,0.135935159,1,1,28,17.99993369,5.196380073,0.997002057,1,23,18.89282991,5.257014186,0.155519519,0.029583241,5.544607316,5.160346499,5.169160525,5.196380223
CD3EAP,0.003016367,0.042298818,24,3,5.046025888,0.233992,1,24.44956772,6.02E-05,53.20757516,0.005827252,0.079673444,24.22478386,1.514078796,47.45706148,6.432467362,0.135542892,57.7935797,48.77931586,41.93703014,45.80750882
CD3G,1,1,24,0,0.034909197,1,1,20,6.63E-05,4.896913819,1,1,22,3.65E-05,4.84919829,0.070795399,0.014599403,5.057644643,4.862363221,4.768646893,4.891070834
CD4,1,1,24,0,0.103643111,1,1,24.17094017,6.63E-05,6.538298708,1,1,24.08547009,3.30E-05,6.450442963,0.11551928,0.017908736,7.025516103,6.40067824,6.367547075,6.4939665
CD40,0.067533792,0.330970105,24,9,3.109381638,0.860286775,1,20,5.999999887,36.77234078,0.223424283,1,22,7.424999938,32.39293422,3.771770838,0.116438073,15.93569959,36.77234078,32.00862422,29.51739487
CD40LG,0.711116691,1,24,3,0.129747589,0.999996305,1,20,5.999981615,5.359900212,0.953548802,1,22,4.674989888,5.252975154,0.120503091,0.02293997,5.383120602,5.359900212,5.104056438,5.221254981
CD44,1,1,18,9,11.20670479,1,1,28,5.999997393,710.2277994,1,1,23,8.214284643,707.5170919,1.342496794,0.001897476,687.2673369,710.2277994,705.5028787,723.8418268
CD46,0.030122327,0.198510691,18,3,8.648406454,0.999999213,1,23.95256917,6.63E-05,368.6742269,0.135625352,0.822658776,20.97628458,1.748052752,360.3270359,14.98807993,0.041595768,398.7145663,354.5469048,350.0759133,372.7532176
CD47,0.073331016,0.347943592,24,0,8.37689458,0.839384454,1,20,6.63E-05,187.3550394,0.233153705,1,22,3.65E-05,180.366878,11.43651941,0.063406982,174.8089788,181.9709363,167.7799829,187.9480745
CD48,0.164052687,0.569028463,18,9,0.16075607,0.982985595,1,20,6.000014746,5.318550126,0.455519744,1,19,7.600007004,5.052230844,0.221671286,0.043875922,4.399976718,5.318550126,4.951037026,4.902811161
CD52,0.496876024,1,18,9,2.777201644,1,1,20.26755853,6.000012796,32.83346937,0.844398435,1,19.13377926,7.615629074,29.6850879,2.807406578,0.094572958,21.40758279,32.83346937,28.97915761,26.79862768
CD53,0.385704629,0.955742219,24,6,0.442157256,0.996671506,1,20,6.000000435,8.842951255,0.751933823,1,22,6.050000239,8.055975646,0.66639648,0.082720766,6.539913725,8.842951255,7.625977835,7.693347989
CD55,1,1,18,12,19.94040649,1,1,25.26503871,11.99999998,431.569705,1,1,21.63251936,12.34818065,416.0324358,13.142687,0.031590534,237.1762947,410.1672613,431.569705,422.6101434
CD58,0.144878823,0.529426031,18,15,9.245384465,0.992280588,1,20,11.99999998,165.8803428,0.422599199,1,19,13.61666666,156.2851036,12.00541433,0.076817394,156.5471369,145.9750315,165.8803428,157.9333194
CD59,1,1,18,0,5.426296992,1,1,26.69603524,17.99993369,320.0810133,1,1,22.34801762,18.70813947,320.2169166,3.757908016,0.011735507,370.5681978,316.730879,319.5638803,320.0810162
CD5L,1,1,24,6,0.099356969,1,1,28,6.63E-05,6.288547559,1,1,26,3.250030788,6.091020178,0.106332132,0.017457196,5.388019039,6.097074448,6.052706049,5.918834135
CD6,1,1,18,0,0.067787835,1,1,28,6.63E-05,5.08030921,1,1,23,2.72E-05,4.994601582,0.023181655,0.004641342,4.969386981,4.978609207,4.97238203,4.95045569
CD63,0.550309254,1,24,0,20.26922672,1,1,26.10461538,17.99993369,561.9062718,0.878995147,1,25.05230769,21.16332146,562.5340509,25.12206667,0.044658748,733.179019,543.3836747,545.4377423,561.9063628
CD68,0.890537609,1,24,3,0.17546974,0.999999924,1,26.20135886,7.40E-05,7.70730311,0.993777576,1,25.10067943,1.568827916,7.323160071,0.35781826,0.048861182,6.262720196,7.322712835,7.026060993,7.216012106
CD69,1,1,24,18,0.050379051,1,1,28,17.99993369,4.645645024,1,1,26,18.10711207,4.612203179,0.003483576,0.000755295,5.536959644,4.60322693,4.613857172,4.645645199
