ADR,AOR,BFAT,BST,CER,HEA,HYP,KID,LIV,LUN,MUS,WAT
,,,,,,,,Cltb,,,
,,,,,,,,Rnf44,,,
,,,,,,,,Klhl3,,,
,,,,,,,,Gkap1,,,
,,,,,,,,Zfp935,,,
,,,,,,,,Zfp367,,,
,,,,,,,,Cntnap3,,,
,,,,,,,,Prss47,,,
,,,,,,,,Hiatl1,,,
,,,,,,,,Nlrp4f,,,
,,,,,,,,2410141K09Rik,,,
,,,,,,,,Zfp58,,,
,,,,,,,,Zfp71-rs1,,,
,,,,,,,,Gm9894,,,
,,,,,,,,Ndufs6,,,
,,,,,,,,Cep72,,,
,,,,,,,,Rhobtb3,,,
,,,,,,,,Xrcc4,,,
,,,,,,,,Atp6ap1l,,,
,,,,,,,,Pde8b,,,
,,,,,,,,Hmgcr,,,
,,,,,,,,Sec61b,,,
,,,,,,,,Cdk7,,,
,,,,,,,,Erbb2ip,,,
,,,,,,,,Flnb,,,
,,,,,,,,Synpr,,,
,,,,,,,,Olfr721-ps1,,,
,,,,,,,,Slc4a7,,,
,,,,,,,,Sec24c,,,
,,,,,,,,Zmiz1,,,
,,,,,,,,D14Abb1e,,,
,,,,,,,,Erc2,,,
,,,,,,,,Ptpn20,,,
,,,,,,,,Mapk1ip1l,,,
,,,,,,,,Naa30,,,
,,,,,,,,Tlr11,,,
,,,,,,,,Parp2,,,
,,,,,,,,Rnase4,,,
,,,,,,,,Slc39a2,,,
,,,,,,,,Oxa1l,,,
,,,,,,,,Pabpn1,,,
,,,,,,,,Psme1,,,
,,,,,,,,Ift88,,,
,,,,,,,,Gm10032,,,
,,,,,,,,Kctd9,,,
,,,,,,,,Entpd4,,,
,,,,,,,,Rcbtb2,,,
,,,,,,,,Siah3,,,
,,,,,,,,Nufip1,,,
,,,,,,,,Mtrf1,,,
,,,,,,,,Cln5,,,
,,,,,,,,Scel,,,
,,,,,,,,Itgbl1,,,
,,,,,,,,Olfr720,,,
,,,,,,,,Rarb,,,
,,,,,,,,Kcnk5,,,
,,,,,,,,Ttc18,,,
,,,,,,,,Usp54,,,
,,,,,,,,Ap3m1,,,
,,,,,,,,Plac9,,,
,,,,,,,,Itih3,,,
,,,,,,,,Spcs1,,,
,,,,,,,,Nisch,,,
,,,,,,,,Ankrd28,,,
,,,,,,,,Nrg3,,,
,,,,,,,,Dydc2,,,
,,,,,,,,Sftpd,,,
,,,,,,,,Atg14,,,
,,,,,,,,3632451O06Rik,,,
,,,,,,,,Olfr723,,,
,,,,,,,,Olfr725,,,
,,,,,,,,Olfr728,,,
,,,,,,,,Olfr729,,,
,,,,,,,,Olfr730,,,
,,,,,,,,Olfr731,,,
,,,,,,,,Olfr733,,,
,,,,,,,,Olfr734,,,
,,,,,,,,Olfr749,,,
,,,,,,,,Tmem55b,,,
,,,,,,,,Olfr750,,,
,,,,,,,,Rnase1,,,
,,,,,,,,Olfr1508,,,
,,,,,,,,Olfr1507,,,
,,,,,,,,Slc7a7,,,
,,,,,,,,Cebpe,,,
,,,,,,,,Emc9,,,
,,,,,,,,Psme2,,,
,,,,,,,,Mdp1,,,
,,,,,,,,Cenpj,,,
,,,,,,,,Gucy1b2,,,
,,,,,,,,Dock5,,,
,,,,,,,,Adam28,,,
,,,,,,,,R3hcc1,,,
,,,,,,,,9930012K11Rik,,,
,,,,,,,,Piwil2,,,
,,,,,,,,Spert,,,
,,,,,,,,Slc25a30,,,
,,,,,,,,Dgkh,,,
,,,,,,,,Diap3,,,
,,,,,,,,Pcdh20,,,
,,,,,,,,Klhl1,,,
,,,,,,,,Dach1,,,
,,,,,,,,Slitrk6,,,
,,,,,,,,Fgf14,,,
,,,,,,,,Sepp1,,,
,,,,,,,,Plcxd3,,,
,,,,,,,,Fyb,,,
,,,,,,,,Cdh10,,,
,,,,,,,,Cdh12,,,
,,,,,,,,Ctnnd2,,,
,,,,,,,,Fam173b,,,
,,,,,,,,Tas2r119,,,
,,,,,,,,Laptm4b,,,
,,,,,,,,Rims2,,,
,,,,,,,,Med30,,,
,,,,,,,,Efr3a,,,
,,,,,,,,4930572J05Rik,,,
,,,,,,,,Ly6e,,,
,,,,,,,,Zfp707,,,
,,,,,,,,Hsf1,,,
,,,,,,,,Adsl,,,
,,,,,,,,Xrcc6,,,
,,,,,,,,Ccdc134,,,
,,,,,,,,1500032L24Rik,,,
,,,,,,,,Ttc38,,,
,,,,,,,,Gtse1,,,
,,,,,,,,Creld2,,,
,,,,,,,,Cntn1,,,
,,,,,,,,Pfdn5,,,
,,,,,,,,Myg1,,,
,,,,,,,,Pcbp2,,,
,,,,,,,,Fbxo4,,,
,,,,,,,,43165,,,
,,,,,,,,Snx31,,,
,,,,,,,,Zfp706,,,
,,,,,,,,Klf10,,,
,,,,,,,,Lrp12,,,
,,,,,,,,Rad21,,,
,,,,,,,,Has2,,,
,,,,,,,,Adcy8,,,
,,,,,,,,Oc90,,,
,,,,,,,,Trappc9,,,
,,,,,,,,Eif2c2,,,
,,,,,,,,Ly6a,,,
,,,,,,,,9030619P08Rik,,,
,,,,,,,,Naprt1,,,
,,,,,,,,Puf60,,,
,,,,,,,,Plec,,,
,,,,,,,,Tssk5,,,
,,,,,,,,Myh9,,,
,,,,,,,,Cacng2,,,
,,,,,,,,Card10,,,
,,,,,,,,Ankrd54,,,
,,,,,,,,Dnalc4,,,
,,,,,,,,Naga,,,
,,,,,,,,Nfam1,,,
,,,,,,,,Arfgap3,,,
,,,,,,,,Mapk11,,,
,,,,,,,,Lmf2,,,
,,,,,,,,Arsa,,,
,,,,,,,,Zcrb1,,,
,,,,,,,,Scaf11,,,
,,,,,,,,Ddx23,,,
,,,,,,,,Fkbp11,,,
,,,,,,,,Gm5414,,,
,,,,,,,,Spryd3,,,
,,,,,,,,Aaas,,,
,,,,,,,,Atp5g2,,,
,,,,,,,,Calcoco1,,,
,,,,,,,,Zfp263,,,
,,,,,,,,Mgrn1,,,
,,,,,,,,Nudt16l1,,,
,,,,,,,,1810013L24Rik,,,
,,,,,,,,Bfar,,,
,,,,,,,,Pkp2,,,
,,,,,,,,Yars2,,,
,,,,,,,,Crkl,,,
,,,,,,,,Klhl22,,,
,,,,,,,,Trmt2a,,,
,,,,,,,,Txnrd2,,,
,,,,,,,,Olfr166,,,
,,,,,,,,Ap2m1,,,
,,,,,,,,Eif4g1,,,
,,,,,,,,Map3k13,,,
,,,,,,,,Tnk2,,,
,,,,,,,,Lrch3,,,
,,,,,,,,Zfp148,,,
,,,,,,,,Itgb5,,,
,,,,,,,,Mylk,,,
,,,,,,,,Parp9,,,
,,,,,,,,Gm5416,,,
,,,,,,,,Cblb,,,
,,,,,,,,Senp7,,,
,,,,,,,,Cpox,,,
,,,,,,,,Olfr183,,,
,,,,,,,,Olfr195,,,
,,,,,,,,Chodl,,,
,,,,,,,,Krtap15,,,
,,,,,,,,Krtap6-1,,,
,,,,,,,,Gm6358,,,
,,,,,,,,Il10rb,,,
,,,,,,,,Kcne2,,,
,,,,,,,,Wrb,,,
,,,,,,,,Nmral1,,,
,,,,,,,,Carhsp1,,,
,,,,,,,,Fopnl,,,
,,,,,,,,Mzt2,,,
,,,,,,,,2310008H04Rik,,,
,,,,,,,,Olfr19,,,
,,,,,,,,Spag6,,,
,,,,,,,,Sdf2l1,,,
,,,,,,,,Olfr164,,,
,,,,,,,,Olfr168,,,
,,,,,,,,Olfr170,,,
,,,,,,,,Lamp3,,,
,,,,,,,,Rps10,,,
,,,,,,,,Ehhadh,,,
,,,,,,,,Tbccd1,,,
,,,,,,,,Rfc4,,,
,,,,,,,,Gm606,,,
,,,,,,,,Mb21d2,,,
,,,,,,,,Atp13a5,,,
,,,,,,,,Cpn2,,,
,,,,,,,,Lsg1,,,
,,,,,,,,Dtx3l,,,
,,,,,,,,Stxbp5l,,,
,,,,,,,,Pla1a,,,
,,,,,,,,Zdhhc23,,,
,,,,,,,,Tmprss7,,,
,,,,,,,,Pvrl3,,,
,,,,,,,,Trat1,,,
,,,,,,,,Psmc1,,,
,,,,,,,,Gm813,,,
,,,,,,,,Olfr172,,,
,,,,,,,,Olfr177,,,
,,,,,,,,Olfr180,,,
,,,,,,,,Olfr187,,,
,,,,,,,,Olfr190,,,
,,,,,,,,Olfr194,,,
,,,,,,,,Olfr198,,,
,,,,,,,,Olfr199,,,
,,,,,,,,Olfr202,,,
,,,,,,,,Htr1f,,,
,,,,,,,,Chmp2b,,,
,,,,,,,,Hspa13,,,
,,,,,,,,Cldn17,,,
,,,,,,,,Krtap24-1,,,
,,,,,,,,Krtap26-1,,,
,,,,,,,,Krtap19-2,,,
,,,,,,,,Krtap19-3,,,
,,,,,,,,Krtap19-4,,,
,,,,,,,,Krtap6-5,,,
,,,,,,,,Krtap21-1,,,
,,,,,,,,Krtap11-1,,,
,,,,,,,,Erg,,,
,,,,,,,,Fam3b,,,
,,,,,,,,Tmprss2,,,
,,,,,,,,Ripk4,,,
,,,,,,,,Snx9,,,
,,,,,,,,Plg,,,
,,,,,,,,1600012H06Rik,,,
,,,,,,,,Vmn2r91,,,
,,,,,,,,Vmn2r93,,,
,,,,,,,,Vmn2r96,,,
,,,,,,,,Vmn1r224,,,
,,,,,,,,Vmn1r225,,,
,,,,,,,,Vmn1r229,,,
,,,,,,,,Gm7736,,,
,,,,,,,,Vmn2r112,,,
,,,,,,,,Ccdc64b,,,
,,,,,,,,Meiob,,,
,,,,,,,,Mrps34,,,
,,,,,,,,Narfl,,,
,,,,,,,,Wdr24,,,
,,,,,,,,Tmem8,,,
,,,,,,,,Bnip1,,,
,,,,,,,,Gm9874,,,
,,,,,,,,Ndufv3,,,
,,,,,,,,Pknox1,,,
,,,,,,,,Cryaa,,,
,,,,,,,,Cyp4f16,,,
,,,,,,,,Daxx,,,
,,,,,,,,Rgl2,,,
,,,,,,,,Vars,,,
,,,,,,,,Ly6g6c,,,
,,,,,,,,Gm19684,,,
,,,,,,,,H2-M10.5,,,
,,,,,,,,Rnf39,,,
,,,,,,,,Olfr109,,,
,,,,,,,,Olfr110,,,
,,,,,,,,Olfr128,,,
,,,,,,,,Gm6084,,,
,,,,,,,,Mut,,,
,,,,,,,,Gpr110,,,
,,,,,,,,Tbcc,,,
,,,,,,,,Trem3,,,
,,,,,,,,Treml4,,,
,,,,,,,,B430306N03Rik,,,
,,,,,,,,Kcnh8,,,
,,,,,,,,Ccdc94,,,
,,,,,,,,Cntnap5c,,,
,,,,,,,,Fer,,,
,,,,,,,,Wdr43,,,
,,,,,,,,Rasgrp3,,,
,,,,,,,,Galm,,,
,,,,,,,,Ttc39d,,,
,,,,,,,,Eml4,,,
,,,,,,,,Slc3a1,,,
,,,,,,,,Msh2,,,
,,,,,,,,Gpr31b,,,
,,,,,,,,Prdm9,,,
,,,,,,,,Lnpep,,,
,,,,,,,,Fpr-rs6,,,
,,,,,,,,Vmn2r105,,,
,,,,,,,,Vmn2r110,,,
,,,,,,,,Fpr-rs3,,,
,,,,,,,,Vmn1r228,,,
,,,,,,,,Vmn2r111,,,
,,,,,,,,Zfp945,,,
,,,,,,,,Tceb2,,,
,,,,,,,,Tbc1d24,,,
,,,,,,,,Gfer,,,
,,,,,,,,Nubp2,,,
,,,,,,,,Gnptg,,,
,,,,,,,,Rhot2,,,
,,,,,,,,Dusp1,,,
,,,,,,,,Bak1,,,
,,,,,,,,4930539E08Rik,,,
,,,,,,,,Ccdc167,,,
,,,,,,,,Brd4,,,
,,,,,,,,Wiz,,,
,,,,,,,,Zfp763,,,
,,,,,,,,Rab11b,,,
,,,,,,,,Ring1,,,
,,,,,,,,Cyp21a1,,,
,,,,,,,,Skiv2l,,,
,,,,,,,,Vars2,,,
,,,,,,,,H2-M1,,,
,,,,,,,,Ppp1r11,,,
,,,,,,,,Olfr91,,,
,,,,,,,,Olfr97,,,
,,,,,,,,Olfr99,,,
,,,,,,,,Olfr102,,,
,,,,,,,,Olfr103,,,
,,,,,,,,Olfr114,,,
,,,,,,,,Olfr115,,,
,,,,,,,,Olfr116,,,
,,,,,,,,Crisp1,,,
,,,,,,,,Cenpq,,,
,,,,,,,,Bysl,,,
,,,,,,,,9830107B12Rik,,,
,,,,,,,,Sult1c2,,,
,,,,,,,,Stap2,,,
,,,,,,,,Plin5,,,
,,,,,,,,Gtf2f1,,,
,,,,,,,,Dennd1c,,,
,,,,,,,,2610034M16Rik,,,
,,,,,,,,Fbxl17,,,
,,,,,,,,Tgif1,,,
,,,,,,,,Smchd1,,,
,,,,,,,,Capn13,,,
,,,,,,,,Memo1,,,
,,,,,,,,Heatr5b,,,
,,,,,,,,Dhx57,,,
,,,,,,,,Haao,,,
,,,,,,,,Pigf,,,
,,,,,,,,Fbxo11,,,
,,,,,,,,Fshr,,,
,,,,,,,,Mettl4,,,
,,,,,,,,Unkl,,,
,,,,,,,,Impact,,,
,,,,,,,,Dsg1b,,,
,,,,,,,,Sap130,,,
,,,,,,,,Bin1,,,
,,,,,,,,Pcdhb3,,,
,,,,,,,,Pcdhb11,,,
,,,,,,,,Pcdhb15,,,
,,,,,,,,Pcdhb19,,,
,,,,,,,,Spink14,,,
,,,,,,,,Spink12,,,
,,,,,,,,Myot,,,
,,,,,,,,Hsd17b4,,,
,,,,,,,,Gapdh,,,
,,,,,,,,Adamts19,,,
,,,,,,,,Chsy3,,,
,,,,,,,,Dctn4,,,
,,,,,,,,Wdr7,,,
,,,,,,,,Cxxc1,,,
,,,,,,,,Hdhd2,,,
,,,,,,,,Gm6133,,,
,,,,,,,,Arf1,,,
,,,,,,,,Mbp,,,
,,,,,,,,Neto1,,,
,,,,,,,,Cetn1,,,
,,,,,,,,Abhd3,,,
,,,,,,,,Osbpl1a,,,
,,,,,,,,Chst9,,,
,,,,,,,,Dsc2,,,
,,,,,,,,Fam59a,,,
,,,,,,,,Nol4,,,
,,,,,,,,Rprd1a,,,
,,,,,,,,Celf4,,,
,,,,,,,,Rit2,,,
,,,,,,,,Gypc,,,
,,,,,,,,Hspa9,,,
,,,,,,,,Sra1,,,
,,,,,,,,Hars,,,
,,,,,,,,Gm10545,,,
,,,,,,,,Gnpda1,,,
,,,,,,,,Grxcr2,,,
,,,,,,,,Gpr151,,,
,,,,,,,,Gm4841,,,
,,,,,,,,Grpel2,,,
,,,,,,,,Spink13,,,
,,,,,,,,2700046A07Rik,,,
,,,,,,,,Atp8b1,,,
,,,,,,,,4933403F05Rik,,,
,,,,,,,,2310002L13Rik,,,
,,,,,,,,Smad4,,,
,,,,,,,,Slc14a2,,,
,,,,,,,,Nfatc1,,,
,,,,,,,,Mrpl21,,,
,,,,,,,,Cdk2ap2,,,
,,,,,,,,Clcf1,,,
,,,,,,,,Spnb3,,,
,,,,,,,,B3gnt1,,,
,,,,,,,,Rela,,,
,,,,,,,,Gpha2,,,
,,,,,,,,Trmt112,,,
,,,,,,,,Nxf1,,,
,,,,,,,,1810009A15Rik,,,
,,,,,,,,Ganab,,,
,,,,,,,,Eml3,,,
,,,,,,,,Vwce,,,
,,,,,,,,Ms4a4b,,,
,,,,,,,,Gif,,,
,,,,,,,,Olfr235,,,
,,,,,,,,Olfr1440,,,
,,,,,,,,Olfr1445,,,
,,,,,,,,Rmnd1,,,
,,,,,,,,Olfr1449,,,
,,,,,,,,Olfr1454,,,
,,,,,,,,Olfr1461,,,
,,,,,,,,Olfr1467,,,
,,,,,,,,Olfr1469,,,
,,,,,,,,Olfr1471,,,
,,,,,,,,Olfr1474,,,
,,,,,,,,Olfr1480,,,
,,,,,,,,Olfr1484,,,
,,,,,,,,Olfr1489,,,
,,,,,,,,Olfr1494,,,
,,,,,,,,Olfr1495,,,
,,,,,,,,Kank1,,,
,,,,,,,,Dmrt2,,,
,,,,,,,,Vldlr,,,
,,,,,,,,Kcnv2,,,
,,,,,,,,Uhrf2,,,
,,,,,,,,Lipf,,,
,,,,,,,,Ifit3,,,
,,,,,,,,Tnks2,,,
,,,,,,,,Lcor,,,
,,,,,,,,Zdhhc16,,,
,,,,,,,,Cutc,,,
,,,,,,,,Scd2,,,
,,,,,,,,Hif1an,,,
,,,,,,,,Btrc,,,
,,,,,,,,Tmem180,,,
,,,,,,,,Trim8,,,
,,,,,,,,Habp2,,,
,,,,,,,,Ndufs8,,,
,,,,,,,,BC021614,,,
,,,,,,,,Rce1,,,
,,,,,,,,Rbm4,,,
,,,,,,,,Sipa1,,,
,,,,,,,,Dpf2,,,
,,,,,,,,Pola2,,,
,,,,,,,,Slc22a20,,,
,,,,,,,,Tm7sf2,,,
,,,,,,,,Snx15,,,
,,,,,,,,Nudt22,,,
,,,,,,,,Naa40,,,
,,,,,,,,Rtn3,,,
,,,,,,,,AI462493,,,
,,,,,,,,Ms4a15,,,
,,,,,,,,Olfr1436,,,
,,,,,,,,Olfr1448,,,
,,,,,,,,Olfr1465,,,
,,,,,,,,Olfr1472,,,
,,,,,,,,Olfr1499,,,
,,,,,,,,Tjp2,,,
,,,,,,,,D19Bwg1357e,,,
,,,,,,,,Ppp1r2,,,
,,,,,,,,Sgms1,,,
,,,,,,,,Cpeb3,,,
,,,,,,,,Sorbs1,,,
,,,,,,,,Rrp12,,,
,,,,,,,,Mms19,,,
,,,,,,,,Hps1,,,
,,,,,,,,Chuk,,,
,,,,,,,,Cwf19l1,,,
,,,,,,,,Actr1a,,,
,,,,,,,,Xpnpep1,,,
,,,,,,,,Afap1l2,,,
,,,,,,,,Olfr55,,,
,,,,,,,,Dclre1c,,,
,,,,,,,,Il15ra,,,
,,,,,,,,Stam,,,
,,,,,,,,Arl5b,,,
,,,,,,,,Armc3,,,
,,,,,,,,Etl4,,,
,,,,,,,,Nxph2,,,
,,,,,,,,Il1f5,,,
,,,,,,,,Fut7,,,
,,,,,,,,Fbxw5,,,
,,,,,,,,Egfl7,,,
,,,,,,,,Rxra,,,
,,,,,,,,Med27,,,
,,,,,,,,Odf2,,,
,,,,,,,,Tbc1d13,,,
,,,,,,,,Nup188,,,
,,,,,,,,Fubp3,,,
,,,,,,,,Nup214,,,
,,,,,,,,Eng,,,
,,,,,,,,Fam129b,,,
,,,,,,,,Ptgs1,,,
,,,,,,,,Olfr344,,,
,,,,,,,,Olfr346,,,
,,,,,,,,Olfr347,,,
,,,,,,,,Olfr348,,,
,,,,,,,,Olfr357,,,
,,,,,,,,Olfr365,,,
,,,,,,,,Rabgap1,,,
,,,,,,,,Arpc5l,,,
,,,,,,,,Mbd5,,,
,,,,,,,,Tanc1,,,
,,,,,,,,B3galt1,,,
,,,,,,,,Myo3b,,,
,,,,,,,,Rapgef4,,,
,,,,,,,,Zfp804a,,,
,,,,,,,,Itgav,,,
,,,,,,,,Olfr998,,,
,,,,,,,,Olfr1009,,,
,,,,,,,,Olfr1015,,,
,,,,,,,,Olfr1022,,,
,,,,,,,,Olfr1029,,,
,,,,,,,,Olfr1031,,,
,,,,,,,,Olfr1033,,,
,,,,,,,,Olfr1052,,,
,,,,,,,,Olfr1093,,,
,,,,,,,,Olfr1102,,,
,,,,,,,,Olfr1113,,,
,,,,,,,,Olfr1115,,,
,,,,,,,,Olfr1118,,,
,,,,,,,,Olfr1120,,,
,,,,,,,,Olfr1121,,,
,,,,,,,,Olfr1126,,,
,,,,,,,,Olfr153,,,
,,,,,,,,Olfr1129,,,
,,,,,,,,Olfr1130,,,
,,,,,,,,Olfr1131,,,
,,,,,,,,Olfr1140,,,
,,,,,,,,Olfr152,,,
,,,,,,,,Olfr1148,,,
,,,,,,,,Olfr1151,,,
,,,,,,,,Olfr1153,,,
,,,,,,,,Olfr1161,,,
,,,,,,,,Olfr1168,,,
,,,,,,,,Olfr1184,,,
,,,,,,,,Olfr1188,,,
,,,,,,,,Olfr1193,,,
,,,,,,,,Olfr1206,,,
,,,,,,,,Olfr1202,,,
,,,,,,,,Olfr1258,,,
,,,,,,,,Olfr1263,,,
,,,,,,,,Nup160,,,
,,,,,,,,Harbi1,,,
,,,,,,,,Gm10801,,,
,,,,,,,,Cd59b,,,
,,,,,,,,Cd59a,,,
,,,,,,,,Olfr1278,,,
,,,,,,,,Olfr1279,,,
,,,,,,,,Olfr1280,,,
,,,,,,,,Olfr1281,,,
,,,,,,,,Olfr1289,,,
,,,,,,,,Olfr1299,,,
,,,,,,,,Olfr1301,,,
,,,,,,,,Olfr1317,,,
,,,,,,,,Olfr1318,,,
,,,,,,,,Aven,,,
,,,,,,,,BC052040,,,
,,,,,,,,Tmco5,,,
,,,,,,,,Spred1,,,
,,,,,,,,Mapkbp1,,,
,,,,,,,,Ccndbp1,,,
,,,,,,,,Eif3j1,,,
,,,,,,,,Sord,,,
,,,,,,,,Bloc1s6,,,
,,,,,,,,Sema6d,,,
,,,,,,,,Eid1,,,
,,,,,,,,Dtwd1,,,
,,,,,,,,Snrnp200,,,
,,,,,,,,Stard7,,,
,,,,,,,,Acoxl,,,
,,,,,,,,Stk35,,,
,,,,,,,,Itpa,,,
,,,,,,,,1110034G24Rik,,,
,,,,,,,,Dtd1,,,
,,,,,,,,Cst8,,,
,,,,,,,,Gins1,,,
,,,,,,,,Nsfl1c,,,
,,,,,,,,Defb20,,,
,,,,,,,,Defb21,,,
,,,,,,,,Tpx2,,,
,,,,,,,,Pofut1,,,
,,,,,,,,Acss2,,,
,,,,,,,,Romo1,,,
,,,,,,,,Rpn2,,,
,,,,,,,,Sgk2,,,
,,,,,,,,Ttpal,,,
,,,,,,,,Sys1,,,
,,,,,,,,Wfdc10,,,
,,,,,,,,Ncoa3,,,
,,,,,,,,Tshz2,,,
,,,,,,,,Pfdn4,,,
,,,,,,,,2410001C21Rik,,,
,,,,,,,,Spo11,,,
,,,,,,,,Stx16,,,
,,,,,,,,Tubb1,,,
,,,,,,,,Rps21,,,
,,,,,,,,Sec61a2,,,
,,,,,,,,Fam188a,,,
,,,,,,,,C1ql3,,,
,,,,,,,,Rsu1,,,
,,,,,,,,Cubn,,,
,,,,,,,,Ptpla,,,
,,,,,,,,Nsun6,,,
,,,,,,,,Dnajc1,,,
,,,,,,,,Pip4k2a,,,
,,,,,,,,Tbpl2,,,
,,,,,,,,Cobra1,,,
,,,,,,,,Slc34a3,,,
,,,,,,,,Lcn12,,,
,,,,,,,,Fcna,,,
,,,,,,,,Ubac1,,,
,,,,,,,,Nacc2,,,
,,,,,,,,Qsox2,,,
,,,,,,,,4932418E24Rik,,,
,,,,,,,,Card9,,,
,,,,,,,,Med22,,,
,,,,,,,,Rexo4,,,
,,,,,,,,1700007K13Rik,,,
,,,,,,,,1700026L06Rik,,,
,,,,,,,,Zer1,,,
,,,,,,,,D2Wsu81e,,,
,,,,,,,,Sh3glb2,,,
,,,,,,,,Olfr3,,,
,,,,,,,,Olfr355,,,
,,,,,,,,Olfr360,,,
,,,,,,,,Lrp1b,,,
,,,,,,,,Stam2,,,
,,,,,,,,Acvr1c,,,
,,,,,,,,Wdsub1,,,
,,,,,,,,Ly75,,,
,,,,,,,,Gcg,,,
,,,,,,,,Ifih1,,,
,,,,,,,,Fastkd1,,,
,,,,,,,,Wipf1,,,
,,,,,,,,Pde11a,,,
,,,,,,,,Ttn,,,
,,,,,,,,Cwc22,,,
,,,,,,,,Neurod1,,,
,,,,,,,,Nckap1,,,
,,,,,,,,Zswim2,,,
,,,,,,,,Ctnnd1,,,
,,,,,,,,Olfr988,,,
,,,,,,,,Olfr992,,,
,,,,,,,,Olfr995,,,
,,,,,,,,Olfr1012,,,
,,,,,,,,Olfr1016,,,
,,,,,,,,Olfr1024,,,
,,,,,,,,Olfr1045,,,
,,,,,,,,Olfr1056,,,
,,,,,,,,Olfr1058,,,
,,,,,,,,Olfr1065,,,
,,,,,,,,Olfr1066,,,
,,,,,,,,Olfr1079,,,
,,,,,,,,Olfr1087,,,
,,,,,,,,Olfr1089,,,
,,,,,,,,Olfr141,,,
,,,,,,,,Olfr1097,,,
,,,,,,,,Olfr1099,,,
,,,,,,,,Olfr1100,,,
,,,,,,,,Olfr1101,,,
,,,,,,,,Olfr1104,,,
,,,,,,,,Olfr1106,,,
,,,,,,,,Pramel7,,,
,,,,,,,,Olfr1128,,,
,,,,,,,,Olfr1132,,,
,,,,,,,,Olfr1133,,,
,,,,,,,,Olfr1134,,,
,,,,,,,,Olfr1136,,,
,,,,,,,,Olfr1137,,,
,,,,,,,,Olfr1155,,,
,,,,,,,,Olfr1157,,,
,,,,,,,,Olfr74,,,
,,,,,,,,Olfr73,,,
,,,,,,,,Olfr1162,,,
,,,,,,,,Olfr1163,,,
,,,,,,,,Olfr1173,,,
,,,,,,,,Olfr1179,,,
,,,,,,,,Olfr1181,,,
,,,,,,,,Olfr1200,,,
,,,,,,,,Olfr1217,,,
,,,,,,,,Olfr1218,,,
,,,,,,,,Olfr1221,,,
,,,,,,,,Olfr1225,,,
,,,,,,,,Olfr1226,,,
,,,,,,,,Olfr1231,,,
,,,,,,,,Olfr1233,,,
,,,,,,,,Olfr1234,,,
,,,,,,,,Olfr1239,,,
,,,,,,,,Olfr1242,,,
,,,,,,,,Olfr1243,,,
,,,,,,,,Olfr1247,,,
,,,,,,,,Olfr1249,,,
,,,,,,,,Olfr1252,,,
,,,,,,,,Olfr1256,,,
,,,,,,,,Olfr1269,,,
,,,,,,,,Olfr1270,,,
,,,,,,,,Olfr142,,,
,,,,,,,,Madd,,,
,,,,,,,,Slc35c1,,,
,,,,,,,,Accs,,,
,,,,,,,,Api5,,,
,,,,,,,,Cat,,,
,,,,,,,,Hipk3,,,
,,,,,,,,Qser1,,,
,,,,,,,,Fshb,,,
,,,,,,,,Bbox1,,,
,,,,,,,,Ano3,,,
,,,,,,,,Olfr1275,,,
,,,,,,,,Olfr1277,,,
,,,,,,,,Olfr1286,,,
,,,,,,,,Olfr1290,,,
,,,,,,,,Olfr1294,,,
,,,,,,,,Olfr1295,,,
,,,,,,,,Olfr1303,,,
,,,,,,,,Olfr1306,,,
,,,,,,,,Olfr1308,,,
,,,,,,,,Olfr1311,,,
,,,,,,,,Olfr1314,,,
,,,,,,,,Chrm5,,,
,,,,,,,,Ppp1r14d,,,
,,,,,,,,Lrrc57,,,
,,,,,,,,Cdan1,,,
,,,,,,,,Zc3h8,,,
,,,,,,,,Il1a,,,
,,,,,,,,4930402H24Rik,,,
,,,,,,,,Siglec1,,,
,,,,,,,,Fermt1,,,
,,,,,,,,Pak7,,,
,,,,,,,,Flrt3,,,
,,,,,,,,Vsx1,,,
,,,,,,,,Nanp,,,
,,,,,,,,Trib3,,,
,,,,,,,,Defb19,,,
,,,,,,,,Defb45,,,
,,,,,,,,Cdk5rap1,,,
,,,,,,,,Snta1,,,
,,,,,,,,Gss,,,
,,,,,,,,Cpne1,,,
,,,,,,,,Rpl37a,,,
,,,,,,,,4930518I15Rik,,,
,,,,,,,,Samhd1,,,
,,,,,,,,Tti1,,,
,,,,,,,,Chd6,,,
,,,,,,,,Wfdc5,,,
,,,,,,,,Matn4,,,
,,,,,,,,Wfdc11,,,
,,,,,,,,Slc13a3,,,
,,,,,,,,Sall4,,,
,,,,,,,,Atp5e,,,
,,,,,,,,Sycp2,,,
,,,,,,,,Ppp1r3d,,,
,,,,,,,,Ptk6,,,
,,,,,,,,Znf512b,,,
,,,,,,,,Car3,,,
,,,,,,,,Car2,,,
,,,,,,,,3110057O12Rik,,,
,,,,,,,,Phf17,,,
,,,,,,,,Ccdc169,,,
,,,,,,,,Dclk1,,,
,,,,,,,,Gm9696,,,
,,,,,,,,Aadacl2,,,
,,,,,,,,Mbnl1,,,
,,,,,,,,Lekr1,,,
,,,,,,,,Ppm1l,,,
,,,,,,,,Accn5,,,
,,,,,,,,Sfrp2,,,
,,,,,,,,Sh3d19,,,
,,,,,,,,Mef2d,,,
,,,,,,,,Ssr2,,,
,,,,,,,,Scamp3,,,
,,,,,,,,Gba,,,
,,,,,,,,Rab13,,,
,,,,,,,,Crtc2,,,
