LDLEAF,LDM,LDVA,SDLEAF,SDM,SDVA
AT4G20430,AT2G38110,,AT3G42830,AT3G10060,AT1G54620
AT4G20840,AT2G38230,,AT3G42860,AT3G10520,AT1G54780
AT4G20890,AT2G38280,,AT3G43220,AT3G10700,AT1G55030
AT4G21190,AT2G38700,,AT3G43520,AT3G10990,AT1G55590
AT4G21200,AT2G38730,,AT3G43540,AT3G11110,AT1G55840
AT4G21410,AT2G38800,,AT3G43590,AT3G11260,AT1G55910
AT4G21534,AT2G38995,,AT3G43670,AT3G11330,AT1G56000
AT4G21540,AT2G39000,,AT3G43740,AT3G11470,AT1G56110
AT4G21660,AT2G39010,,AT3G43790,AT3G11540,AT1G56145
AT4G21750,AT2G39250,,AT3G43800,AT3G11850,AT1G56220
AT4G21990,AT2G39640,,AT3G43960,AT3G12110,AT1G56300
AT4G22260,AT2G39890,,AT3G43990,AT3G12200,AT1G56520
AT4G22540,AT2G39920,,AT3G44010,AT3G12360,AT1G56580
AT4G22690,AT2G40120,,AT3G44160,AT3G12680,AT1G56610
AT4G22720,AT2G40300,,AT3G44310,AT3G13030,AT1G56670
AT4G22730,AT2G40520,,AT3G44330,AT3G13330,AT1G57670
AT4G22753,AT2G40580,,AT3G44480,AT3G13350,AT1G57790
AT4G22930,AT2G40610,,AT3G44540,AT3G13380,AT1G58520
AT4G23470,AT2G40670,,AT3G44600,AT3G13640,AT1G59660
AT4G23500,AT2G40720,,AT3G44620,AT3G13930,AT1G59700
AT4G23600,AT2G40760,,AT3G44670,AT3G14230,AT1G59750
AT4G24350,AT2G40860,,AT3G44720,AT3G14390,AT1G60320
AT4G24670,AT2G40880,,AT3G44730,AT3G14570,AT1G60390
AT4G24810,AT2G40950,,AT3G44735,AT3G15090,AT1G60620
AT4G24920,AT2G41040,,AT3G44740,AT3G15355,AT1G60680
AT4G25000,AT2G41180,,AT3G44798,AT3G15570,AT1G60710
AT4G25130,AT2G41290,,AT3G44880,AT3G15590,AT1G60800
AT4G25270,AT2G41310,,AT3G45100,AT3G15720,AT1G61260
AT4G25280,AT2G41720,,AT3G45140,AT3G15980,AT1G61566
AT4G25340,AT2G41820,,AT3G45190,AT3G16020,AT1G62150
AT4G25500,AT2G41835,,AT3G45210,AT3G16060,AT1G62180
AT4G25740,AT2G41840,,AT3G45260,AT3G16730,AT1G62760
AT4G25910,AT2G41870,,AT3G45300,AT3G16990,AT1G62880
AT4G25950,AT2G42090,,AT3G45310,AT3G17170,AT1G63000
AT4G25970,AT2G42250,,AT3G45430,AT3G17230,AT1G63120
AT4G26110,AT2G42380,,AT3G45470,AT3G17440,AT1G63450
AT4G26400,AT2G42500,,AT3G45630,AT3G17465,AT1G63690
AT4G26430,AT2G42520,,AT3G45640,AT3G17640,AT1G63880
AT4G26520,AT2G42710,,AT3G45650,AT3G17790,AT1G63970
AT4G26860,AT2G42750,,AT3G45710,AT3G17820,AT1G64040
AT4G27100,AT2G42890,,AT3G45770,AT3G17910,AT1G64060
AT4G27260,AT2G42910,,AT3G45780,AT3G18035,AT1G64280
AT4G27310,AT2G43190,,AT3G45890,AT3G18230,AT1G64940
AT4G27320,AT2G43330,,AT3G45930,AT3G18490,AT1G65080
AT4G27360,AT2G43430,,AT3G45970,AT3G18520,AT1G65113
AT4G27440,AT2G43560,,AT3G46010,AT3G18600,AT1G66160
AT4G27640,AT2G43980,,AT3G46030,AT3G18773,AT1G66260
AT4G27700,AT2G44065,,AT3G46100,AT3G18860,AT1G66410
AT4G27740,AT2G44210,,AT3G46120,AT3G18930,AT1G66440
AT4G28350,AT2G44440,,AT3G46210,AT3G18980,AT1G66510
AT4G28620,AT2G44460,,AT3G46370,AT3G19450,AT1G66970
AT4G28770,AT2G44530,,AT3G46440,AT3G19480,AT1G67180
AT4G29060,AT2G44860,,AT3G46450,AT3G19490,AT1G67320
AT4G29080,AT2G45000,,AT3G46510,AT3G19520,AT1G67510
AT4G29350,AT2G45070,,AT3G46550,AT3G19980,AT1G67930
AT4G29410,AT2G45700,,AT3G46600,AT3G20030,AT1G68020
AT4G29510,AT2G45960,,AT3G46650,AT3G20240,AT1G68050
AT4G29590,AT2G46130,,AT3G46740,AT3G20290,AT1G68100
AT4G29610,AT2G46310,,AT3G46900,AT3G20330,AT1G68170
AT4G29800,AT2G46790,,AT3G46970,AT3G20410,AT1G68570
AT4G30020,AT2G46900,,AT3G46980,AT3G20520,AT1G68630
AT4G30150,AT2G47060,,AT3G46990,AT3G20540,AT1G68720
AT4G30190,AT2G47250,,AT3G47000,AT3G20560,AT1G68872
AT4G30360,AT2G47470,,AT3G47090,AT3G20820,AT1G69170
AT4G30470,AT2G47890,,AT3G47250,AT3G20920,AT1G69325
AT4G30500,AT2G47910,,AT3G47290,AT3G20997,AT1G69870
AT4G30690,AT3G01150,,AT3G47370,AT3G21240,AT1G69890
AT4G30720,AT3G01180,,AT3G47420,AT3G21280,AT1G69960
AT4G30870,AT3G01310,,AT3G47470,AT3G21350,AT1G70220
AT4G31160,AT3G01400,,AT3G47490,AT3G21580,AT1G70250
AT4G31210,AT3G02060,,AT3G47500,AT3G21630,AT1G70310
AT4G31310,AT3G02090,,AT3G47520,AT3G21750,AT1G70640
AT4G31390,AT3G02110,,AT3G47540,AT3G22330,AT1G70750
AT4G31450,AT3G02200,,AT3G47550,AT3G22425,AT1G71040
AT4G31460,AT3G02210,,AT3G47580,AT3G22440,AT1G71350
AT4G31550,AT3G02300,,AT3G47610,AT3G22540,AT1G71710
AT4G31810,AT3G02540,,AT3G47630,AT3G23230,AT1G72060
AT4G31870,AT3G02600,,AT3G47690,AT3G23300,AT1G72100
At4g31877,AT3G02830,,AT3G47730,AT3G23530,AT1G72160
AT4G32060,AT3G02870,,AT3G47750,AT3G23540,AT1G72175
AT4G32070,AT3G02950,,AT3G47800,AT3G23580,AT1G72200
AT4G32160,AT3G03220,,AT3G47840,AT3G23810,AT1G72370
AT4G32250,AT3G03420,,AT3G47890,AT3G23830,AT1G72430
AT4G32260,AT3G03820,,AT3G48000,AT3G24430,AT1G72610
AT4G32272,AT3G03860,,AT3G48140,AT3G24440,AT1G72680
AT4G32390,AT3G04050,,AT3G48170,AT3G24460,AT1G72710
AT4G32670,AT3G04110,,AT3G48190,AT3G24870,AT1G72820
AT4G32710,AT3G04210,,AT3G48195,AT3G25120,AT1G73450
AT4G32720,AT3G04300,,AT3G48210,AT3G25140,AT1G73630
AT4G32870,AT3G04480,,AT3G48250,AT3G25180,AT1G73805
AT4G32890,AT3G04500,,AT3G48260,AT3G26280,AT1G74730
AT4G33100,AT3G04600,,AT3G48360,AT3G26290,AT1G75000
AT4G33360,AT3G05120,,AT3G48380,AT3G26310,AT1G75090
AT4G33440,AT3G05320,,AT3G48420,AT3G26550,AT1G75400
AT4G33670,AT3G05370,,AT3G48440,AT3G26650,AT1G75460
AT4G34060,AT3G05545,,AT3G48460,AT3G26900,AT1G75500
AT4G34138,AT3G05890,,AT3G48530,AT3G27010,AT1G75990
AT4G34200,AT3G06125,,AT3G48560,AT3G27110,AT1G76140
AT4G34215,AT3G06170,,AT3G48570,AT3G27170,AT1G76240
AT4G34250,AT3G06410,,AT3G48610,AT3G27380,AT1G76710
AT4G34412,AT3G06470,,AT3G48690,AT3G27560,AT1G76990
AT4G34540,AT3G06500,,AT3G48700,AT3G28270,AT1G77090
AT4G34650,AT3G06550,,AT3G48710,AT3G28710,AT1G77140
AT4G34700,AT3G06580,,AT3G48730,AT3G28958,AT1G77230
AT4G34710,AT3G06720,,AT3G48740,AT3G29360,AT1G77320
AT4G34730,AT3G07010,,AT3G48750,AT3G29575,AT1G77480
AT4G34810,AT3G07110,,AT3G48780,AT3G30775,AT1G77510
AT4G34830,AT3G07140,,AT3G48850,AT3G44100,AT1G77590
AT4G34900,AT3G07390,,AT3G48890,AT3G44600,AT1G77920
AT4G34910,AT3G07430,,AT3G48980,AT3G45010,AT1G77990
AT4G35100,AT3G07770,,AT3G48990,AT3G45190,AT1G78010
AT4G35230,AT3G07790,,AT3G49000,AT3G45970,AT1G78050
AT4G35240,AT3G07940,,AT3G49010,AT3G46000,AT1G78090
AT4G35480,AT3G08000,,AT3G49080,AT3G46370,AT1G78140
AT4G35630,AT3G08030,,AT3G49150,AT3G46440,AT1G78300
AT4G35785,AT3G08590,,AT3G49220,AT3G46550,AT1G78370
AT4G35790,AT3G08943,,AT3G49260,AT3G46980,AT1G78600
AT4G35890,AT3G09090,,AT3G49310,AT3G47010,AT1G78610
AT4G36040,AT3G09310,,AT3G49390,AT3G47420,AT1G78670
AT4G36195,AT3G09710,,AT3G49420,AT3G47570,AT1G78680
AT4G36220,AT3G09810,,AT3G49500,AT3G47750,AT1G78790
AT4G36260,AT3G09820,,AT3G49560,AT3G47800,AT1G78865
AT4G36670,AT3G10010,,AT3G49601,AT3G47890,AT1G79000
AT4G36710,AT3G10180,,AT3G49620,AT3G48530,AT1G79150
AT4G36760,AT3G10260,,AT3G49640,AT3G49100,AT1G79230
AT4G36890,AT3G10690,,AT3G49650,AT3G49240,AT1G79520
AT4G37150,AT3G10970,,AT3G49680,AT3G49470,AT1G79540
AT4G37540,AT3G11090,,AT3G49730,AT3G49810,AT1G79580
AT4G37590,AT3G11210,,AT3G49780,AT3G49940,AT1G79590
AT4G37610,AT3G11330,,AT3G49810,AT3G50480,AT1G79650
AT4G37740,AT3G11470,,AT3G49870,AT3G51110,AT1G79880
AT4G38020,AT3G11700,,AT3G49930,AT3G51730,AT1G80070
AT4G38150,AT3G11960,,AT3G49940,AT3G52150,AT1G80340
AT4G38240,AT3G11964,,AT3G49970,AT3G52290,AT1G80450
AT4G38260,AT3G12040,,AT3G49980,AT3G52320,AT1G80550
AT4G38290,AT3G12080,,AT3G50000,AT3G52500,AT1G80920
AT4G38350,AT3G12140,,AT3G50050,AT3G52750,AT2G01200
AT4G38380,AT3G12587,,AT3G50070,AT3G53170,AT2G01420
AT4G38440,AT3G12600,,AT3G50110,AT3G53210,AT2G01450
AT4G38580,AT3G12660,,AT3G50210,AT3G53680,AT2G01490
AT4G38680,AT3G12680,,AT3G50240,AT3G53760,AT2G01610
AT4G38825,AT3G12770,,AT3G50260,AT3G53950,AT2G01670
AT4G38840,AT3G12800,,AT3G50350,AT3G53990,AT2G01850
AT4G38960,AT3G13050,,AT3G50380,AT3G54440,AT2G02020
AT4G38970,AT3G13225,,AT3G50440,AT3G54890,AT2G02070
AT4G39090,AT3G13320,,AT3G50470,AT3G55160,AT2G02230
AT4G39170,AT3G13330,,AT3G50480,AT3G55240,AT2G02380
AT4G39350,AT3G13380,,AT3G50500,AT3G55360,AT2G03190
AT4G39400,AT3G13460,,AT3G50530,AT3G55390,AT2G03350
AT4G39710,AT3G13560,,AT3G50650,AT3G55460,AT2G03750
AT4G39730,AT3G13690,,AT3G50660,AT3G55630,AT2G04170
AT4G39770,AT3G14067,,AT3G50670,AT3G55740,AT2G04240
AT4G39950,AT3G14100,,AT3G50700,AT3G55780,AT2G04350
AT4G39952,AT3G14185,,AT3G50750,AT3G55800,AT2G04520
AT4G40065,AT3G14230,,AT3G50820,AT3G56270,AT2G04630
AT5G01490,AT3G14630,,AT3G50825,AT3G56550,AT2G04920
AT5G01630,AT3G14650,,At3g50840,AT3G57340,AT2G06050
AT5G01740,AT3G14770,,AT3G50870,AT3G57470,AT2G07680
AT5G01800,AT3G14960,,AT3G50950,AT3G57810,At2g07682
AT5G01810,AT3G15020,,AT3G51030,AT3G58060,AT2G14170
AT5G01820,AT3G15353,,AT3G51050,AT3G58140,AT2G14860
AT5G01850,AT3G15380,,AT3G51150,AT3G58570,AT2G14900
AT5G01890,AT3G15710,,AT3G51160,AT3G58670,AT2G15310
AT5G02280,AT3G15980,,AT3G51200,AT3G59410,AT2G15530
AT5G02560,AT3G16290,,AT3G51240,AT3G59660,AT2G16500
AT5G02710,AT3G16310,,AT3G51250,AT3G59970,AT2G16660
AT5G02860,AT3G16340,,AT3G51260,AT3G60130,AT2G16890
AT5G02960,AT3G16530,,AT3G51270,AT3G60260,AT2G16990
AT5G02970,AT3G16570,,AT3G51340,AT3G60360,AT2G17036
AT5G03020,AT3G16640,,AT3G51400,AT3G60450,AT2G17310
AT5G03040,AT3G16850,,AT3G51420,AT3G60530,AT2G17370
AT5G03220,AT3G16910,,AT3G51430,AT3G60740,AT2G17420
AT5G03290,AT3G16950,,AT3G51460,AT3G60820,AT2G17440
AT5G03430,AT3G17210,,AT3G51480,AT3G60966,AT2G17760
AT5G03620,AT3G17240,,AT3G51490,AT3G61130,AT2G18230
AT5G03630,AT3G17440,,AT3G51520,AT3G61260,At2g18440
AT5G04020,AT3G17570,,AT3G51550,AT3G61360,AT2G18880
AT5G04050,AT3G17690,,AT3G51670,AT3G61460,AT2G18890
AT5G04170,AT3G17770,,AT3G51710,AT3G61680,AT2G18950
AT5G04230,AT3G17880,,AT3G51720,AT3G61700,AT2G19600
AT5G04250,AT3G18090,,AT3G51790,AT3G61770,AT2G19830
AT5G04310,AT3G18165,,AT3G51895,AT3G61860,AT2G20120
AT5G04600,AT3G18270,,AT3G51910,AT3G62150,AT2G20290
AT5G04780,AT3G18680,,AT3G51920,AT3G62410,AT2G20590
AT5G05560,AT3G18690,,AT3G51950,AT3G62600,AT2G20710
AT5G05840,AT3G18750,,AT3G52140,AT3G62710,AT2G20750
AT5G05890,AT3G18773,,AT3G52150,AT3G63000,AT2G20850
AT5G06110,AT3G18850,,AT3G52155,AT3G63120,AT2G20940
AT5G06200,AT3G18990,,AT3G52180,AT3G63200,AT2G20980
AT5G06420,AT3G19100,,AT3G52200,AT3G66658,AT2G21350
AT5G06550,AT3G19370,,AT3G52210,AT4G00220,AT2G21420
AT5G06560,AT3G19480,,AT3G52220,AT4G00232,AT2G21760
AT5G06610,AT3G19553,,AT3G52260,AT4G00300,AT2G22190
AT5G06690,AT3G19760,,AT3G52310,AT4G00380,AT2G22780
AT5G06830,AT3G19910,,AT3G52340,AT4G00490,AT2G23120
AT5G07000,AT3G19960,,AT3G52390,AT4G00660,AT2G23180
AT5G07060,AT3G19970,,AT3G52500,AT4G00840,AT2G23600
AT5G07270,AT3G20150,,AT3G52525,AT4G00850,AT2G23940
AT5G07560,AT3G20290,,AT3G52530,AT4G01070,AT2G23950
AT5G08000,AT3G20330,,AT3G52720,AT4G01100,AT2G24200
AT5G08110,AT3G20410,,AT3G52750,AT4G02030,AT2G24230
AT5G08300,AT3G20660,,AT3G52800,AT4G02150,AT2G24490
AT5G08480,AT3G20670,,AT3G52840,AT4G02570,AT2G24560
AT5G08790,AT3G20860,,AT3G52850,AT4G02610,AT2G24765
AT5G09330,AT3G21070,,AT3G52880,AT4G02990,AT2G24790
AT5G09620,AT3G21140,,AT3G52920,AT4G03110,AT2G24990
AT5G09650,AT3G21300,,AT3G52940,AT4G03210,AT2G25110
AT5G09810,AT3G21360,,AT3G52960,AT4G03240,AT2G25280
AT5G10080,AT3G21480,,AT3G52990,AT4G03270,AT2G25320
AT5G10360,AT3G21660,,AT3G53030,AT4G03390,AT2G25850
AT5G10710,AT3G21670,,AT3G53100,AT4G03430,AT2G26580
AT5G10860,AT3G21750,,AT3G53110,AT4G03960,AT2G27020
AT5G11160,AT3G21990,,AT3G53130,AT4G04620,AT2G27030
AT5G11340,AT3G22060,,AT3G53180,AT4G04670,AT2G27035
AT5G11420,AT3G22420,,AT3G53210,AT4G04955,AT2G27450
AT5G11520,AT3G22550,,AT3G53260,AT4G06676,AT2G27520
AT5G11800,AT3G22750,,AT3G53310,AT4G06746,AT2G27980
AT5G12250,AT3G22780,,AT3G53370,AT4G08280,AT2G28000
AT5G12310,AT3G22810,,AT3G53420,AT4G08840,AT2G28080
AT5G12480,AT3G23145,,AT3G53460,AT4G08870,AT2G28150
AT5G12840,AT3G23340,,AT3G53500,AT4G09350,AT2G28310
AT5G13000,AT3G23480,,AT3G53510,AT4G09730,AT2G28350
AT5G13050,AT3G23490,,AT3G53520,AT4G10180,AT2G28450
AT5G13110,AT3G23530,,AT3G53650,AT4G10360,AT2G28550
AT5G13140,AT3G23940,,AT3G53680,AT4G10457,AT2G28600
AT5G13270,AT3G23990,,AT3G53730,AT4G10603,AT2G28660
AT5G13380,AT3G24320,,AT3G53740,AT4G10767,AT2G29065
AT5G13400,AT3G24350,,AT3G53750,AT4G10770,AT2G29070
AT5G13450,AT3G25120,,AT3G53760,AT4G11010,AT2G29090
AT5G13490,AT3G25410,,AT3G53780,AT4G11240,AT2G29310
AT5G13690,AT3G25700,,AT3G53800,AT4G11250,AT2G29440
AT5G13750,AT3G25860,,AT3G53830,AT4G12290,AT2G29570
AT5G14030,AT3G26220,,AT3G53900,AT4G12830,AT2G29590
AT5G14210,AT3G27020,,AT3G53920,AT4G12900,AT2G30070
AT5G14260,AT3G27300,,AT3G53950,AT4G13040,AT2G30200
AT5G14270,AT3G27690,,AT3G53990,AT4G13250,AT2G30440
AT5G14480,AT3G27890,,AT3G54050,AT4G13510,AT2G30790
AT5G14680,AT3G28050,,AT3G54090,AT4G13830,AT2G31030
AT5G14800,AT3G28210,,AT3G54110,AT4G14160,AT2G31370
AT5G14920,AT3G28650,,AT3G54140,AT4G14230,AT2G31560
AT5G14960,AT3G28690,,AT3G54280,AT4G14240,AT2G31820
AT5G15090,AT3G29090,,AT3G54440,AT4G14420,AT2G31960
AT5G15230,AT3G29770,,AT3G54460,AT4G14716,AT2G32150
AT5G15390,AT3G30380,,AT3G54480,AT4G14920,AT2G32280
AT5G15410,AT3G33520,,AT3G54490,AT4G15260,AT2G32430
AT5G15610,AT3G42170,,AT3G54540,AT4G15410,AT2G32520
AT5G15700,AT3G42628,,AT3G54600,AT4G15620,AT2G32930
AT5G15840,AT3G42630,,AT3G54620,AT4G15802,AT2G33020
AT5G15860,AT3G43220,,AT3G54640,AT4G15960,AT2G33170
AT5G15910,AT3G43670,,AT3G54650,AT4G16144,AT2G33610
AT5G16060,AT3G43980,,AT3G54660,AT4G16490,AT2G33835
AT5G16220,AT3G43990,,AT3G54740,AT4G16590,AT2G34060
AT5G16230,AT3G44090,,AT3G54780,AT4G16680,AT2G34570
AT5G16310,AT3G44160,,AT3G54800,AT4G16710,AT2G34590
AT5G16380,AT3G44340,,AT3G54830,AT4G16880,AT2G35050
AT5G16590,AT3G44610,,AT3G54850,AT4G17090,AT2G35410
AT5G16640,AT3G44720,,AT3G54870,AT4G17100,AT2G35690
AT5G16715,AT3G45600,,AT3G54890,AT4G17170,AT2G36070
AT5G16720,AT3G45955,,AT3G54900,AT4G17360,AT2G36270
AT5G16820,AT3G45980,,AT3G54920,AT4G17420,AT2G36340
AT5G16980,AT3G46110,,AT3G54960,AT4G17460,AT2G36490
AT5G17270,AT3G46330,,AT3G55020,AT4G17470,AT2G36700
AT5G17290,AT3G46440,,AT3G55030,AT4G17720,AT2G36750
AT5G17380,AT3G46610,,AT3G55080,AT4G18060,AT2G36950
AT5G17550,AT3G47390,,AT3G55160,AT4G18130,AT2G36990
AT5G17980,AT3G47420,,AT3G55170,AT4G18240,AT2G37040
AT5G18020,AT3G47520,,AT3G55200,AT4G18530,AT2G37050
AT5G18230,AT3G47580,,AT3G55220,AT4G18975,AT2G37180
AT5G18525,AT3G47800,,AT3G55240,AT4G19110,AT2G37220
AT5G18590,AT3G47810,,AT3G55330,AT4G19120,AT2G37330
AT5G19220,AT3G47910,,AT3G55390,AT4G19170,AT2G37540
AT5G19485,AT3G48040,,AT3G55400,AT4G19210,AT2G37975
AT5G19510,AT3G48080,,AT3G55410,AT4G19600,AT2G38020
AT5G19680,AT3G48170,,AT3G55430,AT4G20430,AT2G38120
AT5G19690,AT3G48190,,AT3G55440,AT4G20780,AT2G38370
AT5G20020,AT3G48300,,AT3G55450,AT4G20960,AT2G38560
AT5G20070,AT3G48700,,AT3G55460,AT4G21120,AT2G38650
AT5G20080,AT3G48710,,AT3G55530,AT4G21150,AT2G39020
AT5G20270,AT3G48850,,AT3G55610,AT4G21410,AT2G39190
AT5G20360,AT3G48990,,AT3G55640,AT4G21470,AT2G39570
AT5G20380,AT3G49000,,AT3G55770,AT4G21610,AT2G39580
AT5G20500,AT3G49030,,AT3G55800,AT4G21880,AT2G39660
AT5G20660,AT3G49080,,AT3G55830,AT4G22200,AT2G39705
AT5G20700,AT3G49500,,AT3G55850,AT4G22300,AT2G39800
AT5G20840,AT3G49680,,AT3G55960,AT4G22710,AT2G40080
AT5G20990,AT3G50020,,AT3G56020,AT4G22720,AT2G40460
AT5G21326,AT3G50670,,AT3G56050,AT4G23040,AT2G40550
AT5G22060,AT3G50740,,AT3G56060,AT4G23430,AT2G40590
AT5G22355,AT3G50770,,AT3G56080,AT4G23710,AT2G40670
AT5G22500,AT3G50880,,AT3G56090,AT4G24190,AT2G40760
AT5G22630,AT3G51250,,AT3G56100,AT4G24620,AT2G41100
AT5G22640,AT3G51450,,AT3G56130,AT4G25310,AT2G41190
AT5G22800,AT3G51480,,AT3G56170,AT4G25470,AT2G41380
AT5G22840,AT3G51820,,AT3G56240,AT4G25580,AT2G41830
AT5G22940,AT3G51860,,AT3G56270,AT4G25640,AT2G41980
AT5G23310,AT3G51870,,AT3G56310,AT4G25700,AT2G42170
AT5G23360,AT3G52030,,AT3G56330,AT4G25730,AT2G42290
AT5G23390,AT3G52140,,AT3G56370,AT4G25800,AT2G42380
AT5G23395,AT3G52340,,AT3G56380,AT4G25980,AT2G42470
AT5G23575,AT3G52400,,AT3G56460,AT4G26270,AT2G42500
AT5G23600,AT3G52720,,AT3G56470,AT4G26370,AT2G42710
AT5G23750,AT3G52880,,AT3G56490,AT4G26400,AT2G42810
AT5G23780,AT3G53065,,AT3G56570,AT4G26430,AT2G42820
AT5G23800,AT3G53420,,AT3G56620,AT4G26510,AT2G43090
AT5G23980,AT3G53760,,AT3G56830,AT4G26710,AT2G43120
AT5G24000,AT3G53850,,AT3G56840,AT4G26940,AT2G43420
AT5G24030,AT3G53990,,AT3G56850,AT4G27110,AT2G43550
AT5G24110,AT3G54085,,AT3G56860,AT4G27260,AT2G43640
AT5G24270,AT3G54180,,AT3G56890,AT4G27340,AT2G43650
AT5G24350,AT3G54250,,AT3G56930,AT4G27370,AT2G43840
AT5G24530,AT3G54560,,AT3G56940,AT4G27600,AT2G44120
AT5G24735,AT3G54570,,AT3G57020,AT4G27900,AT2G44160
AT5G24800,AT3G54600,,AT3G57030,AT4G27920,AT2G44660
AT5G24840,AT3G54650,,AT3G57040,AT4G27970,AT2G44670
AT5G24850,AT3G54900,,AT3G57050,AT4G28140,AT2G44730
AT5G24870,AT3G55240,,AT3G57080,AT4G28250,AT2G44920
AT5G25040,AT3G55260,,AT3G57170,AT4G28910,AT2G45490
AT5G25080,AT3G55330,,AT3G57280,AT4G29010,AT2G45950
AT5G25220,AT3G55410,,AT3G57290,AT4G29130,AT2G46110
AT5G25440,AT3G55480,,AT3G57300,AT4G29160,AT2G46310
AT5G25790,AT3G55580,,AT3G57330,AT4G29190,AT2G46470
AT5G25890,AT3G55890,,AT3G57340,AT4G29510,AT2G46520
AT5G26610,AT3G56050,,AT3G57350,AT4G29610,AT2G46570
AT5G26680,AT3G56080,,AT3G57480,AT4G29750,AT2G46600
AT5G26880,AT3G56630,,AT3G57520,AT4G29890,AT2G46690
AT5G27270,AT3G56760,,AT3G57560,AT4G30240,AT2G46800
AT5G27450,AT3G56850,,AT3G57590,AT4G30310,AT2G46890
AT5G27510,AT3G57050,,AT3G57610,AT4G30560,AT2G47000
AT5G27750,AT3G57290,,AT3G57650,AT4G30660,AT2G47220
AT5G27990,AT3G57720,,AT3G57680,AT4G30690,AT2G47400
AT5G28020,AT3G58570,,AT3G57770,AT4G30850,AT2G47560
AT5G28370,AT3G58680,,AT3G57810,AT4G31040,AT2G47610
AT5G28460,AT3G58750,,AT3G57880,AT4G31060,AT2G47870
AT5G28640,AT3G59020,,AT3G57890,AT4G31300,AT2G47880
AT5G28750,AT3G59080,,AT3G57970,AT4G31450,AT3G01090
AT5G34940,AT3G59140,,AT3G58020,AT4G31870,AT3G01100
AT5G35790,AT3G59210,,AT3G58140,AT4G31900,AT3G01175
AT5G36120,AT3G59540,,AT3G58170,AT4G32070,AT3G01290
AT5G36220,AT3G59590,,AT3G58180,AT4G32250,AT3G01310
AT5G36880,AT3G59750,,AT3G58470,AT4G32390,AT3G01410
AT5G36910,AT3G59820,,AT3G58490,AT4G32520,AT3G01470
AT5G36950,AT3G60030,,AT3G58500,AT4G32710,AT3G01570
AT5G37310,AT3G60160,,AT3G58520,AT4G32910,AT3G01600
AT5G37475,AT3G60250,,AT3G58560,AT4G33040,AT3G01640
AT5G37770,AT3G60340,,AT3G58580,AT4G33210,AT3G01850
AT5G37780,AT3G60420,,AT3G58610,AT4G33430,AT3G01890
AT5G38005,AT3G60510,,AT3G58670,AT4G33440,AT3G02140
AT5G38030,AT3G60620,,AT3G58680,AT4G33490,AT3G02150
AT5G38110,AT3G61010,,AT3G58690,AT4G33495,AT3G02400
AT5G38140,AT3G61060,,AT3G58700,AT4G33565,AT3G02580
AT5G38210,AT3G61430,,AT3G58730,AT4G33905,AT3G02690
AT5G38440,AT3G61440,,AT3G58750,AT4G33985,AT3G02730
AT5G38460,AT3G61620,,AT3G58790,AT4G34050,AT3G02800
AT5G38510,AT3G61710,,AT3G58900,AT4G34220,AT3G02820
AT5G38640,AT3G62110,,AT3G58940,AT4G34490,AT3G02830
AT5G38830,AT3G62220,,AT3G58950,AT4G34590,AT3G03250
AT5G38970,AT3G62660,,AT3G59020,AT4G34610,AT3G04110
AT5G39390,AT3G62710,,AT3G59050,AT4G34910,AT3G04730
AT5G39660,AT3G62800,,AT3G59070,AT4G34950,AT3G04890
AT5G39730,AT3G62870,,AT3G59100,AT4G35000,AT3G05250
AT5G39950,AT3G63130,,AT3G59110,AT4G35100,AT3G05270
AT5G40140,AT3G63400,,AT3G59140,AT4G35260,AT3G05290
AT5G40170,AT3G63520,,AT3G59350,AT4G35270,AT3G05700
AT5G40390,AT4G00330,,AT3G59380,AT4G35770,AT3G05740
AT5G40850,AT4G00720,,AT3G59400,AT4G36220,AT3G05880
AT5G41070,AT4G00860,,AT3G59410,AT4G36360,AT3G06250
AT5G41080,AT4G01210,,AT3G59540,AT4G36660,AT3G06340
AT5G41560,AT4G01660,,AT3G59550,AT4G36830,AT3G06455
AT5G41670,AT4G01883,,AT3G59630,AT4G37040,AT3G06540
AT5G41770,AT4G02075,,AT3G59710,AT4G37150,AT3G06650
AT5G41870,AT4G02120,,AT3G59760,AT4G37200,AT3G06850
AT5G41970,AT4G02370,,AT3G59765,AT4G37590,AT3G06980
AT5G42100,AT4G02390,,AT3G59770,AT4G37910,AT3G07070
AT5G42130,AT4G02410,,AT3G59820,AT4G37980,AT3G07270
AT5G42200,AT4G02610,,AT3G59920,AT4G38020,AT3G07320
AT5G42420,AT4G02860,,AT3G59940,AT4G38220,AT3G07400
AT5G42540,AT4G02940,,AT3G60080,AT4G38570,AT3G07525
AT5G42740,AT4G03440,,AT3G60180,AT4G38650,AT3G07940
AT5G42810,AT4G03490,,AT3G60190,AT4G38740,AT3G08650
AT5G43630,AT4G03610,,AT3G60220,AT4G38860,AT3G08970
AT5G43960,AT4G04850,,AT3G60240,AT4G38970,AT3G09150
AT5G44020,AT4G04880,,AT3G60250,AT4G38990,AT3G09320
AT5G44050,AT4G04910,,AT3G60270,AT4G39070,AT3G10010
AT5G44260,AT4G04955,,AT3G60300,AT4G39210,AT3G10060
AT5G44530,AT4G05120,,AT3G60320,AT4G39270,AT3G10080
AT5G44550,AT4G05390,,AT3G60340,AT4G39800,AT3G10140
AT5G44670,AT4G06536,,AT3G60390,AT4G39970,AT3G10340
AT5G44720,AT4G08870,,AT3G60420,AT5G01270,AT3G10390
