CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,X4,X4.1,X8,X8.1,X12,X12.1,X16,X16.1,X20,X20.1,X24,X24.1,X28,X28.1,X32,X32.1,X36,X36.1,X40,X40.1
Synpcc7942_1138,1,1,28,24,6.683749224,1,1,28,24.78208767,141.4508759,1,1,28,24.39104383,137.0596965,3.655766933,0.026672808,106.8026003,153.7421825,97.03734577,153.3100636,111.2562167,163.700352,123.7667601,148.3606521,116.2548491,147.6788174,130.991453,154.8070456,138.4031362,166.1316391,102.9036979,147.3247589,122.3208948,162.0993616,116.6254297,163.5564253
Synpcc7942_1137,0.001623662,0.010339947,28,18,453.6106788,0.077821121,0.442407741,24.96613995,16.80376352,4964.49068,0.001260572,0.008007204,26.48306998,17.42479119,4645.859201,414.0871811,0.089130377,4326.886884,3806.792391,3736.378746,4591.300848,4737.434194,5203.080104,4992.022758,5005.469795,4830.626042,4701.964779,4823.132075,4808.356524,4559.635734,4064.266706,4025.310277,4449.629808,4669.471156,4992.168405,4967.30913,4780.845519
Synpcc7942_1136,0.030852159,0.104519558,24,20,34.54853659,0.368576753,0.996477867,21.64383562,19.92081099,459.6677483,0.06227717,0.200558321,22.82191781,20.01168657,425.6022843,44.50091616,0.104559862,418.2329911,353.0615148,275.51413,411.1751815,418.0600528,459.8162241,414.369937,407.9303679,484.4153003,489.7234578,459.9002078,440.2394709,375.4012517,401.6121674,301.3263414,443.9090535,440.311787,510.8000346,442.0956155,462.320572
Synpcc7942_1135,0.050611446,0.153498781,24,2,33.36307277,0.448718809,1,21.55945419,2.615114546,283.0370654,0.108667377,0.309236307,22.7797271,2.330720783,266.6362011,60.47656699,0.226813039,280.1344621,530.0887261,305.376781,252.628515,162.0154663,189.8145333,195.4376865,294.6288355,226.2345199,323.1988277,222.0875424,281.6228052,254.8101824,353.9922655,252.8061949,242.2676117,151.2279198,205.0120253,216.5825997,288.0421436
Synpcc7942_1133,0.125826047,0.302128117,28,8,8.691135849,0.487421887,1,27.04156479,8.897985153,41.54504083,0.232532877,0.56654292,27.5207824,8.459375825,34.44743875,10.24762231,0.297485755,30.4142501,47.67497941,57.34462065,44.49426837,31.83876679,34.57669347,36.13595693,18.27087043,43.5133111,22.58018118,17.98838114,30.63750239,19.40593096,35.98883868,46.86372809,55.01967257,44.24649809,46.69271427,22.5754362,48.61587628
Synpcc7942_1132,1,1,20,16,5.810856739,0.997947391,1,20,19.99991803,93.09717744,0.999997892,1,20,17.99995902,77.00630369,2.420679241,0.031434819,62.41066632,86.73040004,52.46949582,74.1526137,76.66142893,78.23220392,68.62351613,70.91680289,60.7288185,76.39685413,65.4553321,79.3046597,60.49854135,87.11921501,68.50346117,98.75786765,85.8035114,110.4612309,73.63159424,103.2678599
Synpcc7942_1131,0.080821947,0.215237058,24,22,127.5483422,0.52722236,1,22.34343434,20.06119644,1074.642185,0.177076532,0.456912503,23.17171717,21.02280813,956.2061866,189.3067475,0.197976911,829.905282,1394.744122,649.961641,829.5137908,752.3701235,1005.41284,1009.992259,1110.191722,894.8256896,1219.451342,912.9923656,1152.167924,748.4827546,1144.03019,533.7227748,843.8706185,726.9831882,804.5103784,902.9055413,1121.540178
Synpcc7942_1130,1,1,28,26,21.59067245,0.998264631,1,20.9073724,1.971136612,614.2835041,0.999998493,1,24.4536862,0.279394716,602.8250637,11.35340465,0.018833664,544.9184651,660.8661957,584.8406909,531.4296091,600.559106,558.3035074,562.7465564,603.032772,588.8373292,713.1183039,588.270047,563.3113534,582.3177301,681.9871223,591.5317992,561.3900738,575.791958,639.2965174,562.307942,729.5389883
Synpcc7942_1129,0.007867067,0.03634322,24,0,43.33977055,0.086362778,0.46307358,21.55945419,20.56048171,308.7272416,0.005635306,0.027896446,22.7797271,22.25196975,282.9549542,48.193236,0.170321231,353.1056916,315.8286914,282.0047615,206.0339833,202.2655521,219.5057244,301.2244954,319.4768534,304.7532333,332.2655279,309.3679165,286.4260947,272.9420784,251.3954835,265.251186,254.6421294,221.1701122,240.4473885,267.2888098,326.4184233
Synpcc7942_1128,1,1,24,10,7.307097248,0.88616739,1,28,11.99991803,51.90739122,0.993260204,1,26,10.98805718,39.4931948,8.513632611,0.215572142,30.59018607,61.39196826,29.04736677,41.41256316,49.41210187,44.90840149,35.01778628,23.18455384,36.50325211,39.03073551,18.76114107,36.00822358,33.25468528,36.68787634,35.33456382,59.11457357,43.08764231,78.03842292,36.66013925,54.67256173
Synpcc7942_1127,1,1,28,16,42.55037323,0.997453887,1,26.52278177,13.38234053,795.7317922,0.999996756,1,27.26139089,14.66647548,741.3680721,62.5023755,0.084306808,576.2667639,803.5806868,639.8417878,801.7755779,722.3328965,1119.005129,639.287879,765.5883101,680.6434182,831.4886685,693.0282067,747.791067,554.7219431,794.4088834,554.9219843,784.1937305,733.3167609,920.3184597,703.0437861,795.1123118
Synpcc7942_1126,0.587596282,1,28,22,34.92663952,0.955465893,1,23.28421053,20.1690954,454.2781217,0.885524638,1,25.64210526,21.17945193,421.3617966,44.32255787,0.105188838,385.5597867,611.6107768,306.9243762,416.0824208,348.0323872,413.3299796,421.3232618,503.876153,404.846474,521.0327571,377.7089939,470.7169891,358.1364541,474.1967823,329.7131006,443.6026561,344.294849,341.4606546,342.3512978,431.1594115
Synpcc7942_1125,0.233711771,0.486573839,28,6,226.9056581,0.715335944,1,24.96613995,8.725887816,2787.732122,0.466216573,0.970634838,26.48306998,7.465505954,2650.541097,277.4957123,0.104693986,2791.390869,2874.74066,3321.128387,3387.207859,2253.974593,2310.235327,2546.603128,2879.676228,2243.119412,2675.518044,2162.606496,2430.794427,2817.5054,2726.191585,3435.271923,2990.67298,2273.500978,2561.680108,2565.094565,2921.278122
Synpcc7942_1124,0.01827761,0.070889795,24,14,53.27930162,0.212138929,0.733317725,21.55945419,16.00097468,715.7513692,0.025406973,0.097319421,22.7797271,15.09740489,656.1738378,90.02145468,0.137191472,532.0814073,536.1324287,516.6067203,621.881716,745.9092551,844.7273569,649.0624228,687.4851168,578.0153324,788.7677712,569.4128913,678.846156,576.9826256,607.7504231,545.2150004,704.2696074,773.9979949,892.7882994,609.9826592,741.4912125
Synpcc7942_1123,0.125826047,0.302128117,28,18,289.838938,0.32342261,0.924595061,22.34343434,16.66034551,2379.444038,0.170986112,0.443495228,25.17171717,17.4755341,2232.807932,216.4341319,0.096933609,2009.580439,1616.798122,1683.061453,2055.301438,2456.758575,2529.517092,2200.076609,2465.195595,1933.701003,2582.524125,2200.996405,2397.78639,2112.783726,2062.199061,1785.274142,2152.046001,2395.370895,2905.289053,2283.099138,2457.536783
Synpcc7942_1122,0.819887421,1,24,20,194.1087756,0.971045481,1,23.48195329,17.45238055,5817.834932,0.977645998,1,23.74097665,18.71452023,5608.001541,225.4718376,0.040205381,5407.781006,5471.822827,4956.748462,4951.717099,5909.320048,6031.946953,6188.883456,5437.782642,5957.198527,5464.207946,5495.855664,5790.322948,5819.965809,5390.561313,4913.229236,5691.409107,6091.902496,5519.883877,6172.45657,5015.294952
Synpcc7942_1121,0.010503636,0.045485311,28,8,34.51415606,0.247675047,0.796397731,24.41501104,10.74319688,500.8121454,0.018084694,0.07298361,26.20750552,9.509898316,449.6959511,71.68111547,0.159399068,413.8185271,472.9859353,602.443947,561.0445533,413.3064959,440.9441385,426.942513,470.734275,378.5334185,419.7984044,382.0161635,398.5197218,414.5617547,390.8784921,619.3259192,613.1105654,431.711342,520.5236983,423.2585614,505.8140945
Synpcc7942_1120,1,1,20,18,8.108216871,0.976244612,1,21.14722753,18.8526905,98.06848307,0.99971558,1,20.57361377,18.42878396,80.69173819,0.193071292,0.002392702,53.61570104,81.90048779,82.43938392,74.24140498,63.30254513,65.65934938,102.5015879,79.43797118,56.73291069,67.12024636,81.89277445,67.96598095,83.29645067,73.45571772,71.28776887,118.4533205,92.79052188,110.1203217,84.92811419,102.7464069
Synpcc7942_1119,1,1,28,6,7.593546799,0.99959251,1,28,11.99991803,94.31704237,0.999999917,1,28,8.999959017,83.39156816,5.206764591,0.062437543,78.12055215,98.21504097,74.41037019,81.76476505,96.14787482,76.62794679,75.26977266,74.14097909,66.78448415,93.53060859,66.68835717,77.92247736,90.52087602,94.05169624,96.23849426,77.23863873,86.87035025,97.47146901,73.10861677,115.5203671
Synpcc7942_1118,1,1,28,4,5.996656103,0.884539649,1,28,11.99991803,72.83150098,0.993061996,1,28,7.999959017,65.70247562,7.409966679,0.112780631,64.34410054,102.127039,66.54999348,69.49563542,66.89348987,59.688316,66.7988278,61.4239876,50.67218594,70.02736349,59.81421868,48.61230822,68.31317896,69.16106728,67.89637572,64.37927035,80.47258662,68.97987849,59.63577909,82.0639979
Synpcc7942_1117,0.001623662,0.010339947,24,0,143.1581379,0.065704423,0.415683616,21.31021195,1.100128586,790.1790888,0.001082357,0.007167738,22.65510597,0.58477902,728.629061,158.8568672,0.218021591,866.2381038,1113.449484,661.3699847,524.1315932,582.1126606,506.6560739,792.6175764,710.3519261,812.0874401,798.2136163,782.1569019,732.5602459,729.9194966,771.0098409,644.6192387,537.1114437,597.1005543,482.8423484,809.4685302,737.1404024
Synpcc7942_1116,0.050611446,0.153498781,24,22,163.6226551,0.480992556,1,22.71047228,19.96862197,2734.478209,0.11479239,0.323885635,23.35523614,20.97225476,2498.460564,316.5484636,0.126697402,2907.069167,2437.572113,1724.648935,2354.635091,2154.531905,2884.284305,2590.277083,2664.724877,2467.274905,2891.440704,2544.634409,2825.466234,2464.180841,2572.669921,1683.187213,1993.749525,2452.107093,2456.688489,2542.502108,2424.650309
Synpcc7942_1115,0.030852159,0.104519558,24,10,91.00139321,0.182663837,0.67958686,22.52545825,12.21942905,743.7501799,0.034820273,0.125102072,23.26272912,11.15609081,690.5931256,92.36176666,0.133742667,482.394341,808.806159,754.7707404,802.0587658,710.0907623,787.6105646,742.095914,666.9315775,579.8316614,654.6172161,568.7087883,623.8314012,661.7476737,779.1486537,757.0154126,777.1902555,814.3669351,752.3649884,652.3764777,706.7752075
Synpcc7942_1114,0.004301847,0.022362422,24,12,47.7708524,0.0673594,0.415683616,21.31021195,12.36920436,475.8281982,0.002650358,0.014742539,22.65510597,12.23869082,437.2458029,49.42335355,0.11303334,346.3528422,420.8899158,429.1111655,500.0220136,461.5522306,502.0853194,410.2816649,463.6642483,367.0125598,403.7273881,400.5408934,410.2380498,425.9773517,467.9369191,552.6918489,476.54912,522.6946631,431.1935375,434.884395,431.8511927
Synpcc7942_1113,1,1,24,10,18.20794446,0.999806157,1,23.68308351,8.301268837,254.2580733,0.999999981,1,23.84154176,9.145393256,241.6178303,19.27556986,0.0797771,193.4665427,307.89817,222.2389938,285.1699818,219.854814,289.3382017,195.0390362,272.9125447,193.7592848,258.3016564,173.8745783,282.4938552,203.2195302,291.2609001,265.9300828,256.679028,240.0055386,284.5143474,213.4876472,245.9527997
Synpcc7942_1112,0.030852159,0.104519558,28,8,20.74164997,0.152387603,0.636652906,23.78494624,11.66075996,231.3171571,0.029900874,0.110958533,25.89247312,10.04592066,198.3092084,33.10538579,0.166938218,166.3189884,221.2934629,228.8373457,201.6590625,204.9610863,218.7295713,170.8200967,200.368305,143.3571431,210.3269149,158.2110998,175.6279636,165.7675077,209.205972,257.1007013,268.5936493,241.8565433,248.1504934,194.4040934,217.0654751
Synpcc7942_1111,1,1,20,14,11.35181226,0.999940028,1,28,8.426404439,199.2139655,0.999999998,1,24,12.01131619,185.9460641,10.15434746,0.054609101,141.3238839,263.671881,162.3376774,216.6955595,166.3589532,172.925141,170.9976451,195.0997209,145.2746823,199.9970362,168.2627371,201.081006,138.354553,184.3603552,192.3664718,196.2264944,202.9027599,281.2979962,143.518445,206.2790869
Synpcc7942_1110,0.000114234,0.00193498,24,10,254.295316,0.01784186,0.296395924,22.71047228,12.23516446,1332.444666,2.87E-05,0.000530183,23.35523614,11.15693823,1124.688698,406.5633361,0.361489661,767.5860613,981.1700587,1664.661817,1640.827017,1459.6029,1280.992494,1149.015838,1125.276251,709.4956662,948.0147121,729.4130558,955.6758087,777.7387267,1267.752177,1606.212915,1604.385882,1458.749028,1395.416437,1189.930374,996.1051935
Synpcc7942_1109,1,1,24,8,8.78797608,1,1,20,19.99991803,94.7571481,1,1,22,3.666621585,93.05467631,2.420238949,0.026008784,104.2535294,121.4045405,86.36625344,101.6588229,83.95866939,99.49042056,83.8868613,93.59628769,64.611025,119.5081553,70.82284065,93.73217682,82.34031528,109.768499,73.42390423,96.14504328,55.02876798,127.8569308,86.47783639,104.3423533
Synpcc7942_1108,0.004301847,0.022362422,24,10,35.49741806,0.151557325,0.636652906,21.81459566,9.726990642,450.7675981,0.005434551,0.027033361,22.90729783,9.879463539,393.5161375,77.71154403,0.197479942,333.9478074,381.2204689,525.1469111,486.4450113,410.3003904,379.1525282,386.3751436,345.7409487,337.1733075,358.5822309,347.1265272,330.450854,387.5937584,469.4296115,632.3440322,456.1370297,399.2472448,367.054564,339.3739427,407.1949486
Synpcc7942_1107,0.961527498,1,28,2,49.34742507,0.834516699,1,24.20131291,3.370613496,492.4274161,0.979049156,1,26.10065646,2.74973763,457.7181366,43.62474323,0.095309186,384.0230512,611.4779692,519.3639614,475.3448005,348.7172255,424.6153082,423.988418,449.5761636,417.0275723,499.1448213,430.7761687,504.2131566,432.4128566,566.7475721,502.3130036,515.9311622,373.1956393,423.0988556,359.2710725,507.7834152
Synpcc7942_1106,0.819887421,1,20,18,29.88272304,0.943614634,1,20,0.186484771,412.0314121,0.972198206,1,20,19.09324239,393.8874966,29.91600121,0.075950624,338.6788106,485.4931831,300.9837989,336.0386564,343.5966287,380.9925392,363.1475176,487.6954269,357.1852008,482.9562096,323.6136061,438.4875058,379.8094072,400.4482343,396.7957392,406.4637008,387.1755156,436.8616165,393.5886777,437.7379567
Synpcc7942_1105,0.819887421,1,24,20,29.84176755,0.978499005,1,23.18658281,19.95021773,547.603823,0.979015741,1,23.5932914,19.98061722,514.9535697,56.0965198,0.108935102,442.5040086,513.3779366,411.3727953,506.7306514,459.4648169,564.5588768,467.1728495,588.3985733,418.2538759,678.1499686,449.8692408,606.5198055,411.693799,653.5789789,326.4583146,452.6131398,439.2340278,593.2955527,506.8381493,653.875098
Synpcc7942_1104,1,1,28,0,35.25679355,0.891180436,1,23.99132321,1.863032329,225.3842245,0.993851875,1,25.99566161,1.009339034,211.5773547,23.80807893,0.112526593,225.5338895,286.1619602,190.3530238,187.0970541,172.5293306,199.3889916,167.2260649,261.72854,156.7964374,227.9217219,220.1832524,241.1408633,192.1694208,294.7315591,166.6341826,226.5093733,185.0124943,207.9291722,170.0866494,216.4879473
Synpcc7942_1103,0.080821947,0.215237058,28,24,27.77694483,0.352725793,0.975617348,26.27078385,23.0284974,179.7582405,0.129927169,0.356298074,27.13539192,23.52265234,157.9069668,26.56295744,0.168219034,119.7893886,188.2672344,93.7189522,127.8899367,132.5798424,182.7135715,137.6884229,162.5756501,159.7529686,181.9435018,186.6838288,200.1218135,167.1724688,178.7390726,123.0419812,133.1224075,122.1031218,160.5630356,127.7745961,160.6585746
Synpcc7942_1102,1,1,28,8,44.03059125,1,1,20.98671727,8.027536672,413.4837128,1,1,24.49335863,8.183474532,381.2816708,13.91514098,0.036495699,521.6202652,276.1474909,531.933817,326.826353,520.212372,334.6790747,437.8252519,316.0433189,448.605035,310.8770848,555.5767791,264.5576937,418.2684618,231.9833398,447.0138362,373.6318841,382.9455716,343.0793903,343.5958257,287.8802983
Synpcc7942_1101,1,1,28,8,37.01127976,1,1,21.64383562,4.000041217,937.4644662,1,1,24.82191781,5.839682779,866.438378,7.655182996,0.008835231,1156.974713,694.6214833,1140.924749,743.8197389,1043.67179,729.2251426,998.1996093,722.3554695,1066.296198,714.4588182,1127.897291,698.0346964,950.6528045,626.4843233,991.8412106,744.1861727,889.6866101,777.8307804,766.4044596,762.4747066
Synpcc7942_1100,1,1,20,0,27.2591306,0.956134173,1,20,0.112955156,300.5251659,0.99902351,1,20,0.056477578,294.0253673,33.66147004,0.114484918,291.3143108,446.8110168,287.8838004,255.5857629,252.3738652,266.6570709,283.5705119,311.4274489,282.8266478,321.7630854,310.1373337,280.6301437,249.7309235,316.7956575,210.9686663,275.7914552,243.6939769,384.4419996,237.3504514,370.7532174
Synpcc7942_1099,0.695784384,1,24,2,43.15736822,0.595386879,1,21.98807157,1.841138689,220.0867538,0.779332168,1,22.99403579,1.920770633,200.3203411,36.70962987,0.183254629,222.1595356,319.5366665,158.5923584,203.4952995,148.6288073,206.680058,145.8234846,205.2648408,165.5487737,271.5328843,166.3131559,278.2965678,171.3310048,266.2627744,139.8366781,185.7784813,139.8752391,191.491972,139.3091186,208.5522772
Synpcc7942_1098,0.961527498,1,28,24,14.98461234,0.998726127,1,28,21.36687375,140.3175026,0.999201421,1,28,22.68343688,128.6016565,14.86636078,0.115600072,119.8402396,132.8420529,74.25274187,109.0818455,89.88596938,116.9294742,104.3561233,151.8271046,131.2797976,182.281144,115.9399163,130.2732875,97.86145629,183.2713152,127.0337265,129.988031,94.97419042,179.377195,116.1267921,118.5860473
Synpcc7942_1097,1,1,24,14,4.841487864,0.999999999,1,23.88768898,16.11222905,66.6068309,1,1,23.94384449,15.05867426,57.64601644,1.916339832,0.033243231,32.2859503,68.6422694,23.22875372,90.56911277,46.76422237,72.36661616,57.64660953,55.62104429,32.95715406,57.64555014,35.8949253,78.3452273,49.87484452,66.81834683,29.00602606,89.54887136,62.87497016,74.58086373,46.49591611,83.38465612
Synpcc7942_1096,1,1,20,14,285.4517243,0.723012632,1,21.3926499,13.22476479,1446.47462,0.957506296,1,20.69632495,13.64086487,1372.902707,264.7411458,0.192833144,939.6783269,897.0677029,861.7923543,1819.663135,1829.801132,1941.469128,1033.319532,1150.372131,1219.710691,1289.611957,1342.067914,1642.673916,1266.912013,1085.343198,1192.449597,1792.619191,1947.60456,2115.62454,1170.985404,1079.574353
Synpcc7942_1095,0.000173248,0.002451068,24,12,80.11455601,0.01655193,0.296068612,23.48195329,11.72226778,233.5323993,3.95E-05,0.000667926,23.74097665,11.8610307,178.0262608,88.78140038,0.498698338,114.7095208,193.3746329,255.4142988,265.1078739,294.179883,218.6679456,170.5436241,130.575172,92.4431082,118.3294782,101.7771004,114.5979521,124.534276,167.0256634,233.8986823,305.7602736,351.7379296,252.0273412,178.8130456,140.6774215
Synpcc7942_1094,0.039652498,0.127894715,28,10,55.98366082,0.155914103,0.642706777,23.88768898,10.44241387,248.7105838,0.037626304,0.13195704,25.94384449,10.30345665,203.4943867,73.88735272,0.36309283,161.0176316,246.7156183,193.1885516,276.0937766,264.986512,347.0537167,208.1251095,219.1151117,129.734302,174.961538,148.0783148,182.0021843,128.9522571,167.5438065,160.2893548,294.6724744,284.799106,384.7445817,158.2940521,239.2512472
Synpcc7942_1093,1,1,24,16,11.9534093,0.999999978,1,20,4.000041217,222.6512395,1,1,22,9.533356003,224.7955893,4.222305983,0.018782868,174.6784421,285.0390508,179.6753082,219.2700379,233.2809251,249.0328296,199.8011949,208.5492973,192.2054283,262.781823,192.2669364,226.8742024,193.0663564,246.2737519,189.2908868,267.4548264,198.0884196,330.0389607,205.2123579,250.7453091
Synpcc7942_1092,1,1,28,10,7.636653181,0.999999434,1,28,4.000041217,226.9368238,1,1,28,7.000020608,187.2584969,18.67651097,0.099736521,133.2704894,338.2941851,162.2367559,204.3954072,165.8399759,202.8834869,162.9340356,205.6629547,155.0401174,184.7690785,156.1614449,185.0618964,120.22227,238.830092,135.7039538,214.2997481,179.9037532,265.5599673,162.4771784,253.4503744
