"Ensembl_TransID","Probe"
"ENSMUST00000165291",10412771
"ENSMUST00000165299",10454840
"ENSMUST00000165306",10444713
"ENSMUST00000165307",10494322
"ENSMUST00000165310",10461614
"ENSMUST00000165311",10463265
"ENSMUST00000165315",10595573
"ENSMUST00000165316",10345025
"ENSMUST00000165318",10535418
"ENSMUST00000165320",10559708
"ENSMUST00000165324",10572772
"ENSMUST00000165335",10511069
"ENSMUST00000165341",10372280
"ENSMUST00000165365",10594092
"ENSMUST00000165375",10427303
"ENSMUST00000165379",10432129
"ENSMUST00000165386",10427399
"ENSMUST00000165400",10454398
"ENSMUST00000165418",10435237
"ENSMUST00000165430",10438340
"ENSMUST00000165443",10425905
"ENSMUST00000165460",10554549
"ENSMUST00000165478",10504582
"ENSMUST00000165493",10515242
"ENSMUST00000165495",10568239
"ENSMUST00000165512",10528903
"ENSMUST00000165519",10593492
"ENSMUST00000165525",10451547
"ENSMUST00000165526",10415651
"ENSMUST00000165532",10590320
"ENSMUST00000165536",10522051
"ENSMUST00000165538",10441073
"ENSMUST00000165559",10459785
"ENSMUST00000165566",10466865
"ENSMUST00000165569",10421615
"ENSMUST00000165576",10543319
"ENSMUST00000165591",10584252
"ENSMUST00000165593",10407159
"ENSMUST00000165596",10597103
"ENSMUST00000165599",10385391
"ENSMUST00000165605",10577114
"ENSMUST00000165609",10425267
"ENSMUST00000165664",10588577
"ENSMUST00000165665",10592655
"ENSMUST00000165679",10380116
"ENSMUST00000165680",10412376
"ENSMUST00000165687",10438778
"ENSMUST00000165692",10442115
"ENSMUST00000165704",10364518
"ENSMUST00000165709",10506500
"ENSMUST00000165720",10344633
"ENSMUST00000165735",10591739
"ENSMUST00000165747",10431612
"ENSMUST00000165754",10597973
"ENSMUST00000165771",10565373
"ENSMUST00000165774",10496592
"ENSMUST00000165781",10452376
"ENSMUST00000165802",10443009
"ENSMUST00000165806",10361669
"ENSMUST00000165810",10433373
"ENSMUST00000165816",10395201
"ENSMUST00000165829",10602196
"ENSMUST00000165838",10449041
"ENSMUST00000165839",10584741
"ENSMUST00000165874",10351400
"ENSMUST00000165887",10552044
"ENSMUST00000165904",10368606
"ENSMUST00000165906",10365225
"ENSMUST00000165917",10453764
"ENSMUST00000165928",10535974
"ENSMUST00000165951",10377774
"ENSMUST00000165952",10361660
"ENSMUST00000165963",10375167
"ENSMUST00000165971",10369252
"ENSMUST00000165990",10548996
"ENSMUST00000166004",10579373
"ENSMUST00000166032",10494043
"ENSMUST00000166033",10496295
"ENSMUST00000166044",10454709
"ENSMUST00000166056",10595142
"ENSMUST00000166099",10608706
"ENSMUST00000166102",10544941
"ENSMUST00000166115",10465508
"ENSMUST00000166117",10399391
"ENSMUST00000166120",10400883
"ENSMUST00000166123",10342140
"ENSMUST00000166146",10449152
"ENSMUST00000166151",10429843
"ENSMUST00000166169",10419596
"ENSMUST00000166170",10431812
"ENSMUST00000166172",10350823
"ENSMUST00000166193",10358140
"ENSMUST00000166224",10410065
"ENSMUST00000166232",10581890
"ENSMUST00000166234",10493309
"ENSMUST00000166240",10372151
"ENSMUST00000166241",10599880
"ENSMUST00000166250",10554370
"ENSMUST00000166282",10476033
"ENSMUST00000166312",10389882
"ENSMUST00000166318",10538253
"ENSMUST00000166328",10498597
"ENSMUST00000166335",10591735
"ENSMUST00000166343",10450951
"ENSMUST00000166355",10565362
"ENSMUST00000166364",10528077
"ENSMUST00000166373",10372108
"ENSMUST00000166408",10414594
"ENSMUST00000166411",10472605
"ENSMUST00000166419",10561690
"ENSMUST00000166429",10397002
"ENSMUST00000166447",10562641
"ENSMUST00000166468",10362314
"ENSMUST00000166472",10474642
"ENSMUST00000166487",10434675
"ENSMUST00000166495",10480329
"ENSMUST00000166497",10412607
"ENSMUST00000166526",10447515
"ENSMUST00000166543",10452496
"ENSMUST00000166545",10544841
"ENSMUST00000166581",10492748
"ENSMUST00000166592",10573519
"ENSMUST00000166599",10523853
"ENSMUST00000166615",10575184
"ENSMUST00000166627",10444008
"ENSMUST00000166644",10497794
"ENSMUST00000166650",10559590
"ENSMUST00000166658",10427199
"ENSMUST00000166700",10377537
"ENSMUST00000166713",10521602
"ENSMUST00000166731",10435937
"ENSMUST00000166734",10589800
"ENSMUST00000166737",10418895
"ENSMUST00000166750",10575775
"ENSMUST00000166758",10568921
"ENSMUST00000166768",10582477
"ENSMUST00000166791",10568180
"ENSMUST00000166793",10454809
"ENSMUST00000166800",10597949
"ENSMUST00000166820",10366909
"ENSMUST00000166821",10401616
"ENSMUST00000166823",10522396
"ENSMUST00000166847",10527285
"ENSMUST00000166853",10444244
"ENSMUST00000166855",10425507
"ENSMUST00000166897",10436348
"ENSMUST00000166912",10420497
"ENSMUST00000166926",10426240
"ENSMUST00000166940",10397561
"ENSMUST00000166954",10544913
"ENSMUST00000166956",10456781
"ENSMUST00000166957",10423971
"ENSMUST00000166958",10557315
"ENSMUST00000166968",10419049
"ENSMUST00000166972",10562965
"ENSMUST00000166977",10430489
"ENSMUST00000166984",10496892
"ENSMUST00000167000",10493193
"ENSMUST00000167004",10577604
"ENSMUST00000167020",10453721
"ENSMUST00000167042",10551981
"ENSMUST00000167055",10464642
"ENSMUST00000167058",10411804
"ENSMUST00000167085",10346348
"ENSMUST00000167093",10448157
"ENSMUST00000167111",10502934
"ENSMUST00000167133",10532285
"ENSMUST00000167154",10601447
"ENSMUST00000167156",10372145
"ENSMUST00000167180",10445796
"ENSMUST00000167199",10461663
"ENSMUST00000167201",10536762
"ENSMUST00000167220",10545308
"ENSMUST00000167227",10397264
"ENSMUST00000167242",10340287
"ENSMUST00000167244",10539026
"ENSMUST00000167248",10375576
"ENSMUST00000167250",10370651
"ENSMUST00000167263",10569113
"ENSMUST00000167285",10562172
"ENSMUST00000167290",10579736
"ENSMUST00000167309",10567702
"ENSMUST00000167316",10527475
"ENSMUST00000167320",10597182
"ENSMUST00000167323",10542319
"ENSMUST00000167334",10498659
"ENSMUST00000167352",10443021
"ENSMUST00000167369",10562223
"ENSMUST00000167374",10404506
"ENSMUST00000167377",10565018
"ENSMUST00000167382",10448150
"ENSMUST00000167383",10356900
"ENSMUST00000167388",10438358
"ENSMUST00000167400",10375537
"ENSMUST00000167403",10500327
"ENSMUST00000167447",10547153
"ENSMUST00000167457",10591241
"ENSMUST00000167487",10462281
"ENSMUST00000167488",10362886
"ENSMUST00000167496",10504926
"ENSMUST00000167499",10425890
"ENSMUST00000167504",10596982
"ENSMUST00000167505",10570388
"ENSMUST00000167518",10353794
"ENSMUST00000167525",10450904
"ENSMUST00000167545",10451974
"ENSMUST00000167547",10577070
"ENSMUST00000167549",10590909
"ENSMUST00000167551",10550818
"ENSMUST00000167571",10437748
"ENSMUST00000167588",10576495
"ENSMUST00000167591",10561025
"ENSMUST00000167595",10597978
"ENSMUST00000167598",10493794
"ENSMUST00000167619",10601616
"ENSMUST00000167634",10429547
"ENSMUST00000167641",10446679
"ENSMUST00000167673",10601421
"ENSMUST00000167691",10548307
"ENSMUST00000167741",10453254
"ENSMUST00000167746",10404132
"ENSMUST00000167755",10400866
"ENSMUST00000167759",10567919
"ENSMUST00000167786",10563770
"ENSMUST00000167824",10412066
"ENSMUST00000167859",10373374
"ENSMUST00000167861",10468200
"ENSMUST00000167866",10585417
"ENSMUST00000167868",10596718
"ENSMUST00000167872",10363379
"ENSMUST00000167899",10571045
"ENSMUST00000167912",10569429
"ENSMUST00000167913",10417485
"ENSMUST00000167925",10546762
"ENSMUST00000167926",10510687
"ENSMUST00000167927",10467697
"ENSMUST00000167935",10556718
"ENSMUST00000167943",10372687
"ENSMUST00000167951",10588077
"ENSMUST00000167964",10516778
"ENSMUST00000167969",10532313
"ENSMUST00000167976",10364438
"ENSMUST00000167978",10402575
"ENSMUST00000167981",10410214
"ENSMUST00000167992",10571371
"ENSMUST00000167994",10448064
"ENSMUST00000167998",10493435
"ENSMUST00000168012",10399224
"ENSMUST00000168050",10448141
"ENSMUST00000168064",10436487
"ENSMUST00000168073",10451033
"ENSMUST00000168081",10353192
"ENSMUST00000168110",10371916
"ENSMUST00000168119",10548978
"ENSMUST00000168120",10397148
"ENSMUST00000168134",10569583
"ENSMUST00000168137",10597134
"ENSMUST00000168148",10461717
"ENSMUST00000168162",10522503
"ENSMUST00000168171",10443898
"ENSMUST00000168174",10601433
"ENSMUST00000168175",10442294
"ENSMUST00000168176",10474229
"ENSMUST00000168185",10430032
"ENSMUST00000168194",10558583
"ENSMUST00000168218",10386624
"ENSMUST00000168230",10565355
"ENSMUST00000168264",10606735
"ENSMUST00000168292",10490203
"ENSMUST00000168309",10594631
"ENSMUST00000168318",10445139
"ENSMUST00000168341",10549862
"ENSMUST00000168345",10496397
"ENSMUST00000168347",10359814
"ENSMUST00000168383",10434052
"ENSMUST00000168386",10576844
"ENSMUST00000168404",10515755
"ENSMUST00000168412",10501485
"ENSMUST00000168416",10538636
"ENSMUST00000168419",10460085
"ENSMUST00000168423",10456764
"ENSMUST00000168434",10389308
"ENSMUST00000168440",10451856
"ENSMUST00000168444",10418971
"ENSMUST00000168445",10461487
"ENSMUST00000168457",10558580
"ENSMUST00000168461",10508392
"ENSMUST00000168479",10415408
"ENSMUST00000168483",10510191
"ENSMUST00000168485",10419934
"ENSMUST00000168501",10602474
"ENSMUST00000168515",10357888
"ENSMUST00000168520",10373000
"ENSMUST00000168527",10350349
"ENSMUST00000168532",10588592
"ENSMUST00000168536",10468253
"ENSMUST00000168553",10516867
"ENSMUST00000168560",10441392
"ENSMUST00000168561",10358155
"ENSMUST00000168574",10356172
"ENSMUST00000168578",10559673
"ENSMUST00000168579",10383502
"ENSMUST00000168612",10377245
"ENSMUST00000168615",10516027
"ENSMUST00000168621",10484894
"ENSMUST00000168629",10408056
"ENSMUST00000168630",10577996
"ENSMUST00000168641",10354273
"ENSMUST00000168645",10497646
"ENSMUST00000168659",10450856
"ENSMUST00000168678",10585625
"ENSMUST00000168680",10436128
"ENSMUST00000168691",10584541
"ENSMUST00000168693",10550263
"ENSMUST00000168700",10538970
"ENSMUST00000168704",10547641
"ENSMUST00000168716",10420198
"ENSMUST00000168720",10355730
"ENSMUST00000168722",10424363
"ENSMUST00000168727",10414025
"ENSMUST00000168729",10420114
"ENSMUST00000168747",10553788
"ENSMUST00000168767",10405892
"ENSMUST00000168779",10406364
"ENSMUST00000168787",10449631
"ENSMUST00000168797",10398069
"ENSMUST00000168806",10394186
"ENSMUST00000168818",10560242
"ENSMUST00000168828",10433104
"ENSMUST00000168841",10590631
"ENSMUST00000168846",10432281
"ENSMUST00000168877",10449596
"ENSMUST00000168882",10456814
"ENSMUST00000168887",10453026
"ENSMUST00000168907",10344750
"ENSMUST00000168914",10448975
"ENSMUST00000168919",10548345
"ENSMUST00000168937",10594988
"ENSMUST00000168938",10448004
"ENSMUST00000168989",10457606
"ENSMUST00000168997",10364328
"ENSMUST00000169020",10581772
"ENSMUST00000169037",10573747
"ENSMUST00000169041",10364511
"ENSMUST00000169061",10423185
"ENSMUST00000169070",10414590
"ENSMUST00000169078",10413826
"ENSMUST00000169079",10490872
"ENSMUST00000169082",10426767
"ENSMUST00000169090",10564618
"ENSMUST00000169094",10342723
"ENSMUST00000169095",10528207
"ENSMUST00000169114",10406205
"ENSMUST00000169121",10461459
"ENSMUST00000169123",10360786
"ENSMUST00000169137",10451142
"ENSMUST00000169141",10467599
"ENSMUST00000169159",10466172
"ENSMUST00000169169",10413726
"ENSMUST00000169172",10496130
"ENSMUST00000169190",10530310
"ENSMUST00000169198",10348645
"ENSMUST00000169211",10506388
"ENSMUST00000169212",10521111
"ENSMUST00000169226",10430140
"ENSMUST00000169234",10569870
"ENSMUST00000169237",10420131
"ENSMUST00000169256",10544062
"ENSMUST00000169264",10384685
"ENSMUST00000169266",10551080
"ENSMUST00000169273",10459089
"ENSMUST00000169282",10594638
"ENSMUST00000169295",10468898
"ENSMUST00000169307",10592457
"ENSMUST00000169308",10442914
"ENSMUST00000169309",10365578
"ENSMUST00000169310",10540860
"ENSMUST00000169314",10403413
"ENSMUST00000169345",10540880
"ENSMUST00000169347",10524515
"ENSMUST00000169350",10537978
"ENSMUST00000169357",10563816
"ENSMUST00000169373",10450876
"ENSMUST00000169390",10523518
"ENSMUST00000169428",10376392
"ENSMUST00000169437",10565794
"ENSMUST00000169439",10359520
"ENSMUST00000169449",10501104
"ENSMUST00000169462",10430474
"ENSMUST00000169464",10477897
"ENSMUST00000169476",10388227
"ENSMUST00000169485",10533961
"ENSMUST00000169504",10416709
"ENSMUST00000169513",10416355
"ENSMUST00000169534",10530516
"ENSMUST00000169536",10463229
"ENSMUST00000169540",10607450
"ENSMUST00000169544",10452998
"ENSMUST00000169547",10378649
"ENSMUST00000169552",10434366
"ENSMUST00000169556",10559724
"ENSMUST00000169559",10448163
"ENSMUST00000169570",10568605
"ENSMUST00000169576",10372534
"ENSMUST00000169584",10385455
"ENSMUST00000169588",10422234
"ENSMUST00000169591",10443869
"ENSMUST00000169593",10398881
"ENSMUST00000169597",10398578
"ENSMUST00000169611",10445214
"ENSMUST00000169613",10464583
"ENSMUST00000169622",10510836
"ENSMUST00000169651",10592763
"ENSMUST00000169652",10409567
"ENSMUST00000169656",10415980
"ENSMUST00000169657",10394789
"ENSMUST00000169670",10362472
"ENSMUST00000169673",10462866
"ENSMUST00000169678",10445239
"ENSMUST00000169681",10427083
"ENSMUST00000169684",10370644
"ENSMUST00000169692",10468307
"ENSMUST00000169698",10493834
"ENSMUST00000169701",10388520
"ENSMUST00000169707",10432180
"ENSMUST00000169712",10361995
"ENSMUST00000169713",10462922
"ENSMUST00000169736",10558754
"ENSMUST00000169748",10580807
"ENSMUST00000169754",10348244
"ENSMUST00000169776",10473814
"ENSMUST00000169782",10577048
"ENSMUST00000169786",10355536
"ENSMUST00000169787",10470392
"ENSMUST00000169794",10492294
"ENSMUST00000169800",10373620
"ENSMUST00000169803",10433971
"ENSMUST00000169805",10442075
"ENSMUST00000169825",10426397
"ENSMUST00000169826",10435980
"ENSMUST00000169833",10381170
"ENSMUST00000169834",10577471
"ENSMUST00000169838",10441361
"ENSMUST00000169849",10365537
"ENSMUST00000169862",10454077
"ENSMUST00000169895",10414537
"ENSMUST00000169913",10556553
"ENSMUST00000169922",10564573
"ENSMUST00000169942",10426425
"ENSMUST00000169968",10483264
"ENSMUST00000169982",10440926
"ENSMUST00000170000",10593213
"ENSMUST00000170010",10465005
"ENSMUST00000170046",10424188
"ENSMUST00000170054",10367122
"ENSMUST00000170055",10496854
"ENSMUST00000170058",10495243
"ENSMUST00000170060",10398569
"ENSMUST00000170075",10444056
"ENSMUST00000170076",10442139
"ENSMUST00000170091",10578264
"ENSMUST00000170102",10509246
"ENSMUST00000170109",10521759
"ENSMUST00000170111",10412650
"ENSMUST00000170116",10384004
"ENSMUST00000170122",10499748
"ENSMUST00000170134",10430748
"ENSMUST00000170135",10428690
"ENSMUST00000170146",10344935
"ENSMUST00000170148",10548396
"ENSMUST00000170153",10429691
"ENSMUST00000170155",10415228
"ENSMUST00000170157",10465772
"ENSMUST00000170159",10377055
"ENSMUST00000170166",10550807
"ENSMUST00000170190",10490672
"ENSMUST00000170202",10386359
"ENSMUST00000170217",10355931
"ENSMUST00000170223",10420171
"ENSMUST00000170227",10561162
"ENSMUST00000170239",10442584
"ENSMUST00000170242",10572533
"ENSMUST00000170243",10454310
"ENSMUST00000170255",10430861
"ENSMUST00000170259",10429538
"ENSMUST00000170271",10445514
"ENSMUST00000170295",10353915
"ENSMUST00000170304",10583759
"ENSMUST00000170315",10564978
"ENSMUST00000170320",10473708
"ENSMUST00000170322",10442288
"ENSMUST00000170323",10437472
"ENSMUST00000170341",10532281
"ENSMUST00000170349",10588073
"ENSMUST00000170369",10432511
"ENSMUST00000170373",10461078
"ENSMUST00000170386",10447977
"ENSMUST00000170390",10385870
"ENSMUST00000170392",10608718
"ENSMUST00000170396",10365469
"ENSMUST00000170397",10585803
"ENSMUST00000170401",10434067
"ENSMUST00000170405",10502438
"ENSMUST00000170419",10532267
"ENSMUST00000170420",10360003
"ENSMUST00000170430",10567173
"ENSMUST00000170438",10479950
"ENSMUST00000170441",10358324
"ENSMUST00000170447",10547200
"ENSMUST00000170489",10584777
"ENSMUST00000170491",10450116
"ENSMUST00000170511",10355954
"ENSMUST00000170512",10592303
"ENSMUST00000170513",10375331
"ENSMUST00000170516",10465427
"ENSMUST00000170518",10582778
"ENSMUST00000170531",10423068
"ENSMUST00000170552",10492049
"ENSMUST00000170555",10409737
"ENSMUST00000170556",10393887
"ENSMUST00000170573",10408523
"ENSMUST00000170578",10448081
"ENSMUST00000170580",10399555
"ENSMUST00000170588",10383731
"ENSMUST00000170608",10538783
"ENSMUST00000170617",10449873
"ENSMUST00000170629",10426016
"ENSMUST00000170633",10429298
"ENSMUST00000170643",10604154
"ENSMUST00000170644",10450101
"ENSMUST00000170650",10548951
"ENSMUST00000170651",10443598
"ENSMUST00000170662",10422272
"ENSMUST00000170675",10567797
"ENSMUST00000170693",10498800
"ENSMUST00000170695",10491885
"ENSMUST00000170704",10521986
"ENSMUST00000170719",10414202
"ENSMUST00000170754",10426157
"ENSMUST00000170757",10441313
"ENSMUST00000170759",10447025
"ENSMUST00000170760",10459858
"ENSMUST00000170771",10362499
"ENSMUST00000170776",10549842
"ENSMUST00000170792",10531866
"ENSMUST00000170794",10447130
"ENSMUST00000170795",10364164
"ENSMUST00000170796",10581547
"ENSMUST00000170799",10388958
"ENSMUST00000170808",10547674
"ENSMUST00000170832",10522925
"ENSMUST00000170835",10554745
"ENSMUST00000170836",10403706
"ENSMUST00000170841",10569085
"ENSMUST00000170846",10587085
"ENSMUST00000170850",10450212
"ENSMUST00000170855",10419525
"ENSMUST00000170857",10576073
"ENSMUST00000170861",10439790
"ENSMUST00000170870",10358408
"ENSMUST00000170872",10447951
"ENSMUST00000170883",10356800
"ENSMUST00000170905",10459944
"ENSMUST00000170908",10475648
"ENSMUST00000170909",10570373
"ENSMUST00000170920",10373662
"ENSMUST00000170922",10559837
"ENSMUST00000170941",10445767
"ENSMUST00000170945",10507076
"ENSMUST00000170947",10593460
"ENSMUST00000170953",10573693
"ENSMUST00000170954",10555297
"ENSMUST00000170957",10407833
"ENSMUST00000170960",10594381
"ENSMUST00000170988",10445308
"ENSMUST00000170998",10584855
"ENSMUST00000171007",10400052
"ENSMUST00000171010",10571288
"ENSMUST00000171018",10574451
"ENSMUST00000171036",10394934
"ENSMUST00000171039",10561151
"ENSMUST00000171054",10496462
"ENSMUST00000171071",10460018
"ENSMUST00000171073",10560812
"ENSMUST00000171088",10485378
"ENSMUST00000171096",10595169
"ENSMUST00000171109",10453887
"ENSMUST00000171127",10408220
"ENSMUST00000171131",10365492
"ENSMUST00000171143",10501456
"ENSMUST00000171165",10348547
"ENSMUST00000171171",10449699
"ENSMUST00000171172",10451220
"ENSMUST00000171182",10575598
"ENSMUST00000171183",10561513
"ENSMUST00000171186",10538569
"ENSMUST00000171189",10448459
"ENSMUST00000171213",10565368
"ENSMUST00000171231",10444236
"ENSMUST00000171238",10457040
"ENSMUST00000171245",10427235
"ENSMUST00000171251",10512301
"ENSMUST00000171257",10410380
"ENSMUST00000171284",10453544
"ENSMUST00000171300",10526087
"ENSMUST00000171307",10544442
"ENSMUST00000171313",10502135
"ENSMUST00000171322",10353729
"ENSMUST00000171324",10406777
"ENSMUST00000171339",10457407
"ENSMUST00000171340",10429859
"ENSMUST00000171347",10409866
"ENSMUST00000171360",10412503
"ENSMUST00000171376",10450226
"ENSMUST00000171384",10498273
"ENSMUST00000171394",10568705
"ENSMUST00000171400",10465963
"ENSMUST00000171401",10371284
"ENSMUST00000171404",10481320
"ENSMUST00000171415",10468016
"ENSMUST00000171425",10560237
"ENSMUST00000171427",10375774
"ENSMUST00000171444",10594001
"ENSMUST00000171461",10455227
"ENSMUST00000171462",10593361
"ENSMUST00000171470",10458894
