ID	Translation_number	Protein_halflive	mRNA_halflive
ENSMUST00000053426	42.50749251	18.71	4.95
ENSMUST00000023741	750.1119067	19.26	4.95
ENSMUST00000007139	750.1119067	20.25	4.95
ENSMUST00000115229	36.73095737	54.16	4.95
ENSMUST00000088345	36.73095737	54.16	4.95
ENSMUST00000115228	36.73095737	54.16	4.95
ENSMUST00000117509	36.73095737	54.16	4.95
ENSMUST00000121723	36.73095737	54.16	4.95
ENSMUST00000119115	36.73095737	54.16	4.95
ENSMUST00000121787	36.73095737	54.16	4.95
ENSMUST00000120035	36.73095737	54.16	4.95
ENSMUST00000034164	952.8919298	26.75	4.96
ENSMUST00000105279	1390.655713	69.15	4.96
ENSMUST00000070663	1390.655713	69.15	4.96
ENSMUST00000027684	788.2270148	48.76	4.97
ENSMUST00000032749	370.1092077	71.97	4.97
ENSMUST00000030743	238.0420135	109.34	4.97
ENSMUST00000053819	238.0420135	109.34	4.97
ENSMUST00000047978	1451.927434	105.71	4.98
ENSMUST00000097568	1451.927434	105.71	4.98
ENSMUST00000041003	2898.079268	207.32	4.98
ENSMUST00000110557	750.1119067	6.52	4.99
ENSMUST00000110806	165.520202	52.87	4.99
ENSMUST00000100505	165.520202	52.87	4.99
ENSMUST00000110807	165.520202	52.87	4.99
ENSMUST00000041588	165.520202	52.87	4.99
ENSMUST00000072055	635.3125595	18.82	5
ENSMUST00000025760	635.3125595	18.82	5
ENSMUST00000021120	2507.590177	26.18	5
ENSMUST00000106441	2507.590177	26.18	5
ENSMUST00000023525	1498.681109	31.38	5
ENSMUST00000048309	81.41591928	54.38	5
ENSMUST00000058393	750.1119067	34	5.01
ENSMUST00000045467	311.4832714	5.62	5.02
ENSMUST00000114303	311.4832714	5.62	5.02
ENSMUST00000066279	11.54832215	10.73	5.02
ENSMUST00000020382	362.7865724	42.42	5.02
ENSMUST00000028741	1060.191763	65.78	5.03
ENSMUST00000065330	155.4956727	15.08	5.04
ENSMUST00000051064	1611.958569	58.51	5.04
ENSMUST00000099249	1611.958569	58.51	5.04
ENSMUST00000081933	1227.980583	66.27	5.04
ENSMUST00000049245	5512.867233	167.16	5.04
ENSMUST00000088931	750.1119067	31.88	5.05
ENSMUST00000041618	225.9373814	361.06	5.05
ENSMUST00000070487	750.1119067	32.65	5.06
ENSMUST00000110646	750.1119067	32.65	5.06
ENSMUST00000021345	3276.858871	45.92	5.06
ENSMUST00000021311	10.07439446	5.34	5.07
ENSMUST00000044220	750.1119067	59.35	5.07
ENSMUST00000024778	1472.392821	59.78	5.07
ENSMUST00000029180	10411.67294	111.59	5.07
ENSMUST00000099135	10411.67294	111.59	5.07
ENSMUST00000000365	2411.909818	112.93	5.07
ENSMUST00000115115	2411.909818	112.93	5.07
ENSMUST00000061283	1616.808904	160.44	5.07
ENSMUST00000103233	1616.808904	160.44	5.07
ENSMUST00000115785	25.67962963	14.84	5.09
ENSMUST00000061091	25.67962963	14.84	5.09
ENSMUST00000115791	25.67962963	14.84	5.09
ENSMUST00000080283	25.67962963	14.84	5.09
ENSMUST00000015725	1564.083969	22.59	5.09
ENSMUST00000006915	2298.885147	38.24	5.09
ENSMUST00000105267	206.8488271	41.58	5.09
ENSMUST00000064218	206.8488271	41.58	5.09
ENSMUST00000105265	206.8488271	41.58	5.09
ENSMUST00000105266	206.8488271	41.58	5.09
ENSMUST00000041139	1568.564838	42.58	5.09
ENSMUST00000113722	1568.564838	42.58	5.09
ENSMUST00000062677	2688.302878	89.2	5.09
ENSMUST00000103198	2010.725183	95.84	5.09
ENSMUST00000006614	252.3441474	9.35	5.1
ENSMUST00000051186	1534.178645	31.94	5.1
ENSMUST00000107180	947.8204545	32.17	5.1
ENSMUST00000032879	947.8204545	32.17	5.1
ENSMUST00000079812	18.79528105	6.13	5.11
ENSMUST00000107028	18.79528105	6.13	5.11
ENSMUST00000041905	834.8828549	55.38	5.11
ENSMUST00000111241	834.8828549	55.38	5.11
ENSMUST00000030702	1655.491308	55.4	5.11
ENSMUST00000105919	1655.491308	55.4	5.11
ENSMUST00000054212	2936.162712	89.86	5.11
ENSMUST00000033878	2936.162712	89.86	5.11
ENSMUST00000068387	205.9325973	25.3	5.12
ENSMUST00000034827	2094.480288	28.58	5.12
ENSMUST00000023018	750.1119067	5.11	5.14
ENSMUST00000053729	607.2520516	10.47	5.14
ENSMUST00000034967	219.8185053	59.35	5.14
ENSMUST00000122091	219.8185053	59.35	5.14
ENSMUST00000035068	11.3918041	10.75	5.15
ENSMUST00000113865	1841.840222	18.07	5.15
ENSMUST00000037618	1841.840222	18.07	5.15
ENSMUST00000087360	1841.840222	18.07	5.15
ENSMUST00000114639	1841.840222	18.07	5.15
ENSMUST00000008995	216.9933665	17.83	5.16
ENSMUST00000098836	5048.901591	34.54	5.16
ENSMUST00000019287	843.2265193	65.11	5.16
ENSMUST00000119841	2827.557983	80.51	5.16
ENSMUST00000060752	2827.557983	80.51	5.16
ENSMUST00000119945	2827.557983	80.51	5.16
ENSMUST00000120737	2827.557983	80.51	5.16
ENSMUST00000115524	89.08532423	5.36	5.17
ENSMUST00000008179	89.08532423	5.36	5.17
ENSMUST00000047036	268.7120047	29.11	5.17
ENSMUST00000115571	465.5712919	32.87	5.17
ENSMUST00000025300	465.5712919	32.87	5.17
ENSMUST00000115567	465.5712919	32.87	5.17
ENSMUST00000115569	465.5712919	32.87	5.17
ENSMUST00000097592	465.5712919	32.87	5.17
ENSMUST00000110120	4630.367021	47.67	5.17
ENSMUST00000038228	4630.367021	47.67	5.17
ENSMUST00000026816	136.3140727	23.57	5.18
ENSMUST00000031486	1269.174987	54.21	5.18
ENSMUST00000111999	1269.174987	54.21	5.18
ENSMUST00000038684	1795.621217	61.9	5.18
ENSMUST00000106199	1795.621217	61.9	5.18
ENSMUST00000027257	1451.924242	76.45	5.18
ENSMUST00000010536	2667.743043	22.81	5.19
ENSMUST00000103077	814.3727064	64.78	5.19
ENSMUST00000034015	539.8009981	21.19	5.2
ENSMUST00000025595	160.5475113	7.48	5.21
ENSMUST00000115199	263.4933606	25	5.21
ENSMUST00000069808	263.4933606	25	5.21
ENSMUST00000004761	263.4933606	25	5.21
ENSMUST00000115206	263.4933606	25	5.21
ENSMUST00000115211	263.4933606	25	5.21
ENSMUST00000115212	263.4933606	25	5.21
ENSMUST00000115209	263.4933606	25	5.21
ENSMUST00000115213	263.4933606	25	5.21
ENSMUST00000069831	263.4933606	25	5.21
ENSMUST00000075886	6151.125356	211.45	5.21
ENSMUST00000092990	390.3309524	36.32	5.22
ENSMUST00000112887	390.3309524	36.32	5.22
ENSMUST00000031255	390.3309524	36.32	5.22
ENSMUST00000033938	740.8473177	39.33	5.22
ENSMUST00000038474	360.6665667	47.86	5.22
ENSMUST00000109579	56.06124051	7.43	5.23
ENSMUST00000094376	11.69368667	24.39	5.23
ENSMUST00000035350	11.69368667	24.39	5.23
ENSMUST00000108843	695.537037	12.95	5.24
ENSMUST00000020822	695.537037	12.95	5.24
ENSMUST00000112320	1190.104994	13.78	5.24
ENSMUST00000112319	1190.104994	13.78	5.24
ENSMUST00000005365	1190.104994	13.78	5.24
ENSMUST00000027846	285.0810256	25.88	5.24
ENSMUST00000105896	92.28738513	34.21	5.24
ENSMUST00000105897	92.28738513	34.21	5.24
ENSMUST00000035985	75.79692833	27.47	5.25
ENSMUST00000110766	75.79692833	27.47	5.25
ENSMUST00000015901	407.0045351	36.52	5.25
ENSMUST00000110774	11.27741935	31.8	5.26
ENSMUST00000046717	11.27741935	31.8	5.26
ENSMUST00000110773	11.27741935	31.8	5.26
ENSMUST00000079934	11.27741935	31.8	5.26
ENSMUST00000108876	750.1119067	39.59	5.26
ENSMUST00000037299	750.1119067	39.59	5.26
ENSMUST00000106567	501.7925569	46.92	5.26
ENSMUST00000071949	962.8974642	78.64	5.26
ENSMUST00000052686	111637.604	80.92	5.27
ENSMUST00000031190	3732.028803	83.57	5.27
ENSMUST00000004203	797.0079029	53.27	5.28
ENSMUST00000034973	1000.386033	21.97	5.29
ENSMUST00000047157	53.82784338	30.43	5.29
ENSMUST00000047075	53.82784338	30.43	5.29
ENSMUST00000044475	1057.208686	30.43	5.29
ENSMUST00000062125	1804.569405	278.74	5.29
ENSMUST00000000940	222.0830235	17.74	5.3
ENSMUST00000008445	352.4855136	26.63	5.3
ENSMUST00000106588	173880.9433	126.56	5.3
ENSMUST00000106590	173880.9433	126.56	5.3
ENSMUST00000106505	2111.759239	180.58	5.3
ENSMUST00000043342	2111.759239	180.58	5.3
ENSMUST00000017090	666.435048	24.53	5.31
ENSMUST00000075510	156.2119419	57.82	5.31
ENSMUST00000049279	156.2119419	57.82	5.31
ENSMUST00000100339	417.6398852	101.38	5.31
ENSMUST00000039280	155.234252	38.77	5.32
ENSMUST00000110701	525.9287926	51.51	5.32
ENSMUST00000028740	525.9287926	51.51	5.32
ENSMUST00000107234	341.147708	37.1	5.33
ENSMUST00000038379	1485.149224	51.42	5.33
ENSMUST00000102561	3718.767809	58.96	5.33
ENSMUST00000040340	802.975	77.93	5.33
ENSMUST00000109403	802.975	77.93	5.33
ENSMUST00000108073	16.18256131	18.08	5.34
ENSMUST00000085592	16.18256131	18.08	5.34
ENSMUST00000108074	16.18256131	18.08	5.34
ENSMUST00000038096	750.1119067	222.53	5.34
ENSMUST00000022386	186.7242921	40.35	5.35
ENSMUST00000100672	186.7242921	40.35	5.35
ENSMUST00000112053	326.1126173	62.96	5.35
ENSMUST00000061973	326.1126173	62.96	5.35
ENSMUST00000070642	184.7523656	5.57	5.36
ENSMUST00000030265	327.6835017	23.68	5.36
ENSMUST00000004987	580.7942238	31.98	5.36
ENSMUST00000092840	1452.598174	40.22	5.36
ENSMUST00000038211	1452.598174	40.22	5.36
ENSMUST00000032841	1584.522335	50.54	5.36
ENSMUST00000002805	1814.913409	90.55	5.36
ENSMUST00000110000	1814.913409	90.55	5.36
ENSMUST00000027114	420.1563484	161.79	5.36
ENSMUST00000022368	14.24074727	4.94	5.37
ENSMUST00000090413	1071.803185	21.03	5.37
ENSMUST00000044166	365.6235294	30.36	5.37
ENSMUST00000021187	773.1383975	48.97	5.37
ENSMUST00000075686	1496.308774	39.75	5.38
ENSMUST00000049385	3583.73518	10.77	5.39
ENSMUST00000028583	4284.029061	27.65	5.39
ENSMUST00000005620	3336.888136	45.38	5.39
ENSMUST00000026891	750.1119067	79.68	5.39
ENSMUST00000062945	305.7069486	38.47	5.4
ENSMUST00000106822	305.7069486	38.47	5.4
ENSMUST00000003203	118.7749446	6.71	5.41
ENSMUST00000107538	118.7749446	6.71	5.41
ENSMUST00000092733	118.7749446	6.71	5.41
ENSMUST00000005548	4006.495293	16.88	5.41
ENSMUST00000112693	199.1107754	22.82	5.41
ENSMUST00000069794	199.1107754	22.82	5.41
ENSMUST00000112692	199.1107754	22.82	5.41
ENSMUST00000048993	494.1220657	60.36	5.41
ENSMUST00000112862	2530.904642	107.85	5.41
ENSMUST00000090993	2530.904642	107.85	5.41
ENSMUST00000052566	209.0515406	7.96	5.42
ENSMUST00000025651	3786.383075	38.58	5.42
ENSMUST00000116542	3786.383075	38.58	5.42
ENSMUST00000018315	240.7773645	40.88	5.42
ENSMUST00000038600	1383.047208	76.31	5.42
ENSMUST00000039127	582.5743945	101.73	5.42
ENSMUST00000000291	213.9685265	7.93	5.43
ENSMUST00000117780	337.8667564	30.64	5.43
ENSMUST00000021273	337.8667564	30.64	5.43
ENSMUST00000021486	1637.172592	142.91	5.43
ENSMUST00000055575	460.1703297	34.86	5.44
ENSMUST00000108712	335.1528302	38.87	5.44
ENSMUST00000108711	335.1528302	38.87	5.44
ENSMUST00000001063	335.1528302	38.87	5.44
ENSMUST00000027780	1246.016071	129.05	5.44
ENSMUST00000106962	426.2825806	18.22	5.45
ENSMUST00000093923	426.2825806	18.22	5.45
ENSMUST00000099960	478.9868852	64.39	5.45
ENSMUST00000020851	478.9868852	64.39	5.45
ENSMUST00000108828	750.1119067	12.64	5.46
ENSMUST00000064254	750.1119067	12.64	5.46
ENSMUST00000033983	1096.312894	19.11	5.46
ENSMUST00000084418	750.1119067	125.23	5.46
ENSMUST00000078050	206.2549801	20.28	5.47
ENSMUST00000081763	206.2549801	20.28	5.47
ENSMUST00000109214	206.2549801	20.28	5.47
ENSMUST00000100544	191.8767123	25.93	5.47
ENSMUST00000031736	191.8767123	25.93	5.47
ENSMUST00000109587	2661.558447	44.27	5.47
ENSMUST00000048545	1952.996366	76.39	5.47
ENSMUST00000110972	1952.996366	76.39	5.47
ENSMUST00000020109	529.8795181	22.9	5.48
ENSMUST00000096318	75.16966581	27.42	5.48
ENSMUST00000027736	162.7949309	27.61	5.48
ENSMUST00000021824	281.5377721	28.26	5.48
ENSMUST00000038514	1456.455937	48.23	5.48
ENSMUST00000027700	873.515528	49.77	5.48
ENSMUST00000081339	185.5510441	83.77	5.48
ENSMUST00000029358	111.2304164	13.47	5.49
ENSMUST00000022419	1915.741379	160.09	5.49
ENSMUST00000089874	49.29178082	12.11	5.5
ENSMUST00000109820	444.6468813	20.82	5.5
ENSMUST00000007803	444.6468813	20.82	5.5
ENSMUST00000089053	444.6468813	20.82	5.5
ENSMUST00000041042	72.96712619	36.23	5.5
ENSMUST00000115174	3549.768072	29.98	5.51
ENSMUST00000088287	3549.768072	29.98	5.51
ENSMUST00000065537	68.84009009	118.96	5.51
ENSMUST00000072777	312.8490451	200.52	5.51
ENSMUST00000109139	19.87942054	4.73	5.52
ENSMUST00000028997	19.87942054	4.73	5.52
ENSMUST00000109140	19.87942054	4.73	5.52
ENSMUST00000035925	149.8041505	13.19	5.52
ENSMUST00000077909	119.7738095	23.82	5.52
ENSMUST00000079282	119.7738095	23.82	5.52
ENSMUST00000084738	119.7738095	23.82	5.52
ENSMUST00000090824	2792.782916	36.37	5.52
ENSMUST00000046558	1358.124294	54.37	5.52
ENSMUST00000106749	1358.124294	54.37	5.52
ENSMUST00000040381	1370.801055	69.07	5.52
ENSMUST00000030738	1242.437294	8.35	5.53
ENSMUST00000090933	53.4692029	10.89	5.53
ENSMUST00000029806	278.4023211	11.69	5.53
ENSMUST00000070165	64.24471635	17.57	5.53
ENSMUST00000096648	64.24471635	17.57	5.53
ENSMUST00000025506	1102.669742	31	5.53
ENSMUST00000034787	161.3390625	15.98	5.54
ENSMUST00000035776	387.8826866	16.58	5.54
ENSMUST00000046030	645.4001432	18.21	5.54
ENSMUST00000111963	163.2516234	23.3	5.54
ENSMUST00000081028	163.2516234	23.3	5.54
ENSMUST00000041830	1911.820281	31.11	5.54
ENSMUST00000110725	316.2837209	40.48	5.54
ENSMUST00000095439	136.4204753	55.44	5.55
ENSMUST00000109927	136.4204753	55.44	5.55
ENSMUST00000067005	136.4204753	55.44	5.55
ENSMUST00000019944	752.3654485	50.39	5.56
ENSMUST00000076110	1501.702233	23.47	5.58
ENSMUST00000059599	2345.834821	29.14	5.58
ENSMUST00000001672	238.5685101	6.25	5.59
ENSMUST00000075853	760.634749	10.1	5.59
ENSMUST00000052768	27.83860759	57.91	5.59
ENSMUST00000111956	27.83860759	57.91	5.59
ENSMUST00000068112	27.83860759	57.91	5.59
ENSMUST00000053713	252.9578431	11.96	5.6
ENSMUST00000006851	246.8159749	12.49	5.61
ENSMUST00000015017	114.5165226	18.83	5.61
ENSMUST00000034132	45.33818939	4.07	5.62
ENSMUST00000087026	1243.532368	18.32	5.62
ENSMUST00000031695	969.9688645	40.96	5.62
ENSMUST00000091201	750.1119067	21.79	5.63
ENSMUST00000099276	1037.415269	33.17	5.63
ENSMUST00000032735	1359.69863	45.92	5.63
ENSMUST00000038116	2046.267442	8.77	5.64
ENSMUST00000079284	178.0588235	9.44	5.64
ENSMUST00000120859	178.0588235	9.44	5.64
ENSMUST00000037280	45.65718563	40.31	5.64
ENSMUST00000057829	1399.261174	55.4	5.64
ENSMUST00000020488	237.5957557	4.46	5.65
ENSMUST00000112880	525.6806723	6	5.65
ENSMUST00000057540	525.6806723	6	5.65
ENSMUST00000079749	525.6806723	6	5.65
ENSMUST00000110147	517.0240535	40.26	5.65
ENSMUST00000110152	517.0240535	40.26	5.65
ENSMUST00000078079	517.0240535	40.26	5.65
ENSMUST00000089558	750.1119067	81.15	5.65
ENSMUST00000071816	495.4437653	99.99	5.65
ENSMUST00000080440	495.4437653	99.99	5.65
ENSMUST00000100837	495.4437653	99.99	5.65
ENSMUST00000108112	876.0127758	26.11	5.66
ENSMUST00000029277	876.0127758	26.11	5.66
ENSMUST00000095214	740.5906499	30.2	5.66
ENSMUST00000098526	740.5906499	30.2	5.66
ENSMUST00000102938	106.5609504	32.87	5.66
ENSMUST00000091348	106.5609504	32.87	5.66
ENSMUST00000046227	106.5609504	32.87	5.66
ENSMUST00000114432	106.5609504	32.87	5.66
ENSMUST00000098007	107.86875	37.97	5.66
ENSMUST00000043138	107.86875	37.97	5.66
ENSMUST00000061377	100.9417344	25.37	5.67
ENSMUST00000114167	100.9417344	25.37	5.67
ENSMUST00000091268	100.9417344	25.37	5.67
ENSMUST00000034859	471.8062169	17.42	5.68
ENSMUST00000026218	1483.648148	51.25	5.68
ENSMUST00000113869	60.68974359	52.3	5.68
ENSMUST00000106923	3161.23403	70.5	5.68
ENSMUST00000098230	3161.23403	70.5	5.68
ENSMUST00000031311	1757.007743	7.66	5.69
ENSMUST00000068282	701.4920792	13.83	5.69
ENSMUST00000112437	701.4920792	13.83	5.69
ENSMUST00000073430	833.122449	26.98	5.69
ENSMUST00000010254	833.122449	26.98	5.69
ENSMUST00000028050	1576.517367	49.75	5.69
ENSMUST00000102960	1576.517367	49.75	5.69
ENSMUST00000025847	38.23949762	8.34	5.7
ENSMUST00000036126	1510.172589	11.27	5.7
ENSMUST00000113405	1170.37623	13.14	5.7
ENSMUST00000002625	1170.37623	13.14	5.7
ENSMUST00000099274	28.3960827	35.41	5.7
ENSMUST00000033179	1120.724166	42.01	5.7
ENSMUST00000098148	1120.724166	42.01	5.7
ENSMUST00000121048	763.8928146	126.92	5.7
ENSMUST00000119968	763.8928146	126.92	5.7
ENSMUST00000019854	763.8928146	126.92	5.7
ENSMUST00000121920	763.8928146	126.92	5.7
ENSMUST00000021405	4616.822231	53.68	5.71
ENSMUST00000084947	2883.502693	96.16	5.71
ENSMUST00000111631	280.4212887	178.72	5.71
ENSMUST00000028470	280.4212887	178.72	5.71
ENSMUST00000109265	48.48325062	18.32	5.72
ENSMUST00000077440	48.48325062	18.32	5.72
ENSMUST00000075922	48.48325062	18.32	5.72
ENSMUST00000040434	1593.919105	28.1	5.72
ENSMUST00000114020	445.9406227	34.03	5.72
ENSMUST00000061158	2503.453709	38.92	5.72
ENSMUST00000110564	750.1119067	42.52	5.72
ENSMUST00000016654	750.1119067	42.52	5.72
ENSMUST00000066675	750.1119067	42.52	5.72
ENSMUST00000110566	750.1119067	42.52	5.72
ENSMUST00000040320	54.71683849	61.38	5.72
ENSMUST00000025841	76.86981678	14.54	5.73
ENSMUST00000031841	1311.075309	44.15	5.73
ENSMUST00000105786	43.59386282	23.95	5.74
ENSMUST00000078886	43.59386282	23.95	5.74
ENSMUST00000055006	927.2304878	47.72	5.74
ENSMUST00000036085	927.2304878	47.72	5.74
ENSMUST00000072639	927.2304878	47.72	5.74
ENSMUST00000002400	4796.041475	66.58	5.74
ENSMUST00000097526	5305.571183	11.49	5.75
ENSMUST00000065648	5305.571183	11.49	5.75
ENSMUST00000111754	5305.571183	11.49	5.75
ENSMUST00000084885	162.8708726	28.1	5.75
ENSMUST00000116492	162.8708726	28.1	5.75
ENSMUST00000044642	312.2348485	34.43	5.75
ENSMUST00000067584	264.2075949	70.38	5.75
ENSMUST00000048988	264.2075949	70.38	5.75
ENSMUST00000040835	2053.256731	122.87	5.75
ENSMUST00000065210	750.1119067	84.88	5.77
ENSMUST00000026219	279.5986842	29.85	5.78
ENSMUST00000079033	279.5986842	29.85	5.78
ENSMUST00000068054	1692.480374	39.3	5.78
ENSMUST00000109570	293.0303413	10.08	5.79
ENSMUST00000029158	293.0303413	10.08	5.79
ENSMUST00000003946	688.3750362	18.75	5.79
ENSMUST00000114996	48.14907508	20.23	5.79
ENSMUST00000027986	48.14907508	20.23	5.79
ENSMUST00000111122	253.0884219	22.59	5.79
ENSMUST00000111123	253.0884219	22.59	5.79
ENSMUST00000020915	253.0884219	22.59	5.79
ENSMUST00000046259	32.23615875	23.27	5.79
ENSMUST00000100439	32.23615875	23.27	5.79
ENSMUST00000089311	32.23615875	23.27	5.79
ENSMUST00000090247	192.5945103	26.06	5.79
ENSMUST00000100733	192.5945103	26.06	5.79
ENSMUST00000115151	2477.724928	17.02	5.8
ENSMUST00000066414	2477.724928	17.02	5.8
ENSMUST00000096441	121.4823133	18.7	5.8
ENSMUST00000093389	121.4823133	18.7	5.8
ENSMUST00000029480	597.5844058	144.56	5.8
ENSMUST00000061829	519.0518627	21.89	5.81
ENSMUST00000052919	678.2310997	22.36	5.81
ENSMUST00000033136	812.780133	73.98	5.81
ENSMUST00000059836	38.19503546	12.57	5.82
ENSMUST00000006628	1259.537008	22.08	5.82
ENSMUST00000036744	1259.537008	22.08	5.82
ENSMUST00000098613	184.5076336	22.64	5.82
ENSMUST00000025290	1065.990415	23.88	5.82
ENSMUST00000039152	381.5807453	20.35	5.83
ENSMUST00000027792	2231.392053	33.91	5.83
ENSMUST00000038194	420.4356667	5.11	5.84
ENSMUST00000022988	420.4356667	5.11	5.84
ENSMUST00000115795	115.5199835	6.8	5.84
ENSMUST00000115794	115.5199835	6.8	5.84
ENSMUST00000023359	115.5199835	6.8	5.84
ENSMUST00000046157	266.1468691	10.46	5.84
ENSMUST00000052135	53.79006298	22.41	5.84
ENSMUST00000071590	53.79006298	22.41	5.84
ENSMUST00000106453	53.79006298	22.41	5.84
ENSMUST00000033236	2147.653043	79.27	5.84
ENSMUST00000028087	3455.514806	114.27	5.85
ENSMUST00000102589	15163.7609	47.91	5.86
ENSMUST00000095945	479.7452381	25.31	5.87
ENSMUST00000111791	479.7452381	25.31	5.87
ENSMUST00000045807	1006.536844	25.39	5.87
ENSMUST00000087938	87.71817193	29.85	5.87
ENSMUST00000065512	87.71817193	29.85	5.87
ENSMUST00000086643	808.8155583	38.17	5.87
ENSMUST00000031483	808.8155583	38.17	5.87
ENSMUST00000100906	808.8155583	38.17	5.87
ENSMUST00000029643	2635.688158	72.47	5.87
ENSMUST00000106366	2635.688158	72.47	5.87
ENSMUST00000094867	95.31016043	91.52	5.87
ENSMUST00000014698	412.9502488	157.15	5.87
ENSMUST00000113888	412.9502488	157.15	5.87
ENSMUST00000034625	613.9914237	7.71	5.88
ENSMUST00000106948	6520.138365	162.42	5.88
ENSMUST00000106946	6520.138365	162.42	5.88
ENSMUST00000106945	6520.138365	162.42	5.88
ENSMUST00000102780	6520.138365	162.42	5.88
ENSMUST00000030252	6520.138365	162.42	5.88
ENSMUST00000050575	664.8852868	43.45	5.89
ENSMUST00000030852	793.2534113	13.31	5.9
ENSMUST00000115113	793.2534113	13.31	5.9
ENSMUST00000084938	106.2877193	23.26	5.9
ENSMUST00000054815	106.2877193	23.26	5.9
ENSMUST00000105365	216.0341556	56.91	5.9
ENSMUST00000025023	5817.374545	64.83	5.9
ENSMUST00000119928	5817.374545	64.83	5.9
ENSMUST00000114976	5817.374545	64.83	5.9
ENSMUST00000040261	347.5425532	59.03	5.91
ENSMUST00000027189	858.3349574	82.29	5.91
ENSMUST00000041609	776.4065217	119.69	5.91
ENSMUST00000107353	57.5190184	35.45	5.92
ENSMUST00000039913	5607.581731	57.34	5.92
ENSMUST00000109254	225.4171779	35.39	5.93
ENSMUST00000011398	225.4171779	35.39	5.93
ENSMUST00000101318	225.4171779	35.39	5.93
ENSMUST00000031364	406.3045145	12.57	5.94
ENSMUST00000121785	852.2033898	13.7	5.94
ENSMUST00000034057	852.2033898	13.7	5.94
ENSMUST00000063451	852.2033898	13.7	5.94
ENSMUST00000036243	852.2033898	13.7	5.94
ENSMUST00000017572	6447.664865	72.71	5.94
ENSMUST00000059647	1416.965799	237.75	5.94
ENSMUST00000109604	1416.965799	237.75	5.94
ENSMUST00000051431	1230.026132	7.2	5.95
ENSMUST00000045174	1702.239437	14.75	5.95
ENSMUST00000109798	63.84581498	15.34	5.96
ENSMUST00000036852	63.84581498	15.34	5.96
ENSMUST00000034022	277.0467128	10.7	5.97
ENSMUST00000023357	148.9108146	17.41	5.98
ENSMUST00000021157	1049.070326	19.57	5.98
ENSMUST00000110231	281.5419501	26.92	5.98
ENSMUST00000023059	281.5419501	26.92	5.98
ENSMUST00000026387	4545.139241	37.95	5.98
ENSMUST00000106789	515.7984344	39.33	5.98
ENSMUST00000057525	515.7984344	39.33	5.98
ENSMUST00000106791	515.7984344	39.33	5.98
ENSMUST00000106792	515.7984344	39.33	5.98
ENSMUST00000109695	390.0638162	57.6	5.98
ENSMUST00000001226	390.0638162	57.6	5.98
ENSMUST00000109698	390.0638162	57.6	5.98
ENSMUST00000061239	390.0638162	57.6	5.98
ENSMUST00000102500	505.397351	69.27	5.98
ENSMUST00000109137	122.718886	14.39	5.99
ENSMUST00000034433	122.718886	14.39	5.99
ENSMUST00000020157	1157.519444	31.77	5.99
ENSMUST00000113171	115.4850917	35.99	5.99
ENSMUST00000088373	115.4850917	35.99	5.99
ENSMUST00000113169	115.4850917	35.99	5.99
ENSMUST00000085585	365.5787645	47.4	5.99
ENSMUST00000031531	6021.466176	106.23	5.99
ENSMUST00000049020	849.8974359	117.62	5.99
ENSMUST00000021282	3539.882459	188.2	5.99
ENSMUST00000108668	3539.882459	188.2	5.99
ENSMUST00000075180	750.1119067	20.76	6
ENSMUST00000103021	750.1119067	20.76	6
ENSMUST00000106233	750.1119067	20.76	6
ENSMUST00000026436	750.1119067	20.76	6
ENSMUST00000092112	20.45857643	26.83	6
